Article,Vedette,Type vedette,Candidat,INSEE,Définition
DT14-01033,"Bilaine (La),",rivière,département de l’Orne,non,"
rivière, affluent de la Baize, coule dans le département de l’Orne et limite le Calvados sur Fourneaux et Cordey."
DT14-05445,"Filaine (La),",rivière,département de l’Orne,non,"
rivière, affluent de la Dive à gauche, prend sa source dans le département de l’Orne, traverse, dans celui du Calvados, Vignats, Fourches, Beaumont, et se jette dans la Dive à Crocy."
DT14-09264,"Maisoncelle (La),",rivière,département de l’Orne,non,"
rivière, affluent de la Vire, à gauche, et ayant sa source dans le département de l’Orne, entre dans le Calvados à la Lande-Vaumont, traverse Maisoncelles-la-Jourdan et se réunit à la Vire sur Saint-Germain-de-Tallevende."
DT14-04956,"Drôme (La),",rivière,département de la Manche,non,"
rivière, affluent de la Vire, à gauche, a sa source dans le département de la Manche, entre dans le Calvados par Landelles, et se réunit à la Vire sur la commune de Sainte-Marie-outre-l’Eau."
DT14-05040,"Elle,",rivière,département de la Manche,non,"
rivière, affluent de la Vire, à droite, née dans le département de la Manche, baigne Sainte-Marguerite-d’Elle, Lison, et joint la Vire à Neuilly."
DT14-06292,"Glesnon (Le),",rivière,département de la Manche,non,"
rivière traversant une partie du Calvados ; elle naît à Champ-du-Boult, arrose Saint-Sever et coule ensuite dans le département de la Manche."
DT14-00259,"Auge (Pays d’),",contrée,département du Calvados,non,"
contrée comprise dans le département du Calvados."
DT14-02332,"Caen,","ville, chef-lieu",département du Calvados,non,"
ville, chef-lieu du département du Calvados."
DT14-02444,"Campagne de Caen,",partie,département du Calvados,non,"
partie du département du Calvados comprise entre l’Orne et la Dive."
DT14-03096,"Chemin Haussé,",,département du Calvados,non,"nom donné, dans le département du Calvados, aux vestiges de diverses voies romaines :"
DT14-11138,"Orne (L’),",principale rivière,département du Calvados,non,"
principale rivière du département du Calvados."
DT14-15263,"Vire (La),",rivière,départements du Calvados et de la Manche,non,"
rivière appartenant aux deux départements du Calvados et de la Manche."
DT14-07423,"Exmois,",un des ,diocèse de Bayeux,non,"l’un des pagi ou comtés de l’époque franque ; il forma l’archidiaconé d’Hiesmes, au diocèse de Bayeux."
DT14-15018,"Vés (Les),",archidiaconé,"diocèse de Bayeux
",non,"
archidiaconé du diocèse de Bayeux
."
DT14-13474,"Saint-Jean-des-Gâtines,",chapelle,"doyenné de Honfleur
",non,"
chapelle du doyenné de Honfleur
."
DT14-07122,"Haute-Grue,",chapelle,"église de Lisieux
",14366,"
chapelle d’une église de Lisieux
."
DT14-12584,"Ratelets (Le Banc des),",écueil,embouchure de la Seine,non,"
écueil à l’embouchure de la Seine."
DT14-12590,"Ratier (Le Banc du),",écueil,embouchure de la Seine,non,"
écueil à l’embouchure de la Seine."
DT14-15017,"Veys (Les),",baie,"embouchures de la Taute, de la Vire et de l’Aure",non,"
baie formée par les embouchures de la Taute, de la Vire et de l’Aure."
DT14-14946,"Véret (Le),",petit cours d’eau,entre Aignerville et Grandcamp,14004/14312,"
petit cours d’eau qui se jette directement à la mer entre Aignerville et Grandcamp, après avoir parcouru Formigny, Véret, Louvières, Asnières, Englesqueville."
DT14-01020,"Bijude,",petite rivière,entre Grimbosq et Goupillières,14320/14307,"
petite rivière qui se jette dans l’Orne entre Grimbosq et Goupillières."
DT14-02444,"Campagne de Caen,",partie,entre l’Orne et la Dive,non,"
partie du département du Calvados comprise entre l’Orne et la Dive."
DT14-00955,"Bessin (Le),",territoire,entre l’Orne et la Vire,non,"
territoire compris entre l’Orne et la Vire."
DT14-11796,"Plaine de Caen (La),",,entre la mer et les rivières d’Orne et de Vire,non,partie du département comprise entre la mer et les rivières d’Orne et de Vire.
DT14-07723,"Île-Regnault (L’),",,entre le Grand et le Petit-Odon,non,"ou fief de l’Île, territoire de Caen, compris entre le Grand et le Petit-Odon, anciennement fortifié."
DT14-00381,"Baize (La),","rivière, affluent",entre les Isles-Bardel et Rapilly,14343/14531,"
rivière, affluent de l’Orne (rive droite), s’y réunit entre les Isles-Bardel et Rapilly, après avoir séparé, sur les communes des Loges-Saulces et des Fourneaux, le Calvados du département de l’Orne, où elle prend sa source au hameau de Baize."
DT14-10548,"Morelle (La),",rivière,entre Quetteville et Genneville,14528/14299,"
rivière qui se jette dans la baie de Seine ; elle prend naissance à la limite de Saint-Benoît-d’Hébertot
, canton de Blangy ; elle coule entre Quetteville et Genneville, arrose la commune d’Ablon où elle sépare l’Eure et le Calvados, et se rend dans la baie de la Seine, à l’ouest de Fiquefleur."
DT14-14842,"Vaussieux (Camp de),",plaine,entre Saint-Gabriel et Martragny,14577/14406,"nom donné à la plaine comprise entre Saint-Gabriel et Martragny, en souvenir du corps d’armée réuni, en 1778, sous les ordres du maréchal de Broglie, par ordre de Louis XVI."
DT14-12868,"Rochers des Greumiers (Les),",,entre Trouville et Villerville,14715/14755,"
entre Trouville et Villerville."
DT14-14367,"Vaches-Noires (Les),",roches plates en mer,entre Villers et Beuzeval,14754/,"
roches plates en mer, entre Villers et Beuzeval, s’étendant à environ 7 kilomètres."
DT14-06811,"Haches (Les),",pointes de rocher,environs de Port-en-Bessin,14513,nom donné à des pointes de rocher dans les environs de Port-en-Bessin.
DT14-02656,"Cartigny,",commune,Épinay-Tesson,non,"
canton d’Isigny, commune réunie à l’Épinay-Tesson pour former avec celle-ci deux communes sous les noms de Cartigny-l’Épinay et de Cartigny-Tesson, 1826."
DT14-04869,"Donville,",commune,Escures-sur-Favières,14247,"
commune réunie en 1858, partie à Saint-Pierre-sur-Dive, partie à Escures-sur-Favières."
DT14-07740,"Irlande (L’),",hameau,Escures-sur-Favières,14247,"
hameau, commune de Douville, réunie partie à Saint-Pierre-sur-Dive, partie à Escures-sur-Favières."
DT14-08059,"Lanfreville,",fief,évêché de Bayeux,non,"
fief de l’évêché de Bayeux, sis à Agy, 1475 (temp. de l’évêché de Bayeux)."
DT14-14041,"Thiéville,",ancienne commune,Exmes-sur-Favières,14247,"
hameau, commune de Douville, ancienne commune réunie partie à Saint-Pierre-sur-Dive, partie à Exmes-sur-Favières."
DT14-09531,"Manvieux,",cap,"extrémité des rochers de Tracy-sur-Mer
",14709,"
cap situé à l’extrémité des rochers de Tracy-sur-Mer
."
DT14-03147,"Chênes (Les),",prébende,faubourg d’Orbec,14478,"
prébende située sur la paroisse Saint-Jacques, faubourg d’Orbec."
DT14-12519,"Quiry,",hameau,fief d’Amayé-sur-Seulle,non,"
hameau, commune de Jurques, fief d’Amayé-sur-Seulle, 1657 
(aveux de la vicomté de Caen, p. 3)."
DT14-07723,"Île-Regnault (L’),",,fief de l’Île,non,"ou fief de l’Île, territoire de Caen, compris entre le Grand et le Petit-Odon, anciennement fortifié."
DT14-00792,"Bellemare,",marquisat,"fiefs de Secqueville, Courseulles et Bernières",14670/14191/14066,"
marquisat, avec haute justice, formé des fiefs de Secqueville, Courseulles et Bernières, 1728 
(chambre des comptes de Rouen, t. II, p. 33)."
DT14-03002,"Château-d’Eau (Le),",origine,"fontaines de Falaise
",non,"
origine des fontaines de Falaise
, commune de Falaise."
DT14-07029,"Harcourt (Bois d’),",,forêt d’Alençon,non,une des divisions de la forêt d’Alençon.
DT14-13833,"Souillarde (La),",coupe,forêt du Cinglais,non,nom d’une coupe de la forêt du Cinglais.
DT14-04955,"Drôme (La),",rivière,fosses de Soucy,non,"
rivière qui se perd dans les fosses de Soucy."
DT14-04989,"Duones (Les),",jets d’eau,"fosses Tourneresse, Grepsule et de Soucy",non,"nom donné à des jets d’eau formés par l’Aure et la Drôme, qui, absorbées dans les fosses Tourneresse, Grepsule et de Soucy, ressortent sur le rivage de Port-en-Bessin."
DT14-13450,"Saint-Hippolyte-de-Canteloup,",commune,"Fumichon, Marolles et l’Hôtellerie",14403,"
commune supprimée et réunie à Fumichon, Marolles et l’Hôtellerie en 1841 et 1846."
DT14-00404,"Banneville-la-Campagne,",commune,Guillerville,non,"
canton de Troarn, commune accrue en 1828 de Guillerville et de Manneville."
DT14-05233,"Familly,",,Halboudière,non,"
canton d’Orbec, accru de la Halboudière en 1825."
DT14-00381,"Baize (La),","rivière, affluent",hameau de Baize,non,"
rivière, affluent de l’Orne (rive droite), s’y réunit entre les Isles-Bardel et Rapilly, après avoir séparé, sur les communes des Loges-Saulces et des Fourneaux, le Calvados du département de l’Orne, où elle prend sa source au hameau de Baize."
DT14-05109,"Épiney (L’),",fief,hameau de Caen,non,"
fief, commune de Campigny, accrue de Couvrechef, hameau de Caen."
DT14-10271,"Mondeville,",commune,hameau de Clopée,non,"
canton de Caen, commune accrue du hameau de Clopée en 1849."
DT14-01821,"Brémoy,",fief,hameau de Haut-Perreur,non,"
fief de la paroisse de Cléville
, au hameau de Haut-Perreur, 1614 (aveux de la vicomté de Caen)."
DT14-14231,"Trévières,",commune,hameau de la Barre,non,"
chef-lieu de canton, arrondissement de Bayeux, commune accrue du hameau de la Barre en 1858."
DT14-11025,"Nombril-Dieu (Le),",chapelle,hameau de la Maladrerie,non,"
chapelle, hameau de la Maladrerie, à Caen."
DT14-06387,"Gourguichon (Le),",ruisseau,hameau de Saint-Amator,non,"
ruisseau, affluent de la Seulle, arrose le hameau de Saint-Amator."
DT14-00600,"Baynes,",,"Haye-Piquenot, de Notre-Dame-de-Blagny et de Saint-Laurent-du-Rieu",non,"
canton de Balleroy, accru de la Haye-Piquenot, de Notre-Dame-de-Blagny et de Saint-Laurent-du-Rieu en 1821."
DT14-14307,"Trouville,",commune,Hennequeville,non,"
canton de Pont-l’Évêque, commune accrue en 1826 de Hennequeville, petit port de mer."
DT14-02575,"Carreaux (Les),",fief,"Ifs, Bras, Cormelles, Grentheville et Soliers",14341/14341/14181/14319/14675,"
fief sis en la paroisse de Tilly-la-Campagne
, et s’étendant sur Ifs, Bras, Cormelles, Grentheville et Soliers, 1683 (aveux de la vicomté de Caen)."
DT14-10640,"Mouillage-de-la-Porte (Le),",,îles de Bernières,non,"dans les îles de Bernières, commune de Bernières-sur-Mer."
DT14-04956,"Drôme (La),",rivière,Landelles,14352,"
rivière, affluent de la Vire, à gauche, a sa source dans le département de la Manche, entre dans le Calvados par Landelles, et se réunit à la Vire sur la commune de Sainte-Marie-outre-l’Eau."
DT14-00650,"Beaumanoir,",fief,"Landelles, Montbray et Beaumesnil",14352//14054,"
fief de la paroisse de Sainte-Marie-Laumont
, s’étendant à Landelles, Montbray et Beaumesnil, vicomté de Vire, 1460 
(arch. nat. P. 272, n° 237)."
DT14-06434,"Grandcamp,",commune,Létanville,non,"
canton d’Isigny, commune accrue de Létanville en 1824."
DT14-10548,"Morelle (La),",rivière,"limite de Saint-Benoît-d’Hébertot
",14563,"
rivière qui se jette dans la baie de Seine ; elle prend naissance à la limite de Saint-Benoît-d’Hébertot
, canton de Blangy ; elle coule entre Quetteville et Genneville, arrose la commune d’Ablon où elle sépare l’Eure et le Calvados, et se rend dans la baie de la Seine, à l’ouest de Fiquefleur."
DT14-12876,"Roches de Lion (Les),",plateau,Lion-sur-Mer,14365,"nom particulier que prend le plateau du 
Calvados
 devant Lion-sur-Mer."
DT14-00404,"Banneville-la-Campagne,",commune,Manneville,non,"
canton de Troarn, commune accrue en 1828 de Guillerville et de Manneville."
DT14-01327,"Bois-Roger (Le),",hameau,Méry,14410,"
hameau, commune de Cléville, fief s’étendant à Méry, Argences et Saint-Martin-de-Villers, 1607 (aveux de la vicomté de Caen)."
DT14-13563,"Saint-Martin-du-Mesnil-Oury,",commune,Mesnil-Oury,non,"
canton de Livarot, commune formée en 1831 de la réunion de Saint-Martin-des-Noyers et du Mesnil-Oury ; elle est unie pour le culte à Saint-Michel-de-Livet."
DT14-02976,"Chaquelière (La),",fief,Montgommery,14576,"
fief assis sur la Breviere ; il s’étendait sur la Chapelle-Haute-Grue et Montgommery."
DT14-11169,"Ouistreham-le-Perroux,",plein fief,"Mosles, Russy, Colleville, Hutteville, Argouges, Bazenville",14453/14551/14165//14551/14049,"
plein fief de la baronnie de Saint-Vigor
, s’étendait à Mosles, Russy, Colleville, Hutteville, Argouges, Bazenville, 1460 (aveu du temp. de l’év. de Bayeux)."
DT14-13584,"Saint-Paul-de-Courtonne,",commune,Notre-Dame-de-Livet,non,"
canton d’Orbec, commune accrue de Notre-Dame-de-Livet en 1824."
DT14-10548,"Morelle (La),",rivière,ouest de Fiquefleur,non,"
rivière qui se jette dans la baie de Seine ; elle prend naissance à la limite de Saint-Benoît-d’Hébertot
, canton de Blangy ; elle coule entre Quetteville et Genneville, arrose la commune d’Ablon où elle sépare l’Eure et le Calvados, et se rend dans la baie de la Seine, à l’ouest de Fiquefleur."
DT14-11232,"Paquine (La),",rivière,"Ouilly-du-Houlley, Hermival-les-Vaux, Roques et Ouilly-le-Vicomte",14484/14326/14540/14487,"
rivière, affluent de droite de la Touque, prend sa source vers l’commune de Saint-Hippolyte-de-Canteloup, traverse Ouilly-du-Houlley, Hermival-les-Vaux, Roques et Ouilly-le-Vicomte où elle se réunit à la Touque."
DT14-13132,"Royal-Pré,",,paroisse d’Angoville,non,"
commune de Cricqueville, prieuré fondé en 1255 dans la paroisse d’Angoville, réunie aujourd’hui à Cricqueville, appelé dans l’acte de fondation 245
prioratus Sancti Michaelis de Bastebort 
(cartul. normand, n° 529, p. 94), parce qu’il était construit sur un monticule appelé Bastebourg, près de Dozulé."
DT14-03462,"Conard,",fief,"paroisse d’Anisy
",14015,"
fief dans la paroisse d’Anisy
."
DT14-14044,"Thiouf,",fief,"paroisse d’Ardennes
",14587,"nom d’un fief de la paroisse d’Ardennes
, dont le chef était assis à Saint-Germain-de-la-Blanche-Herbe ; — 1121 (cartul. d’Ardennes)."
DT14-00143,"Angerville,",fief,"paroisse d’Écrammeville
",14235,"
fief de la paroisse d’Écrammeville
."
DT14-01325,"Bois-Roger,",fief,"paroisse d’Éterville
",14254,"
fief de la paroisse d’Éterville
."
DT14-11901,"Pluvière (La),",prébende,"paroisse d’Ouilly-le-Vicomte
",14487,"nom d’une prébende de l’év. de Lisieux sur la paroisse d’Ouilly-le-Vicomte
."
DT14-13529,"Sainte-Marie-du-Port,",église,"paroisse d’Ouistreham
",14488,"
église de la paroisse d’Ouistreham
."
DT14-13703,"Saussay (Le),",fief,"paroisse de Bellou
",14058,"
fief de la paroisse de Bellou
, 1675 (fiefs de la vicomté de Vire)."
DT14-00044,"Aiguillon,",demi-fief de chevalier,"paroisse de Bougy
",14089,"
demi-fief de chevalier, dont le chef était assis en la paroisse de Bougy
 ; il mouvait du bailliage de Caen, 1396 (Brussel)."
DT14-01968,"Brusard,",fief,"paroisse de Bures
",14115,"
fief de la paroisse de Bures
, 1320 
(lib. rub. Troarn. p. 167)."
DT14-13606,"Saint-Pierre-sur-Dive,",commune,paroisse de Carel,non,"
chef-lieu de canton, arrondissement de Lisieux, commune accrue de la paroisse de Carel en 1845."
DT14-11732,"Pinterie (La),",hameau,paroisse de Chaulieu,non,"
hameau, commune du Pin, duquel mouvaient les fiefs Gathemo, de Guyenne, des Brousses, sis paroisse de Truttemer, et le fief Crépon, sis paroisse de Chaulieu, 1682 (aveux de la vicomté de Vire)."
DT14-00648,"Beaumanoir,",quart de fief,"paroisse de Chênedollé
",14156,"
quart de fief de la paroisse de Chênedollé
."
DT14-01821,"Brémoy,",fief,"paroisse de Cléville
",14163,"
fief de la paroisse de Cléville
, au hameau de Haut-Perreur, 1614 (aveux de la vicomté de Caen)."
DT14-05287,"Fay (Le),",plein fief,paroisse de Colomby,non,"
hameau et moulin, commune de Saint-Germain-de-Tallevende ; plein fief s’étendant à la paroisse de Presles, vicomté de Vire, et à la paroisse de Colomby, 1649 (fiefs de la vicomté de Caen)."
DT14-01181,"Blonville,",fiefferme,"paroisse de Crèvecœur
",14201,"
fiefferme en la paroisse de Crèvecœur
, mouvant de la vicomté d’Auge."
DT14-01877,"Bréville,",fief de haubert,"paroisse de Fontaines-le-Henry
",14275,"
fief de haubert dont le chef était assis en la paroisse de Fontaines-le-Henry
, 1474 
(arch. nation. P. 272, n° 21)."
DT14-02130,"Buisson (Le),",fief,"paroisse de Fresney-le-Puceux
",14290,"
fief de la paroisse de Fresney-le-Puceux
."
DT14-12186,"Pouchin,",quart de fief,"paroisse de Graye
",14318,"
quart de fief relevant de la paroisse de Graye
, 1684 (av. de la vicomté de Bayeux)."
DT14-00130,"Aneaux (Les),",ancien fief,"paroisse de Guiberville
",14036,"
ancien fief sis dans la paroisse de Guiberville
."
DT14-12245,"Précaire,",fief,"paroisse de Guillerville
",14036,"
fief de la paroisse de Guillerville
."
DT14-13994,"Terres-et-Maillots,",fief,"paroisse de la Cambe
",14124,"nom d’un fief de la paroisse de la Cambe
 ; — 1720 (fiefs de la vicomté de Caen)."
DT14-10533,"Montviette,",commune,paroisse de la Gravelle,non,"
canton de Saint-Pierre-sur-Dive, commune accrue de la paroisse de la Gravelle en 1830."
DT14-08138,"Laune,",fief,"paroisse de Méry
",14410,"
fief de la paroisse de Méry
."
DT14-11590,"Petit-Grandouet (Le),",fief,"paroisse de Meulles
",14429,"
fief assis en la paroisse de Meulles
, érigé en plein fief noble, relevant de la vicomté d’Auge, consistant en cinq aînesses, 1653 (chambre des comptes de Rouen)."
DT14-13379,"Saint-Charles-de-Percy,",commune,paroisse de Montchamp,non,"
commune du canton de Vassy, accrue d’une partie de la paroisse de Montchamp."
DT14-05165,"Esson,",fief,"paroisse de Montchamp
",14442,"
fief dans la paroisse de Montchamp
, 1680 (fiefs de la vicomté de Caen)."
DT14-01268,"Bois-de-Tesnières (Le),",,"paroisse de Noyers
",14475,"dans la paroisse de Noyers
 
1282 
(ch. d’Ardennes, n° 307)."
DT14-03155,"Chennevières (Les),",fief,"paroisse de Noyers
",14475,"
fief de la paroisse de Noyers
, 1253 
(ch. de l’abb. d’Ardennes, n° 218)."
DT14-05287,"Fay (Le),",plein fief,paroisse de Presles,non,"
hameau et moulin, commune de Saint-Germain-de-Tallevende ; plein fief s’étendant à la paroisse de Presles, vicomté de Vire, et à la paroisse de Colomby, 1649 (fiefs de la vicomté de Caen)."
DT14-14061,"Thury,",chef-lieu de canton,paroisse de Saint-Benin,non,"
chef-lieu de canton, arrondissement de Falaise, accru, en 1856, de la paroisse de Saint-Benin."
DT14-03556,"Cornet-aux-Brebis (Le),",quartier,"paroisse de Saint-Étienne-le-Vieux
",non,"
quartier de la paroisse de Saint-Étienne-le-Vieux
, à Caen."
DT14-12708,"Ricardière (La),",fief,"paroisse de Saint-Germain-de-Tallevende
",14584,"
fief sis dans la paroisse de Saint-Germain-de-Tallevende
, 1662 (av. de la vicomté de Vire)."
DT14-11417,"Pend-Larron,",localité,"paroisse de Saint-Germain-la-Blanche-Herbe
",14587,"
localité dans la paroisse de Saint-Germain-la-Blanche-Herbe
, où se trouvait le fief de ce nom ou fief du Bourreau appartenant à l’abbaye de Saint-Etienne de Caen."
DT14-00603,"Bazenville,",quart de fief,"paroisse de Saint-Louet
",14607,"
quart de fief, sis en la paroisse de Saint-Louet
, relevait du roi à cause de la baronnie de Giberville, 1674 (aveux de la vicomté de Bayeux)."
DT14-01870,"Breuilly,",huitième de fief,"paroisse de Saint-Louet
",14607,"
huitième de fief sis en la paroisse de Saint-Louet
, s’étendant à Quetieville, 1674 (aveux de la vic. de Bayeux)."
DT14-12872,"Rochery,",fief,"paroisse de Saint-Marcouf
",14613,"
fief de la paroisse de Saint-Marcouf
, vicomté de Bayeux, relevant du plein fief de Monfréville, 
1680 (aveu de la vicomté de Bayeux)."
DT14-14802,"Valbadon,",fief,"paroisse de Saint-Martin-de-Blagny
",14622,"
fief de la paroisse de Saint-Martin-de-Blagny
, relevant du plein fief de Blagny-la-Quièze, 
1637 (av. de la vicomté de Bayeux)."
DT14-01878,"Bréville,",fief,"paroisse de Saint-Pair
",14640,"
fief de la paroisse de Saint-Pair
."
DT14-02108,"Bucquet (Le),",fief,"paroisse de Saint-Pair
",14640,"
fief de la paroisse de Saint-Pair
, 1440 
(domaine de Troarn, n° 139)."
DT14-12003,"Pont-de-Danestal (Le),",,"paroisse de Saint-Pierre de Caen
",14118,"en la paroisse de Saint-Pierre de Caen
, 1296 
(ch. de la Trinité, n° 325)."
DT14-11418,"Pend-Larron,",place,"paroisse de Saint-Symphorien de Bayeux
",14047,"nom d’une place de la paroisse de Saint-Symphorien de Bayeux
."
DT14-09595,"Marchême,",huitième de fief,"paroisse de Saint-Vigor
",non,"
huitième de fief sis en la paroisse de Saint-Vigor
, érigé en 1631 (ch. des comptes de Rouen)."
DT14-14159,"Tourgis,",fief,"paroisse de Saint-Vigor-des-Monts
",50563,"
fief de la paroisse de Saint-Vigor-des-Monts
, 1613 (aveux de la vicomté de Vire)."
DT14-00650,"Beaumanoir,",fief,"paroisse de Sainte-Marie-Laumont
",14618,"
fief de la paroisse de Sainte-Marie-Laumont
, s’étendant à Landelles, Montbray et Beaumesnil, vicomté de Vire, 1460 
(arch. nat. P. 272, n° 237)."
DT14-10240,"Mollagny,",fief,"paroisse de Saonnet
",14668,"
fief de la paroisse de Saonnet
, 1720 (fiefs de la vicomté de Caen)."
DT14-13481,"Saint-Julien,",fief,"paroisse de Soliers
",14675,"
fief de la paroisse de Soliers
, 1620 (fiefs de la vicomté de Caen)."
DT14-00323,"Auvrecher,",plein fief noble,"paroisse de Tilly
",14692,"
plein fief noble appelé aussi le fief Vérolles ou Bérolles, assis en la paroisse de Tilly
, s’étendait sur les paroisses de Fontenay-le-Pesnel, Juvigny, Hottot, Longraye et Bernières, 1625 (aveu de Pierre d’Harcourt)."
DT14-02575,"Carreaux (Les),",fief,"paroisse de Tilly-la-Campagne
",14691,"
fief sis en la paroisse de Tilly-la-Campagne
, et s’étendant sur Ifs, Bras, Cormelles, Grentheville et Soliers, 1683 (aveux de la vicomté de Caen)."
DT14-11732,"Pinterie (La),",hameau,paroisse de Truttemer,non,"
hameau, commune du Pin, duquel mouvaient les fiefs Gathemo, de Guyenne, des Brousses, sis paroisse de Truttemer, et le fief Crépon, sis paroisse de Chaulieu, 1682 (aveux de la vicomté de Vire)."
DT14-13757,"Sémilly,",fief,"paroisse de Vaucelles
",14728,"
fief de la paroisse de Vaucelles
."
DT14-04699,"Cully,",huitième de fief,"paroisse de Vendes
",14734,"
huitième de fief, paroisse de Vendes
, s’étendant sur Juvigny, 1604 
(aveu de la vic. de Caen, p. 41)."
DT14-02160,"Bully,",,paroisse de Vieux,non,"
canton d’Évrecy, réunie pour le culte à la paroisse de Vieux."
DT14-14815,"Vauculet,",moulin,paroisse du Bourg-l’Abbé,non,"
moulin, à 
Saint-Ouen-de-Villers
, paroisse du Bourg-l’Abbé, à Caen, 1479 (ch. de l’abb. de Saint-Étienne)."
DT14-09593,"Marchebœuf,",fief,"paroisse du Gast
",14296,"
fief de la paroisse du Gast
, 1720 (fiefs de la vicomté de Caen)."
DT14-02215,"But (Le),",fief,"paroisse du Tourneur
",14704,"
fief nommé aussi fief des Fontaines, assis dans la paroisse du Tourneur
, s’étendant sur les paroisses de Brémoy et de Saint-Pierre-Tarentaine, 1675 (aveu de la vicomté de Vire)."
DT14-10324,"Montaigu,",quart de fief,"paroisse du Tourneur
",14704,"
quart de fief sis dans la paroisse du Tourneur
, 1633 (aveux de la vicomté de Vire)."
DT14-14693,"Val-Martin (Le),",fief,"paroisse du Tourneur
",14704,"
fief de la paroisse du Tourneur
."
DT14-03147,"Chênes (Les),",prébende,paroisse Saint-Jacques,non,"
prébende située sur la paroisse Saint-Jacques, faubourg d’Orbec."
DT14-15216,"Villers,",,paroisse Saint-Ouen,non,"
territoire de Caen, formant autrefois la paroisse Saint-Ouen (Saint-Ouen de Villers)."
DT14-02215,"But (Le),",fief,paroisses de Brémoy et de Saint-Pierre-Tarentaine,14096/14655,"
fief nommé aussi fief des Fontaines, assis dans la paroisse du Tourneur
, s’étendant sur les paroisses de Brémoy et de Saint-Pierre-Tarentaine, 1675 (aveu de la vicomté de Vire)."
DT14-00323,"Auvrecher,",plein fief noble,"paroisses de Fontenay-le-Pesnel, Juvigny, Hottot, Longraye et Bernières",14278/14348/14336/14376/,"
plein fief noble appelé aussi le fief Vérolles ou Bérolles, assis en la paroisse de Tilly
, s’étendait sur les paroisses de Fontenay-le-Pesnel, Juvigny, Hottot, Longraye et Bernières, 1625 (aveu de Pierre d’Harcourt)."
DT14-01949,"Brucourt-Perducas,",fief,"paroisses de Hubert-Folie, de Bras et de Grentheville",14339/14341/14319,"
fief dépendant de l’abbaye de Saint-Étienne de Caen ; il s’étendait sur les paroisses de Hubert-Folie, de Bras et de Grentheville, 1575 (temporel de Saint-Étienne de Caen), 1640 (aveu de Ch. de Bourgueville ; fiefs de la vicomté de Caen)."
DT14-00252,"Aubigny,",quart de fief,paroisses de Vierville et de Saint-Laurent-sur-Mer,14745/14605,"
quart de fief sis aux paroisses de Vierville et de Saint-Laurent-sur-Mer, 1607 (aveux de la vicomté de Bayeux)."
DT14-06728,"Guéroult (Le),",rivière,petit vallon de Valsemé,14723,"
rivière qui traverse le petit vallon de Valsemé et se réunit à l’Aure supérieure."
DT14-04740,"Darnestal,",moulin,pont Saint-Pierre,non,"
moulin à 
Caen
, sur l’Odon, au pont Saint-Pierre."
DT14-00870,"Bérendac,",ancien pont,"prairie de Caen
",non,"
ancien pont, sur le grand Odon, dans la prairie de Caen
."
DT14-06374,"Goulette de Vassy (La),",,"près Port-en-Bessin
",14513,"
près Port-en-Bessin
."
DT14-06027,"Fribois,",chapelle,prieuré de Sainte-Barbe-en-Auge,non,"
chapelle dépendant du prieuré de Sainte-Barbe-en-Auge."
DT14-12458,"Quesnay,",fief,"Putot, Goustranville, Arganchy",/14308/14019,"
fief assis à Putot, Goustranville, Arganchy, relevant de Bonnebosq ; — 1620 (fiefs de la vicomté d’Auge)."
DT14-04989,"Duones (Les),",jets d’eau,rivage de Port-en-Bessin,14513,"nom donné à des jets d’eau formés par l’Aure et la Drôme, qui, absorbées dans les fosses Tourneresse, Grepsule et de Soucy, ressortent sur le rivage de Port-en-Bessin."
DT14-11913,"du Hog (La),",promontoire,"roches de Grand-Camp
",14312,"
promontoire formant un petit golfe avec les roches de Grand-Camp
."
DT14-06645,"Gronde (La),",petit cours d’eau,"Ryes, Asnelles et Meuvaines",14552/14022/14430,"
petit cours d’eau qui naît à Magny, traverse Ryes, Asnelles et Meuvaines, affluent de la Touque, 1297 (enquête)."
DT14-06240,"Gerrots,",,Saint-Aubin-de-Lébizay,non,"
canton de Cambremer, réuni pour le culte à Saint-Aubin-de-Lébizay."
DT14-00308,"les Authieux-en-Auge,",commune,Saint-Bazile-sur-Monne,non,"
commune réunie le 25 décembre 1831 à 
Saint-Bazile
 ou Saint-Bazile-sur-Monne, qui prend le nom de les Autels-Saint-Bazile, réunie pour le culte à Montpincon."
DT14-06399,"Goustranville,",,Saint-Clair-de-Basseneville,non,"
canton de Dozulé, accru de Saint-Clair-de-Basseneville en 1827."
DT14-13416,"Saint-Étienne-la-Tillaye,",commune,Saint-Cloud,non,"
canton de Pont-l’Évêque, commune accrue de Saint-Cloud en 1827."
DT14-05464,"Flael,",ancien moulin,Saint-Étienne de Caen,non,"nom d’un ancien moulin situé à Loucelles, appartenant à Saint-Étienne de Caen."
DT14-13551,"Saint-Martin-de-la-Lieue,",commune,Saint-Hippolyte-des-Prés,non,"
canton de Lisieux (2e section), commune accrue de Saint-Hippolyte-des-Prés en 1834."
DT14-14511,"Val-Hébert (Le),",château avec une chapelle,Saint-Louis,non,"
manoir, commune de Maizières, château avec une chapelle de Saint-Louis."
DT14-14505,"Val-Gérard (Le),",paroisse,Saint-Martin de Friardel,14292,"
paroisse de Saint-Martin de Friardel, 1254 (ch. de Friardel)."
