Article,Vedette,Type vedette,Candidat,INSEE,Définition
DT24-11712,"Notre-Dame-de-Vieil-Siourac,",ancienne paroisse,"
Villefranche-de-Périgord
",24585,"
ancienne paroisse près de laquelle fut cédé, en 1260, un terrain sur lequel Alphonse, comte de Toulouse, fit jeter les fondements de la bastide de 
Villefranche-de-Périgord
 (cout. de Villefranche)."
DT24-05128,"Croix des Courmiaux,",, à la devise du chemin de Gabillon à Bauzens et à Sargeac (terr. de Vaudre),24192//24531,"
 à la devise du chemin de Gabillon à Bauzens et à Sargeac (terr. de Vaudre)."
DT24-04493,"Combe-Granal,",grotte,"à 1 kil. de Dome
",24152,"
grotte 
à 1 kil. de Dome
."
DT24-15276,"Sac (Le),",ancien prieuré,"abbaye de Chancelade
",non,"
ancien prieuré dépend. de l'abbaye de Chancelade
."
DT24-15584,"Saint-Jean (Chapelle de),",,"abbaye de Chancelade
",24102,"située à gauche de l'avenue de l'abbaye de Chancelade
."
DT24-17124,Tulsac ?,dépendance,"abbaye de Chancelade
",non,"
dépendance de l'abbaye de Chancelade
."
DT24-08654,"Illias,",forêt,"abbaye de Tourtoyrac
",non,"
forêt donnée en 1251 à l'abbaye de Tourtoyrac
."
DT24-04388,"Coly,",fief,abbé de Saint-Amand,non,"
fief appart. à l'abbé de Saint-Amand."
DT24-15830,"Saint-Pierre-ès-Liens,",ancienne église,ancien cimetière des Pendus,non,"
ancienne église à la 
Cité
, au sud-est de Saint-Étienne, dans l'ancien cimetière des Pendus, rue Saint-Pierre-ès-Liens."
DT24-17696,"Vigueyral (Moulin),",,ancien diocèse de Périgueux,non,"à 
Pillac
, ancien diocèse de Périgueux."
DT24-16462,"Sol-de-la-Dixme,",emplacement,"ancienne Cité de Périgueux
",24322,"
emplacement dans l'ancienne Cité de Périgueux
, aujourd'hui converti en jardin 
(Antiq. de Vésone, II, 119, 140)."
DT24-15691,"Sainte-Marthe,",ancienne paroisse,"annexe d'Eymet
",24167,"
ancienne paroisse 
annexe d'Eymet
."
DT24-03114,"Castillonès,",ville,archiprêtré de Bouniagues,non,"
ville du département de Lot-et-Garonne, dans l'ancien diocèse de Périgueux, archiprêtré de Bouniagues."
DT24-03197,"Cavar,",ancienne paroisse,archiprêtré de Bouniagues,non,"dans le département de Lot-et-Garonne, ancienne paroisse de l'archiprêtré de Bouniagues (bénéf. de l'év. de Sarlat)."
DT24-05487,"Douzains,",,"archiprêtré de Bouniagues
",non,"ancien diocèse de Périgueux, archiprêtré de Bouniagues
, aujourd'hui Lot-et-Garonne."
DT24-06301,"Ferransac,",,"archiprêtré de Bouniagues
",non,"ancien diocèse de Périgueux, archiprêtré de Bouniagues
, aujourd'hui du département de Lot-et-Garonne."
DT24-09248,"Landusse (La),","hameau, ancien diocèse","archiprêtré de Bouniagues
",non,"
hameau, ancien diocèse, archiprêtré de Bouniagues
, aujourd'hui du département de Lot-et-Garonne."
DT24-15446,"Saint-Dizier,",,"archiprêtré de Bouniagues
",non,"ancien diocèse de Périgueux, archiprêtré de Bouniagues
, aujourd'hui du département de Lot-et-Garonne."
DT24-15482,"Saint-Front,",ancienne paroisse,"archiprêtré de Bouniagues
",non,"
ancienne paroisse de l'archiprêtré de Bouniagues
, aujourd'hui du département de Lot-et-Garonne."
DT24-15538,"Saint-Grégoire,",,"archiprêtré de Bouniagues
",non,"ancien diocèse de Périgueux, archiprêtré de Bouniagues
, aujourd'hui du département de Lot-et-Garonne."
DT24-15729,"Saint-Martin-de-Transfort,",,"archiprêtré de Bouniagues
",non,"ancien diocèse de Périgueux, archiprêtré de Bouniagues
, aujourd'hui du département de Lot-et-Garonne, 1781 
(Liste des paroisses, 1053)."
DT24-11482,"Moulceyroux,",ancien diocèse,"archiprêtré de Capdrot
",non,"
ancien diocèse 
archiprêtré de Capdrot
, aujourd'hui du département de Lot-et-Garonne (bénéfices de l'év.)."
DT24-11915,"Paranquet,",ancien diocèse,"archiprêtré de Capdrot
",non,"
ancien diocèse, archiprêtré de Capdrot
, aujourd'hui du département de Lot-et-Garonne."
DT24-15409,"Saint-Cibranet,",commune,"archiprêtré de Daglan
",non,"ancien diocèse de Périgueux, archiprêtré de Daglan
, aujourd'hui du département de Lot-et-Garonne."
DT24-11450,"Mothe (Notre-Dame-de-la),",ancien diocèse,"archiprêtré de Flaugeac
",non,"
ancien diocèse, archiprêtré de Flaugeac
 
(carte de l'év. par Samson, 1740)."
DT24-15740,"Saint-Maurice,",ancienne paroisse,"archiprêtré de Flaugeac
",non,"
ancienne paroisse de l'archiprêtré de Flaugeac
."
DT24-05580,"Édon,",,"archiprêtré de Peyrat
",non,"ancien diocèse de Périgueux, archiprêtré de Peyrat
, aujourd'hui du département de la Charente."
DT24-08559,"Gurat,",,"archiprêtré de Peyrat
",non,"ancien diocèse de Périgueux, archiprêtré de Peyrat
, aujourd'hui du département de la Charente."
DT24-15437,"Saint-Cybard,",paroisse,"archiprêtré de Peyrat
",non,"
paroisse de l'archiprêtré de Peyrat
, aujourd'hui du département de la Charente."
DT24-15565,"Saint-Jacques-d'Aubeterre,",ancienne paroisse,"archiprêtré de Peyrat
",non,"
ancienne paroisse de l'archiprêtré de Peyrat
, aujourd'hui du département de la Charente."
DT24-17740,"Ville-Dieu,",hameau,archiprêtré de Pillac,non,"
diocèse de Périgueux
, archiprêtré de Pillac."
DT24-00942,"Belon,",hameau,"archiprêtré de Pillac
",non,"
hameau, archiprêtré de Pillac
, aujourd'hui dans le département de la Charente."
DT24-01684,"Born,",hameau,"archiprêtré de Pillac
",non,"
hameau, ancien diocèse de Périgueux, archiprêtré de Pillac
, aujourd'hui dans le département de la Charente."
DT24-04830,"Courlac,",,"archiprêtré de Pillac
",non,"ancien diocèse de Périgueux, archiprêtré de Pillac
, aujourd'hui du département de la Charente."
DT24-07897,"Giraudie (La),",ancien diocèse,"archiprêtré de Pillac
",non,"
ancien diocèse, archiprêtré de Pillac
, aujourd'hui du département de la Charente."
DT24-15405,"Saint-Christophe,",ancienne paroisse,"archiprêtré de Pillac
",non,"
ancienne paroisse de l'archiprêtré de Pillac
, aujourd'hui dans le département de la Charente."
DT24-15546,"Saint-Hilaire,",banlieue,"archiprêtré de Pillac
",non,"ancien diocèse de Périgueux, archiprêtré de Pillac
, aujourd'hui du département de la Charente."
DT24-15557,"Saint-Jacques,",ancien hôpital,"archiprêtré de Pillac
",non,"ancien diocèse de Périgueux, archiprêtré de Pillac
, aujourd'hui du département de la Charente."
DT24-18259,"Liveyre,",grotte à ossements,au bord de la Vézère,non,"
grotte à ossements, au bord de la Vézère."
DT24-10184,"Manoire (Le),",ruisseau,au pied de Thenon,non,"
ruisseau de l'arrondissement de Périgueux qui a sa source au pied de Thenon, coule de l'est à l'ouest, passe à Fosse-Magne, Saint-Antoine-d'Auberoche, Saint-Crépin, Saint-Pierre-de-Chignac, Saint-Laurent, longe la route de Périgueux à Lyon et va se jeter dans l'Ille."
DT24-00358,"Auvezère (L'),",rivière,au-dessous d'Antone,24011,"
rivière qui prend sa source en 
Limousin
, entre dans le département à Cubas, passe à Tourtoyrac, à la Boissiere-d'Ans et au Change et se réunit à la Vézère un peu au-dessous d'Antone."
DT24-03129,"Caudau (Le),",ruisseau,au-dessous de Bergerac,24037,"
ruisseau qui prend sa source dans la commune de Saint-Michel-de-Villadeix, passe à Saint-Maurice et à Clermont-de-Beauregard et se jette dans la Dordogne au-dessous de Bergerac."
DT24-16679,"Tardoire (La),",petite rivière,au-dessous de Bussière-Badil,24071,"
petite rivière qui sort du département de la Haute-Vienne : elle n'entre pas dans celui de la Dordogne, mais sert de limite à l'arrondissement de Nontron, à l'ouest, depuis Vaux jusqu'au-dessous de Bussière-Badil, où elle passe dans le département de la Charente."
DT24-11515,"Mourliac (Le),",ruisseau,"au-dessous de Douville
",24155,"
ruisseau qui prend sa source au lieu-dit Ancienne Abbaye ruinée, coule dans une direction N.-S. et se jette dans la Crempse au-dessous de Douville
."
DT24-08710,"Jameau,",fontaine dans un vallon,au-dessous de la métairie de Vieille-Cité,non,"
commune de Coulounieix, fontaine dans un vallon 
au-dessous de la métairie de Vieille-Cité."
DT24-04358,"Cole (La),",ruisseau,au-dessous de Mialet,24269,"
ruisseau de l'arrondissement de Nontron, qui descend des hauteurs de Firbeix, passe au-dessous de Mialet, traverse la plaine de Saint-Jean et, se dirigeant vers l'ouest, se jette dans la Drone à Saint-Laurent."
DT24-05012,"Crempse (La),",ruisseau,au-dessous de Mussidan,24299,"
ruisseau qui a sa source près de Beauregard, baigne les communes de Saint-Mamès, Montagnac, Beleymas, Issac, Bourgnac, et va se jeter dans l'Ille au-dessous de Mussidan."
DT24-00471,"Bandiat (Le),",petite rivière,au-dessous de Nontron,24311,"
petite rivière qui sort de l'étang de Balaran, dans le département de la Haute-Vienne, et entre dans celui de la Dordogne par l'arrondissement de Nontron, aux bois de Matraulet ; formant un angle au-dessous de Nontron, elle remonte au sud-ouest, baigne les communes de Nontroneau et de Javerlhac, et grossie de plusieurs ruisseaux, dont la Doue est le plus considérable, elle quitte l'arrondissement à Puicort, commune de Varaignes, pour entrer dans le département de la Charente."
DT24-01197,"Beuge (La),",ruisseau,"au-dessous de Saint-Aignan-d'Hautefort
",24210,"
ruisseau qui se réunit à l'Eau-Lourde au-dessous de Saint-Aignan-d'Hautefort
."
DT24-01896,"Boulou (Le),",ruisseau,"au-dessous de Saint-Angel
",24528,"
ruisseau qui prend sa source au-dessous de Saint-Angel
, court au sud, passe à la Chapelle-Montmoreau, Saint-Crépin, Boulouneix, reçoit la Balagne, et se jette à Bourdeilles dans la Drone au-dessous de la belle source de Fontat."
DT24-08647,"Hyronde,",petite rivière,au-dessous de Saint-Geniez,24412,"
petite rivière de l'arrondissement de Sarlat, qui prend sa source au-dessous de Saint-Geniez, coule du sud au nord, reçoit les eaux de la fontaine de la Doux, passe à Coly, dont il prend le nom, et se jette à Condat dans la Vézère."
DT24-17084,"Trieux (Le),",ruisseau,au-dessus de Bussière-Badil,24071,"
ruisseau de l'arrondissement de Nontron, qui prend sa source dans les étangs de Millaguet (département de la Haute-Vienne), arrose les communes de Saint-Barthélemy, Reillac, Busseroles, et va se jeter dans la Tardoire au-dessus de Bussière-Badil, après avoir traversé de l'est à l'ouest la zone granitique du Nontronnais."
DT24-09693,"Lidoire (La),",ruisseau,au-dessus de Castillon,non,"
ruisseau qui prend sa source au pied des coteaux de Bosset
, reçoit le Léchou aux confins du département et va se réunir à la Dordogne au-dessus de Castillon."
DT24-05670,"Escourrou (L'),",ruisseau,au-dessus de Cogulot,24167,"
ruisseau qui prend sa source commune de Saint-Julien, passe à Sainte-Innocence, Sainte-Eulalie, Saint-Sulpice-d'Eymet, et sert ensuite de limite au département jusqu'à son confluent avec le Drot au-dessus de Cogulot."
DT24-07491,"Gardonette (La),",ruisseau,au-dessus de Gardone,24194,"
ruisseau qui prend sa source sur les confins de la commune de Bouniagues, au pied du coteau dit le Petit-Tuquet, passe à Pomport et se jette dans la Dordogne au-dessus de Gardone."
DT24-05493,"Douzelle (La),",ruisseau,au-dessus de Lisle,24243,"
ruisseau qui prend sa source dans la commune de la Chapelle-Gonaguet et se jette dans la Drone un peu au-dessus de Lisle, après avoir passé à Notre-Dame-de-Perduceix ; direct. S., N. O."
DT24-17504,"Vern,",ruisseau,au-dessus de Neuvic,24309,"
ruisseau considérable qui prend sa source dans la commune de Sendrieux, passe à Salon, à Vern, disparaît à Pont-Roumieu, reparaît à la Font-Vive, près de Manzac, passe à Bruc-de-Grignol et se jette dans l'Ille au-dessus de Neuvic."
DT24-14346,"ruisseau de Trémolat,",ruisseau,"au-dessus de Pézul
",24327,"
ruisseau qui prend sa source au-dessus de Pézul
, passe à Trémolat et se jette dans la Dordogne."
DT24-09819,"Louire (La),",ruisseau,"au-dessus de Sainte-Alvère
",24362,"
ruisseau qui prend sa source un peu au-dessus de Sainte-Alvère
, forme le vallon où sont situés Longa, Sainte-Foy, Saint-Félix, Liorac, Bellegarde, et se jette dans le Caudou en face de Grateloup."
DT24-17233,"Vallec (La),",ruisseau,au-dessus de Siorac,24538,"
ruisseau qui passe à Grives et se jette dans la Nauze au-dessus de Siorac."
DT24-14878,"Rouet (Le),",ruisseau,au-dessus du bourg de Saint-Germain,24418,"
ruisseau qui passe à Chanterac et se jette dans le Salembre un peu au-dessus du bourg de Saint-Germain."
DT24-10290,Marmontes ?,territoire,"autour de Cadouin
",24068,"
territoire 
autour de Cadouin
, ayant eu le titre d'archiprêtré au 
xii
e siècle."
DT24-05438,"Dougnou (Le),",métairie,Banes,non,"
métairie, commune de Beaumont, à Banes."
DT24-14319,"Recluse (La),",enclos,"banlieue de Bergerac
",24037,"
enclos dans la banlieue de Bergerac
."
DT24-15421,Sainte-Clémence ?,,"banlieue de Bergerac
",24037,"dans la banlieue de Bergerac
."
DT24-06473,"Folors,",lieu-dit,"banlieue de Périgueux
",24322,"
lieu-dit, banlieue de Périgueux
."
DT24-13392,"Pouradier (Le),",hameau,"banlieue de Périgueux
",24322,"
hameau, banlieue de Périgueux
."
DT24-15710,"Saint-Martin,",bourg,"banlieue de Périgueux
",24322,"
bourg dans la banlieue de Périgueux
."
DT24-16918,"Tourne-Pique,",moulin,"banlieue de Sarlat
",24520,"
moulin, banlieue de Sarlat
."
DT24-04614,"Cone (La),",ruisseau,Barde,non,"
ruisseau qui prend sa source à 
Poujol
, passe 85à la Barde et se jette dans la Dordogne."
DT24-15512,"Saint-Georges,",faubourg,Barris,non,"
faubourg de 
Périgueux
, à l'extrémité de celui des Barris."
DT24-00889,"Belaygue (La),",ruisseau,Belaygue-et-Boulouneix,24198,"
ruisseau, affluent du Boulou, qui prend sa source à 
Margnac
, commune de Cantillac, et arrose la vallée où est Belaygue-et-Boulouneix."
DT24-04038,"Chemin Salinier,",,Bergerac à Montpazier par ,24037/24280,"allant de Bergerac à Montpazier par 75le Pic et Saint-Amand-de-Boisse, 1664 (O. S. J.), et à Biron, 1772 (arp. de Faux)."
DT24-09749,"Lisone (La),",petite rivière,bois de Guareloup,non,"
petite rivière de l'arrondissement de Nontron, qui prend sa source près de Saint-Front-de-Champniers, dans les bois de Guareloup, coule de l'est à l'ouest, baigne le pied des Granges, puis tourne au sud, divise le bourg de la Roche-Beaucourt en deux parties, dont celle de l'est appartient à la Charente et celle de l'ouest à la Dordogne, se partage en plusieurs ruisseaux jusqu'à son embouchure dans la Drone et sépare le département de la Dordogne de celui de la Charente."
DT24-02489,"Brulades (Les Forêts),",bois,bois de Jovelle,non,"
bois tenant aux bois de Jovelle, commune de la Tour-Blanche."
DT24-10304,"Marouate,",forêt,bois de la Faye,non,"
forêt s'étendant à l'ouest du château, vers les bois de la Faye (B.)."
DT24-00471,"Bandiat (Le),",petite rivière,bois de Matraulet,non,"
petite rivière qui sort de l'étang de Balaran, dans le département de la Haute-Vienne, et entre dans celui de la Dordogne par l'arrondissement de Nontron, aux bois de Matraulet ; formant un angle au-dessous de Nontron, elle remonte au sud-ouest, baigne les communes de Nontroneau et de Javerlhac, et grossie de plusieurs ruisseaux, dont la Doue est le plus considérable, elle quitte l'arrondissement à Puicort, commune de Varaignes, pour entrer dans le département de la Charente."
DT24-04879,"Couse (La),",ruisseau,"Bouillac, Saint-Avit-Rivière, Montferrand, l'Espinassette, S",24052/24378/24290/,"
ruisseau qui a sa source dans la commune de Fongalau, reçoit le Segarel, la Beyrone et plusieurs autres affluents, passe à Bouillac, Saint-Avit-Rivière, Montferrand, l'Espinassette, St-Sernin-des-Fossés, Banes, Bayac, et se jette dans la Dordogne après avoir traversé le bourg de Couse."
DT24-06624,"Font-de-Bering,",,"bourg d'Agonac
",24002,"au bourg d'Agonac
."
DT24-08171,"Graulier,",ancienne maison noble,"bourg d'Agonac
",24002,"
ancienne maison noble dans le bourg d'Agonac
."
DT24-13606,"Puy (Le),",ancien repaire noble,"bourg d'Agonac
",24002,"
ancien repaire noble dans le bourg d'Agonac
."
DT24-14541,Ripagay ?,ancienne porte,"bourg d'Agonac
",24002,"
ancienne porte du bourg d'Agonac
."
DT24-18122,"Farrat,",maison,"bourg d'Agonac
",24002,"
maison dans le bourg d'Agonac
."
DT24-15823,"Saint-Pierre (Fontaine de),",,"bourg d'Église-Neuve-d'Issac
",24161,"au bourg d'Église-Neuve-d'Issac
."
DT24-15449,"Saint-Éloi,",ancienne église,"bourg d'Hautefort
",24210,"
ancienne église dans le bourg d'Hautefort
."
DT24-15577,"Saint-Jean,",chapelle,"bourg d'Hautefort
",24210,"
chapelle sise dans le bourg d'Hautefort
, annexée avec Saint-Éloi à Saint-Aignan."
DT24-16529,"Soulier (Le),",ancien repaire noble,"bourg de Badefol-d'Ans
",24021,"
ancien repaire noble dans le bourg de Badefol-d'Ans
 
(Lesp. Généal. 58)."
DT24-15822,"Saint-Pierre (Fontaine de),",,"bourg de Bertric
",24038,"au nord du bourg de Bertric
."
DT24-15756,"Saint-Michel,",ancienne paroisse,"bourg de Biron
",24043,"
ancienne paroisse dans le bourg de Biron
."
DT24-16068,"Salvetat (La),",partie,"bourg de Biron
",24043,"
partie du bourg de Biron
."
DT24-08580,"Helies (Les),",ancien fief,"bourg de Bourdeilles
",24055,"
ancien fief dans le bourg de Bourdeilles
."
DT24-15757,"Saint-Michel,",chapelle,"bourg de Bourdeix
",24056,"
chapelle au bourg de Bourdeix
 (B.)."
DT24-03327,"Chaboussie (La),",ancienne maison,"bourg de Chantérac
",24104,"
ancienne maison au bourg de Chantérac
."
DT24-04385,"Coly,",ruisseau,"bourg de Condat
",24130,"
ruisseau formé par l'Hironde et la fontaine de la Dou et qui se jette dans la Vézère au bourg de Condat
."
DT24-04879,"Couse (La),",ruisseau,bourg de Couse,24143,"
ruisseau qui a sa source dans la commune de Fongalau, reçoit le Segarel, la Beyrone et plusieurs autres affluents, passe à Bouillac, Saint-Avit-Rivière, Montferrand, l'Espinassette, St-Sernin-des-Fossés, Banes, Bayac, et se jette dans la Dordogne après avoir traversé le bourg de Couse."
DT24-08459,"Guillandoux (Les),",partie,"bourg de Couse
",24143,"
partie du bourg de Couse
, auprès de l'ancien gué de la Frigière."
DT24-05474,"Doux (La),",fontaine,"bourg de Creysse
",24145,"
fontaine au bourg de Creysse
."
DT24-02381,"Brouillet,",maison ancienne,"bourg de Cubjat
",24147,"
maison ancienne dans le bourg de Cubjat
 (A. Jud.)."
DT24-02687,"Cabrol (Croix de),",,"bourg de Daglan
",24150,"dans le bourg de Daglan
 (terr. de Saint-Pompon)."
DT24-06678,"Font de Saint-Front,",,"bourg de Douville
",24155,"au bourg de Douville
."
DT24-16932,"Touron (Le),",source,"bourg de Font-Roque
",24186,"
source jaillissante du rocher auprès du bourg de Font-Roque
."
DT24-00639,"Barrière,",ancien fief,"bourg de Grignol
",24205,"
ancien fief dans le bourg de Grignol
."
DT24-03328,"Chaboussie (La),",ancienne maison,"bourg de Grignol
",24205,"
ancienne maison au bourg de Grignol
."
DT24-03745,"Charbonieiras,",fief,"bourg de Grignol
",24205,"
fief dans le bourg de Grignol
."
DT24-06088,"Fauressand,",partie,"bourg de Grun
",24208,"ancien nom d'une partie du bourg de Grun
 (Dives)."
DT24-15473,"Saint-Firmin,",fontaine,"bourg de Jaure
",24213,"
fontaine du bourg de Jaure
."
DT24-06099,"Faurie (La),",hameau,"bourg de Journiac
",24217,"
bourg de Journiac
."
DT24-04240,"Clautre (La),",terre,"bourg de Jumillac
",24218,"au bourg de Jumillac
."
DT24-15862,"Saint-Roch,",chapelle,"bourg de la Chapelle-Faucher
",24107,"
chapelle auprès du bourg de la Chapelle-Faucher
 (B.)."
DT24-09749,"Lisone (La),",petite rivière,bourg de la Roche-Beaucourt,24353,"
petite rivière de l'arrondissement de Nontron, qui prend sa source près de Saint-Front-de-Champniers, dans les bois de Guareloup, coule de l'est à l'ouest, baigne le pied des Granges, puis tourne au sud, divise le bourg de la Roche-Beaucourt en deux parties, dont celle de l'est appartient à la Charente et celle de l'ouest à la Dordogne, se partage en plusieurs ruisseaux jusqu'à son embouchure dans la Drone et sépare le département de la Dordogne de celui de la Charente."
DT24-00675,"Basse),",maisons,"bourg de Lanquais
",24228,"
maisons dans le bourg de Lanquais
."
DT24-06610,"Font Crose,",fontaine,"bourg de Lempzours
",24238,"
fontaine au-dessus du bourg de Lempzours
."
DT24-10317,"Marquemont-lez-Lenquais,",maison d'habitation,"bourg de Lenquais
",24228,"
maison d'habitation, bourg de Lenquais
."
DT24-12834,"Peyrugue (La),",coteau fort,"bourg de Lenquais
",24228,"
coteau fort élevé dominant le bourg de Lenquais
."
DT24-02341,"Brignac,",,"bourg de Limeuil
",24240,"
bourg de Limeuil
."
DT24-09315,"Larmandie,",maison,"bourg de Limeuil
",24240,"
maison au bourg de Limeuil
."
DT24-06148,"Fayardie (La),",hameau,"bourg de Lisle
",24243,"au bourg de Lisle
."
DT24-09654,"Leyrousseau,",ruisseau,"bourg de Lunas
",24246,"
ruisseau qui se réunit à l'Eyraud devant le bourg de Lunas
, après avoir formé le vallon de Graulissac."
DT24-01619,"Borgelieu,",métairie,"bourg de Manzac
",24251,"
métairie dans le bourg de Manzac
."
DT24-04562,"Combeytou,",partie,"bourg de Manzac
",24251,"ancien nom d'une partie du bourg de Manzac
 (Dives)."
DT24-06101,"Faurie (La),",hameau,"bourg de Manzac
",24251,"
bourg de Manzac
."
DT24-06546,"Font Blanque,",fontaine,"bourg de Manzac
",24251,"
fontaine dans le bourg de Manzac
."
DT24-06687,"Font de Saint-Pierre,",,"bourg de Manzac
",24251,"au bourg de Manzac
 (Dives)."
DT24-17174,"Vachonie (La),",enclos,"bourg de Manzac
",24251,"
enclos dans le bourg de Manzac
."
DT24-05912,"Fages (Chapelle de),",,"bourg de Marnac
",24254,"
bourg de Marnac
."
DT24-06688,"Font de Saint-Pierre,",,"bourg de Mont-Caret
",24289,"
bourg de Mont-Caret
."
DT24-15670,"Sainte-Marie,",chapelle,"bourg de Montagnac-la-Crempse
",24285,"
chapelle près du bourg de Montagnac-la-Crempse
 (B.) ; aujourd'hui ruinée."
DT24-11220,"Montardit,",ancienne maison,"bourg de Montagrier
",24286,"
ancienne maison dans le bourg de Montagrier
."
DT24-06658,"Font-de-l'Houlme,",grande fontaine,"bourg de Montravel
",24226,"
grande fontaine au bourg de Montravel
 
(terr. de l'archevêché, 1624)."
DT24-06689,"Font de Saint-Pierre,",,"bourg de Neuvic
",24309,"
bourg de Neuvic
."
DT24-15695,"Saint-Martial (Pré de),",,"bourg de Paunac
",24318,"aux bourg de Paunac
."
DT24-16939,"Touron (Le),",source,"bourg de Rouffignac
",24357,"
source jaillissante du rocher au bourg de Rouffignac
."
DT24-06553,"Font Bonne,",fontaine,"bourg de Saint-Aquilin
",24371,"
fontaine du bourg de Saint-Aquilin
."
DT24-05696,"Espic (Fort-),",ténement,"bourg de Saint-Aubin
",non,"
ténement du bourg de Saint-Aubin
 (terr. de Lenq.)."
DT24-08617,"Hôpital (L'),",maison,"bourg de Saint-Avit-Sénieur
",24379,"
maison dans le bourg de Saint-Avit-Sénieur
."
DT24-12017,"la Popio,",ruines,"bourg de Saint-Avit-Sénieur
",24379,"
ruines au midi du bourg de Saint-Avit-Sénieur
, 1780 (Acte not.)."
DT24-15650,"Saint-Louis (Maison de),",ancienne construction,"bourg de Saint-Avit-Sénieur
",24379,"
ancienne construction dans le bourg de Saint-Avit-Sénieur
."
DT24-05908,"Fages,",,"bourg de Saint-Cyprien
",24396,"
bourg de Saint-Cyprien
."
DT24-14324,"Reclusou,",une des anciennes portes,"bourg de Saint-Cyprien
",24396,"
bourg de Saint-Cyprien
."
DT24-14685,"Rodas,",domaine,"bourg de Saint-Cyprien
",24396,"
bourg de Saint-Cyprien
."
DT24-14123,"Quinsac,",ancien repaire noble,"bourg de Saint-Martin-de-Ribérac
",24455,"
ancien repaire noble situé dans le bourg de Saint-Martin-de-Ribérac
."
DT24-15869,"Saint-Roch,",chapelle,"bourg de Saint-Pardoux-la-Rivière
",24479,"
chapelle auprès du bourg de Saint-Pardoux-la-Rivière
."
DT24-05085,"Croix de Cabrol,",,"bourg de Saint-Pompon
",24488,"
bourg de Saint-Pompon
."
DT24-10445,"Mas (Le),",maison noble,"bourg de Saint-Privat
",24490,"
maison noble du 
xiii
e siècle, sise au bourg de Saint-Privat
."
DT24-05005,"Cramirac,",ancienne maison noble,"bourg de Sargeac
",24531,"
ancienne maison noble, dans le bourg de Sargeac
."
DT24-11475,"Mothe-Saint-Maurice (La),",ancien fief,"bourg de Sendrieux
",24092,"
ancien fief dans le bourg de Sendrieux
, 1611."
DT24-12953,"Pile (La),",massif d'ancienne fortification,"bourg de Sourzac
",24543,"
massif d'ancienne fortification au bourg de Sourzac
 (Jouannet, Notice sur Sourzac)."
DT24-15779,"Saint-Nicolas,",hameau,"bourg de Trémolac
",24558,"au bourg de Trémolac
."
DT24-06806,"Font Limon,",fontaine,"bourg de Varaigne
",non,"belle fontaine dans le haut du bourg de Varaigne
, dont les eaux se mêlent aussitôt au ruisseau de la Manugrie."
DT24-00643,"Barrière,",ancien repaire noble,"bourg de Villamblard
",24581,"
ancien repaire noble au bourg de Villamblard
."
DT24-09796,"Loreille,",moulin,"bourg de Villamblard
",24581,"
moulin dans le bourg de Villamblard
."
DT24-01103,"Bessade (La),",quartier,bourg du Bugue,24067,"
quartier du bourg du Bugue (A. Jud.)."
DT24-12862,"Peytavinie (La),",ancienne maison,bourg du Bugue,24067,"
ancienne maison dans le bourg du Bugue."
DT24-17504,"Vern,",ruisseau,Bruc-de-Grignol,24205,"
ruisseau considérable qui prend sa source dans la commune de Sendrieux, passe à Salon, à Vern, disparaît à Pont-Roumieu, reparaît à la Font-Vive, près de Manzac, passe à Bruc-de-Grignol et se jette dans l'Ille au-dessus de Neuvic."
DT24-16636,"Taillade (La),",,Brunie,non,"
commune du Coux, à la Brunie."
DT24-14235,"Raumel (Le),",ruisseau,Buisson,24068,"
ruisseau venant de 
Valadésie
, qui passe au Buisson et se jette dans la Dordogne en face de Bigaroque."
DT24-16384,"Seyze (La),",ruisseau,"Campagnac, Camp-Segret, Queyssac",24075/24077/24345,"
ruisseau qui arrose le vallon où se trouvent Campagnac, Camp-Segret, Queyssac, et se jette dans le Caudau près de la Ribeyrie (A. Jud.)."
DT24-18525,"Saint-Bernard (Chapelle de),",petit monument,"cathédrale de Sarlat
",24520,"nom donné, selon la tradition sarladaise, au petit monument situé derrière la cathédrale de Sarlat
, et plus connu sous le nom de Lanterne des morts.
      "
DT24-12802,"Peyrou (Le),",place,"centre de Sarlat
",24520,"
place au centre de Sarlat
, en avant et à côté de la cathédrale (Mém. pour le chapitre, aux Archives de l'Emp.)."
DT24-18501,"Peyrone (Al bos de la),",lieu-dit,Cépède,non,"
lieu-dit, commune de Saint-Aubin-de-Lenquais, à la Cépède."
DT24-07433,"Gapirou,",moulin,Chalaure,non,"
hameau, commune de Saint-Michel-l'Écluse, et moulin sur le Chalaure."
DT24-01896,"Boulou (Le),",ruisseau,"Chapelle-Montmoreau, Saint-Crépin, Boulouneix",24111/24391/24198,"
ruisseau qui prend sa source au-dessous de Saint-Angel
, court au sud, passe à la Chapelle-Montmoreau, Saint-Crépin, Boulouneix, reçoit la Balagne, et se jette à Bourdeilles dans la Drone au-dessous de la belle source de Fontat."
DT24-09749,"Lisone (La),",petite rivière,Charente,non,"
petite rivière de l'arrondissement de Nontron, qui prend sa source près de Saint-Front-de-Champniers, dans les bois de Guareloup, coule de l'est à l'ouest, baigne le pied des Granges, puis tourne au sud, divise le bourg de la Roche-Beaucourt en deux parties, dont celle de l'est appartient à la Charente et celle de l'ouest à la Dordogne, se partage en plusieurs ruisseaux jusqu'à son embouchure dans la Drone et sépare le département de la Dordogne de celui de la Charente."
