Article,Vedette,Type vedette,Candidat,INSEE,Définition
DT21-06909,"Tonnerre,",fief,"paroisse d’Échannay
",21238,"
fief, sur la paroisse d’Échannay
, ayant appartenu à la famille Bossuet et où fut élevé l’évêque de Meaux (Courtépée, IV, 65)"
DT21-04436,"Moncrif,",ancien fief simple,"paroisse de Bellenot-sur-Origny
",21061,"
ancien fief simple, qui était en la paroisse de Bellenot-sur-Origny
 
(Courtépée, IV, 246)"
DT21-03561,"Huguenots (Cimetière des),",ancien lieu-dit,"paroisse de Bellenot-sur-Seine
",21061,"
ancien lieu-dit, en la paroisse de Bellenot-sur-Seine
, près de l’enclos de Savoisy (Courtépée, IV, 246)"
DT21-05406,"Plante (La),",fief,"paroisse de Boussey
",21097,"
fief, qui était en la paroisse de Boussey
 
(Courtépée, III, 554)"
DT21-04347,"Mesnil (Le),",ancien fief,"paroisse de Brazey-en-Plaine
",21103,"
ancien fief, en la paroisse de Brazey-en-Plaine
"
DT21-07344,"Verroilles,",lieu détruit,"paroisse de Brazey-en-Plaine
",21103,"
lieu détruit, en la paroisse de Brazey-en-Plaine
 ; Cassini ne l’indique pas, mais Courtépée le mentionne encore, comme grange"
DT21-07426,"Villaines-Saint-Julien,",lieu détruit,"paroisse de Brognon
",21111,"
lieu détruit, en la paroisse de Brognon
"
DT21-04290,"Meix-Damas (Le),",ancien fief,"paroisse de Bussy-le-Grand
",21122,"
ancien fief, sans justice, qui était en la paroisse de Bussy-le-Grand
 et tirait son nom de la famille Damas, d’Athie-lez-Villers (Courtépée, IV, 257)"
DT21-06231,"Saint-Esprit,",chapelle,"paroisse de Bussy-le-Grand
",21122,"
chapelle qui dépendait du domaine de Joly, en la paroisse de Bussy-le-Grand
 
(Courtépée, IV, 258)"
DT21-00260,"Barbet,",ancienne métairie,"paroisse de Cuiserey
",21215,"
ancienne métairie, de la paroisse de Cuiserey
"
DT21-04225,"Marquisat (Rente-du-),",métairie détruite,"paroisse de Cuiserey
",21215,"
métairie détruite, en la paroisse de Cuiserey
"
DT21-05856,"Riollet,",fief,"paroisse de Mâlain
",21373,"
fief, qui était en la paroisse de Mâlain
 
(Courtépée, IV, 73)"
DT21-06076,"Saint-Antoine,",chapelle,"paroisse de Maligny
",21374,"
chapelle, qui était en la paroisse de Maligny
, et près de laquelle était un cimetière (Courtépée, IV, 74)"
DT21-01573,"Chassenay,",lieu détruit,"paroisse de Marcheseuil
",21379,"
lieu détruit, qui était en la paroisse de Marcheseuil
"
DT21-01303,"Champagne,",ferme détruite,"paroisse de Marsannay-la-Côte
",21390,"
ferme détruite, qui était de la paroisse de Marsannay-la-Côte
 
(Courtépée, II, 217)"
DT21-02715,"Flavigny,",lieu détruit,"paroisse de Nolay
",21461,"
lieu détruit, qui était en la paroisse de Nolay
, et où il y avait trois métairies à la fin du xviii
e siècle 
(Courtépée, II, 338)"
DT21-06598,"Sauot,",fief,"paroisse de Remilly-sur-Tille
",21521,"
fief qui était en la paroisse de Remilly-sur-Tille
 
(Courtépée, IV, 81)"
DT21-00930,"Bovau,",fief,"paroisse de Saint-Apollinaire
",21540,"
fief qui était en la paroisse de Saint-Apollinaire
 
(Courtépée, II, 241)"
DT21-01476,"Chappet,",fief,"paroisse de Saint-Beury
",21069,"
fief qui était en la paroisse de Saint-Beury
"
DT21-02435,"Dracy,",ancien fief,"paroisse de Saint-Germain-le-Rocheux
",21549,"
ancien fief, qui était en la paroisse de Saint-Germain-le-Rocheux
 
(Courtépée, IV, 289)"
DT21-00866,"Bouligneuse (La),",franc-alleu,"paroisse de Santenay
",21582,"
franc-alleu, sans justice, qui était en la paroisse de Santenay
 et tirait son nom de la famille La Palu de Bouligneux (Courtépée, II, 350)"
DT21-00608,"Bizot,",éc détr,"paroisse de Talant
",21617,"
éc détr, en la paroisse de Talant
"
DT21-01943,"Clos-Bizot (Le),",lieu détruit,"paroisse de Talant
",21617,"
lieu détruit, qui était en la paroisse de Talant
 
(Courtépée, II, 254)"
DT21-05460,"Essart,",fief,"paroisse de Thoisy-la-Berchère
",21629,"
fief qui était en la paroisse de Thoisy-la-Berchère
 
(Courtépée, IV, 153)"
DT21-06201,"Sainte-Madeleine,",chapelle détruite,"paroisse de Til-Châtel
",21638,"
chapelle détruite, en la paroisse de Til-Châtel
 
(Fyot, p 314)"
DT21-05136,"Ormes (Les),",fief,"paroisse de Toutry
",21642,"
fief, en la paroisse de Toutry
 
(Courtépée, III, 588)"
DT21-06296,"Saint-Hubert,",chapelle,"paroisse de Turcey
",21648,"
chapelle, qui était en la paroisse de Turcey
 
(Courtépée, IV, 293)"
DT21-06938,"Tour (La),",fief,"paroisse de Turcey
",21648,"
fief qui était en la paroisse de Turcey
"
DT21-03114,"Fyot,",ancien fief,"paroisse de Villaines-en-Duesmois
",21685,"
ancien fief, qui était en la paroisse de Villaines-en-Duesmois
 
(Courtépée, IV, 239)"
DT21-07543,"Voudenay,",métairie,"paroisse de Villaines-en-Duesmois
",21685,"
métairie qui était en la paroisse de Villaines-en-Duesmois
 
(Courtépée, IV, 266)"
DT21-05577,"Pré-Faneau (Le),",fief,"prairie de Châtillon-sur-Seine
",21154,"
fief, non bâti, en la prairie de Châtillon-sur-Seine
 
(Arbaumont, Ban, 33)"
DT21-00045,"Aisey,",lieu détruit,"prévôté d’Arnay-le-Duc
",non,"
lieu détruit, en la prévôté d’Arnay-le-Duc
, voisin 5de Rollin"
DT21-04459,"Montagne (La),",un des grands bailliages,province de Bourgogne,non,"nom d’un des grands bailliages du duché et de la province de Bourgogne, dont le chef-lieu était Châtillon-sur-Seine"
DT21-04238,"Martole (La),",métairie détruite,"quartier de Briannay
",21108,"
métairie détruite, aujourd’hui quartier de Briannay
"
DT21-06427,"Saint-Michel,","église, anc éc","quartier de Dijon
",21231,"
église, anc éc, aujourd’hui quartier de Dijon
"
DT21-02476,"Écorsaint,",ancien village,"quartier de Hauteroche
",21314,"
ancien village, aujourd’hui quartier de Hauteroche
"
DT21-05449,"Poligny,",ancien fief,"quartier de Selongey
",21599,"
ancien fief, aujourd’hui quartier de Selongey
 ; il relevait de Grancey-le-Château"
DT21-06754,"Soulosse,",lieu détruit,"région de Flavigny
",21271,"
lieu détruit, dans la région de Flavigny
"
DT21-03643,"« Jonizellus »,",lieu détruit,"région de Montbard ? ou de Flavigny ?
",21425/21271,"
lieu détruit, indéterminé, dans la région de Montbard ? ou de Flavigny ?

"
DT21-05115,"Onney (L’),",barrage,rivière du Breuil,non,"
barrage sur la rivière du Breuil, dite aussi de la Villeneuve"
DT21-01972,"Coinche (La),",un des rûs,ruisseau d’Écommes,non,"l’un des rûs qui forment le ruisseau d’Écommes 
(Garnier, n° 880)"
DT21-00928,"Bouzereau,",fief,Saint Romain,21569,"
fief, à Saint Romain"
DT21-00042,"Aillon (L’),",ruisseau,Samerey et de Saint-Symphorien,21581/21575,"
ruisseau, affluent de la Saône, venant de Samerey et de Saint-Symphorien ; étang sur les deux communes ; tuilerie, commune de la Perrière"
DT21-01672,"Châtillon,",bois,"seigneurie d’Antheuil et de Veuvey
",21014/21673,"
bois de l’ancienne seigneurie d’Antheuil et de Veuvey
"
DT21-05119,"Orain-et-Confland,",fief,"seigneurie d’Athée
",21028,"
fief, composé d’une partie de la seigneurie d’Athée
"
DT21-01863,"Chevannot,",métairie détruite,"seigneurie d’Échalot
",21237,"
métairie détruite, en la seigneurie d’Échalot
"
DT21-02318,"Cusey,",ancien fief,"seigneurie d’Orain
",21468,"
ancien fief, en la seigneurie d’Orain
, cité en 1768 
(B 11057)"
DT21-02680,"Ferté (La),",ancien fief,"seigneurie d’Orain
",21468,"
ancien fief de la seigneurie d’Orain
, cité en 1768 
(B 11057)"
DT21-06818,"Tavannes,",ancien fief,"seigneurie d’Orain
",21468,"
ancien fief dominant de la seigneurie d’Orain
"
DT21-07208,"Vaudrey,",partie,"seigneurie de Boussenois
",21096,"nom d’une partie de la seigneurie de Boussenois
"
DT21-02481,"Écuyers (Fief des),",partie,"seigneurie de Brémur
",21104,"
partie de la seigneurie de Brémur
 
(Arbaumont, Ban, 20, note 2)"
DT21-07328,"Verpillières,",partie,"seigneurie de Corcelles-les-Ars
",21190,"ancien nom de la seigneurie, ou d’une partie de la seigneurie de Corcelles-les-Ars
"
DT21-00863,"Boulemont,",partie,"seigneurie de Crécey-sur-Tille
",21211,"nom d’une partie de la seigneurie de Crécey-sur-Tille
 
(Courtépée, IV, 181)"
DT21-03882,"Lugny,",partie,"seigneurie de Gissey-le-Vieil
",21298,"ancien nom d’une partie de la seigneurie de Gissey-le-Vieil
"
DT21-01971,"Coigny,",lieu-dit,"seigneurie de Lusigny
",21360,"
lieu-dit, en la seigneurie de Lusigny
"
DT21-05727,"Rans,",fief,"seigneurie de Lux
",21361,"
fief, composé de partie de la seigneurie de Lux
"
DT21-04469,"Montagne (La),",ancien fief,"seigneurie de Mémont
",21406,"
ancien fief, partie de la seigneurie de Mémont
"
DT21-04134,"Mâlain,",partie,"seigneurie de Meursault
",21412,"nom d’une partie de l’ancienne seigneurie de Meursault
"
DT21-03653,"Jours,",partie,"seigneurie de Recey-sur-Ource
",21519,"ancien nom d’une partie de la seigneurie de Recey-sur-Ource
 
(Arbaumont, Ban, 15, note 2)"
DT21-01933,"Cléron,",métairie détruite,"seigneurie de Saffres
",21537,"
métairie détruite, qui était en la seigneurie de Saffres
, et tirait son nom de seigneurs dudit Saffres ; elle est citée en 1636 
(E 2820, f° 39 r°)"
DT21-06935,"Tour (La),",partie,"seigneurie de Saint-Aubin
",21541,"
partie de la seigneurie de Saint-Aubin
 ; citée en 1602 
(B 10695)"
DT21-01667,"Châtelots (Les),",lieu-dit,"seigneurie de Saulon-la-Chapelle
",21585,"
lieu-dit, qui était en la seigneurie de Saulon-la-Chapelle
"
DT21-04680,"Motte-du-Bal (La),",lieu-dit,"seigneurie de Saulon-la-Chapelle
",21585,"
lieu-dit, en la seigneurie de Saulon-la-Chapelle
"
DT21-04381,"Mignot,",fontaine,"seigneurie de Saulon-la-Rue
",21586,"
fontaine, en la seigneurie de Saulon-la-Rue
"
DT21-04117,"Maladière (La),",lieu-dit,"seigneurie de Ternant
",21625,"
lieu-dit, qui était en la seigneurie de Ternant
"
DT21-01685,"Chaudenay,",ancien fief,"seigneurie de Thoisy-le-Désert
",21630,"
ancien fief, en la seigneurie de Thoisy-le-Désert
 
(Courtépée, IV, 86)"
DT21-04152,"Mandelot,",fief,"seigneurie de Thoisy-le-Désert
",21630,"
fief, en la seigneurie de Thoisy-le-Désert
 
(Courtépée, IV, 86)"
DT21-05753,"Reclène,",fief,"seigneurie de Thoisy-le-Désert
",21630,"
fief, en la seigneurie de Thoisy-le-Désert
 
(Courtépée, IV, 86)"
DT21-02443,"Drée,",ancien fief,"seigneurie de Thorey-sous-Charny
",21633,"
ancien fief, partie de la seigneurie de Thorey-sous-Charny
"
DT21-06939,"Tour (La),",partie,"seigneurie de Villeberny
",21690,"nom d’une partie de la seigneurie de Villeberny
, citée dès 1554 
(B 10638)"
DT21-00614,"Blaisy,",fief,"seigneurie de Villecomte
",21692,"
fief de la seigneurie de Villecomte
"
DT21-01817,"Chemin-des-Allemands (Le),",ancienne voie,Senailly à Crépand,21604/21212,"
ancienne voie, qui va de Senailly à Crépand et qui porte, en un terrier d’Aignay-le-Duc, le nom de Chemin-au-Diable 
(Matruchot, Voies Romaines, I, p 10-11)"
DT21-00077,"Ané,",ruisseau,"territoires d’Épernay, de Savouges et de Corcelles-lez-Cîteaux",21246/21596/21191,"
ruisseau, affluent de la Vouge, qui sépare les territoires d’Épernay, de Savouges et de Corcelles-lez-Cîteaux"
DT21-00022,"Acier (Rû d’),",ruisseau,territoires de Bar-lez-Époisses et de Jeux-lez-Bar,21047/21324,"
ruisseau, affluent de l’Armançon, qui coule sur les territoires de Bar-lez-Époisses et de Jeux-lez-Bar"
DT21-00924,"Bouzaize (La),",rivière,"territoires de Beaune, Le Vernois, Combertault, Meursanges",21054/21347/21185/21411,"
rivière, qui sort au pied de la montagne de Beaune, arrose les territoires de Beaune, Le Vernois, Combertault, Meursanges ; quitte le département au territoire de Corgengoux, et se jette dans la Dheune à Palleau (Saône-et-Loire)"
DT21-00049,"Albane (L’),",rivière,territoires de Belleneuve et de Trochères,21060/21644,"
ferme, commune de Magny-Saint-Médard ; rivière qui prend sa source à la ferme du même nom, arrose les territoires de Belleneuve et de Trochères, et se jette dans la Bèze en aval de Triey"
DT21-00373,"Bazerotte (La),",ruisseau,territoires de Billey et de Flagey-lez-Auxonne,21074/21268,"
ruisseau qui coule aux territoires de Billey et de Flagey-lez-Auxonne"
DT21-02120,"Corrée (La),",ruisseau,territoires de Billey et de Villers-Rotin,21074/21701,"
ruisseau qui traverse les territoires de Billey et de Villers-Rotin et qui se jette dans la Bazerotte"
DT21-00723,"Bonnevaux,",partie supérieure du rû du Vaux,"territoires de Bligny-le-Sec, de Salmaise et de Blessey",21085/21580/21084,"nom de la partie supérieure du rû du Vaux, sur les territoires de Bligny-le-Sec, de Salmaise et de Blessey"
DT21-01813,"Chemin-de-la-Reine (Le),",ancien chemin,"territoires de Boncourt-le-Bois, d’Agencourt, de Comblanchien",21088/21001/21186,"
ancien chemin, qui traverse les territoires de Boncourt-le-Bois, d’Agencourt, de Comblanchien, etc (Simonnet et Liénard, p 26-27)"
DT21-00522,"Bergis (Le),",ruisseau,territoires de Brochon et de Gevrey,21110/21295,"
ruisseau qui coule sur les territoires de Brochon et de Gevrey"
DT21-00589,"Bignon (Le),",ruisseau,territoires de Champdôtre et de Tréclun,21138/21643,"
ruisseau, qui parcourt les territoires de Champdôtre et de Tréclun"
DT21-04950,"Muzin (Le),",rivière,"territoires de Curtil-Vergy, Messanges, Segrois, Villars-Fontaine, Nuits-Saint-Georges, Quincey, Argilly, Villy-le-Moutier",21219/21407/21597/21688/21464/21517/21022/21708,"
rivière, qui sort au pied de la montagne de Vergy, passe à l’Étang-Vergy, aux territoires de Curtil-Vergy, Messanges, Segrois, Villars-Fontaine, Nuits-Saint-Georges, Quincey, Argilly, Villy-le-Moutier, et se jette dans la Bouzaize au territoire de Corgengoux"
DT21-03681,"Laigne inférieure (La),",,"territoires de Griselles, Vertault et Molesme",21309/21671/21419,"affluent de la Seine, qui vient de Laignes, traverse les territoires de Griselles, Vertault et Molesme, entre dans le département de l’Aube au territoire des Riceys et se jette dans la Seine à Polisy (Aube)"
DT21-01299,"Chamonin,",ruisseau,territoires de Juillenay et de Montlay,21328/21434,"
ruisseau qui coule sur les territoires de Juillenay et de Montlay"
DT21-00083,"Angles (Les),",ruisseau,territoires de La Bussière-sur-Ouche et de Veuvey,21120/21673,"
ruisseau, affluent de l’Ouche, aux territoires de La Bussière-sur-Ouche et de Veuvey"
DT21-03696,"Lamponne,",prairie,territoires de Magny-sur-Tille,21370,"
prairie qui s’étend sur les territoires de Magny-sur-Tille et communes voisines ; ancien fief"
DT21-00329,"Bâtarde (La),",ruisseau,territoires de Massingy-lez-Vitteaux et de Vitteaux,21395/21710,affluent de la Brenne ; ce ruisseau coule sur les territoires de Massingy-lez-Vitteaux et de Vitteaux
DT21-02198,"Courtamont,",ruisseau,territoires de Remilly-en-Montagne et d’Agey,21520/21002,"
ruisseau qui vient de la montagne et coule sur les territoires de Remilly-en-Montagne et d’Agey"
DT21-00307,"Basmont (Le),",ruisseau,territoires de Ruffey-lez-Échirey et de Varois,21535/21657,"
ruisseau, affluent de la Norge, rive droite ; il vient de la fontaine de la Cave, près de la ferme de Basmont, arrose les territoires de Ruffey-lez-Échirey et de Varois, sépare celui de Couternon de celui de Quetigny, et se jette dans la Norge près de Limprey"
DT21-01885,"Chevrey,",ruisseau,territoires de Saffres et de Villy-en-Auxois,21537/21707,"
ruisseau qui coule aux territoires de Saffres et de Villy-en-Auxois (Intérieur)"
DT21-00213,"Baigne (La),",rivière,territoires de Saint-Martin-de-la-Mer et de Thoisy-la-Berchère,21560/21629,"
rivière, affluent du Serein, rive gauche, qui coule sur les territoires de Saint-Martin-de-la-Mer et de Thoisy-la-Berchère"
DT21-05726,"Ranneau (Le),",ruisseau,territoires de Senailly et de Saint-Germain-lez-Senailly,21604/21550,"
ruisseau, affluent de l’Armançon, rive droite, qui limite les territoires de Senailly et de Saint-Germain-lez-Senailly"
DT21-01906,"Ciel (Bief du),",ruisseau,territoires de Tillenay et de Villers-les-Pots,21639/21699,"
ruisseau, qui coule aux territoires de Tillenay et de Villers-les-Pots"
DT21-00995,"Breviaire (La),",ruisseau,territoires de Varanges et de Tart-le-Bas,21656/21622,"
ruisseau, affluent de l’Ouche, qui coule aux territoires de Varanges et de Tart-le-Bas"
DT21-02279,"Crosne (Le),",ruisseau,"territoires de Vaux-sur-Crosne, de l’Abergement-Foigney et de Beire-le-Fort",/21330/21057,"
ruisseau, affluent de la Tille, qui sort des bois de Binges, traverse les territoires de Vaux-sur-Crosne, de l’Abergement-Foigney et de Beire-le-Fort"
DT21-07355,"Vesvre,",lieu inconnu,vers Til-Châtel ou vers les Véronnes,21638/21667,"
lieu inconnu, situé vers Til-Châtel ou vers les Véronnes"
DT21-04154,"Mangenotte (La),",lieu-dit,Villeneuve et Jours,21695/21326,"
lieu-dit, entre Étormay, la Villeneuve et Jours, où l’on a découvert un sarcophage en 1894 ou 1895"
DT21-00890,"Bourg (Le),",parties,"villes et villages d’Époisses, de Flavigny, de Frolois, de Grancey-le-Château, d’Is-sur-Tille, de Laignes, de Nolay",21247/21271/21288/21304/21317/21336/21461,"nom de parties des villes et villages d’Époisses, de Flavigny, de Frolois, de Grancey-le-Château, d’Is-sur-Tille, de Laignes, de Nolay"
DT21-01498,"Charigny,",fief,Villy-en Auxois,21707,"
fief qui était à Villy-en Auxois"
DT21-04177,"« Marcianges »,",lieu détruit,"voisin d’Allerey
",21009,"
lieu détruit, voisin d’Allerey
"
DT21-02635,"« Favergæ »,",lieu indéterminé,"voisin d’Asnières-en-Montagne
",21026,"
lieu indéterminé, voisin d’Asnières-en-Montagne
 ; il était peut-être au territoire du département de l’Yonne"
DT21-00786,"Bordes (Les),",lieu détruit,"voisin d’Izier
",21320,"
lieu détruit, qui semble avoir été voisin d’Izier
"
DT21-00601,"Bissey-en-l’Hay,",lieu détruit,"voisin de Bissey-la-Côte
",21077,"
lieu détruit, voisin de Bissey-la-Côte
"
DT21-03394,"« Gratemacium »,",lieu détruit,"voisin de Chenoves et de Longvic
",21166/21355,"
lieu détruit, voisin de Chenoves et de Longvic
"
DT21-07499,"« Viriniacus »,",lieu indéterminé,"voisin de Montigny-sur-Vingeanne
",21433,"
lieu indéterminé, paraissant voisin de Montigny-sur-Vingeanne
 ; cité au commencement du xii
e siècle 
(Chron de Bèze, édit, p 406-407)"
DT21-03096,"Fresne,",lieu indéterminé,"voisin de Remilly-sur-Tille et de Chambeire
",21521/21130,"
lieu indéterminé, paraissant voisin de Remilly-sur-Tille et de Chambeire
"
DT21-05497,"« Pontus »,",lieu indéterminé,voisin des Véronnes,21667,"
lieu indéterminé, voisin des Véronnes, cité en 815 
(Chron de Bèze, édit, p 250, 274)"
DT21-06738,"« Solir »,",lieu détruit,"voisinage d’Étormay
",21257,"
lieu détruit, dans le voisinage d’Étormay
"
DT21-06363,"Saint-Léger,",village,"voisinage d’Is-sur-Tille
",21317,"
village qui était dans le voisinage d’Is-sur-Tille
, peut-être près d’Épagny"
DT21-05932,"Roilley,",ferme détruite,"voisinage d’Oigny
",21466,"
ferme détruite, dans le voisinage d’Oigny
"
DT21-04447,"« Mons Farulfus »,",lieu détruit,"voisinage de Barges
",21048,"
lieu détruit, dans le voisinage de Barges
"
DT21-03606,« Jaille »,cours d’eau,"voisinage de Beaune
",21054,"ancien nom d’un cours d’eau qui coule dans le voisinage de Beaune
"
DT21-00222,"« Baiodrum »,",lieu détruit,"voisinage de Billy-lez-Chanceaux
",21075,"
lieu détruit, dans le voisinage de Billy-lez-Chanceaux
"
DT21-01800,"« Chemesins »,",moulin détruit,"voisinage de Binges et de Lamblin
",21076/,"
moulin détruit, dans le voisinage de Binges et de Lamblin
, cité en 1295 
(Tart, H 10462)"
DT21-04340,"Merdanson,",source,"voisinage de Bissey-la-Côte
",21077,"
source, dans le voisinage de Bissey-la-Côte
"
DT21-01196,"« Caubiacus »,",lieu détruit,"voisinage de Bligny-sur-Ouche
",21087,"
lieu détruit, dans le voisinage de Bligny-sur-Ouche
, cité entre 877 et 879 
(Lex, Docum, p 9)"
DT21-06667,"Seloncourt,",lieu-dit,"voisinage de Chenoves
",21166,"
lieu-dit, dans le voisinage de Chenoves
, cité en 1687 
(G 922, plan)"
DT21-06779,"« Serecourt »,",lieu détruit,"voisinage de Chenoves
",21166,"
lieu détruit, dans le voisinage de Chenoves
, au canton de Dijon-sud"
DT21-06733,"Soicheron,",fief,"voisinage de Diénay ou de Til-Châtel
",21230/21638,"
fief de la châtellenie de Saulx-le-Duc, dans le voisinage de Diénay ou de Til-Châtel
"
DT21-00987,"Breuil (Le),",lieu détruit,"voisinage de Fontaines-les-Sèches ou de Verdonnet
",21279/21664,"
lieu détruit, dans le voisinage de Fontaines-les-Sèches ou de Verdonnet
"
DT21-01488,"« Chardenoy »,",cours d’eau,"voisinage de Grosbois-en-Montagne
",21310,"ancien nom d’un cours d’eau situé dans le voisinage de Grosbois-en-Montagne
"
DT21-03173,"« Genevroi »,",lieu détruit,"voisinage de l’abbaye d’Oigny
",21466,"
lieu détruit, qui était dans le voisinage de l’abbaye d’Oigny
"
DT21-06288,"Saint-Hilaire,",gué,"voisinage de l’abbaye de Fontenay
",non,"
gué, dans le voisinage de l’abbaye de Fontenay
"
DT21-07179,"« Varan »,",lieu-dit,"voisinage de la Marche-sur-Saône
",21337,"
lieu-dit, dans le voisinage de la Marche-sur-Saône
"
DT21-01103,"« Bussiacus »,",lieu détruit,"voisinage de Lux
",21361,"
lieu détruit, dans le voisinage de Lux
"
DT21-06672,"« Sempevilla »,",lieu détruit,"voisinage de Martrois
",21392,"
lieu détruit, dans le voisinage de Martrois
"
DT21-04240,"Martrois,",lieu détruit,"voisinage de Meursault
",21412,"
lieu détruit, paraissant dans le voisinage de Meursault
"
DT21-06322,"Saint-Jean,",maison,"voisinage de Nolay
",21461,"
maison de l’abbesse de Saint-Jean d’Autun, qui était dans le voisinage de Nolay
"
DT21-05951,"Romprey,",lieu détruit,"voisinage de Puligny
",21512,"
lieu détruit, qui semble avoir été dans le voisinage de Puligny
 (peut-être en Saône-et-Loire)"
DT21-06701,"Sarrigny,",village détruit,"voisinage de Rougemont
",21530,"
village détruit, dans le voisinage de Rougemont
, probablement près de la rive droite du rû de Bornant, en un lieu où l’on a trouvé d’anciennes substructions"
DT21-00652,"Bois-de-Chêne (Le),",ferme détruite,"voisinage de Ruffey-lez-Échirey ou de Saint-Apollinaire
",21535/21540,"
ferme détruite, dans le voisinage de Ruffey-lez-Échirey ou de Saint-Apollinaire
"
DT21-00052,Albiacus,lieu inconnu,"voisinage de Savigny-le-Sec
",21591,"
lieu inconnu, mais qui était dans le voisinage de Savigny-le-Sec
"
DT21-01679,"« Chaubannes »,",ferme détruite,"voisinage de Savolles et de Marandeuil
",21595/21376,"
ferme détruite, dans le voisinage de Savolles et de Marandeuil
"
DT21-01884,"Chevrey,",lieu détruit,"voisinage de Trouhaut
",21646,"
lieu détruit, qui était dans le voisinage de Trouhaut
"
