Article,Vedette,Type vedette,Candidat,INSEE,Définition
DT27-01260,"Bosc-Harel (Le),",hameau,Amfreville et le Neubourg,non,"
hameau qui, après avoir été partagé entre deux cantons, Amfreville et le Neubourg, et entre quatre communes, Amfreville, Fouqueville, Hectomare et le Troncq, relève uniquement, depuis 1860, d’Amfreville-la-Campagne."
DT27-00097,"Amfreville (Canton d’),",,"Amfreville-la-Campagne, Becthomas, Fouqueville, Grostheil, la Harengère, la Haye-du-Theil, Houlbec, Mandeville, la Pyle, Saint-Amand-des-Hautes-Terres, Saint-Cyr-la-Campagne, Saint-Didier, Saint-Germain-de-Pasquier, ",non,"
arrondissement de Louviers, connu sous le nom de Tourville jusqu’en 1820 ; ayant à l’E. les cantons de Pont-de-l’Arche et de Louviers, au S. le canton du Neubourg, à l’O. le canton de Brionne, au N. le canton de Bourgtheroulde et le département de la Seine-Inférieure, et comprenant 24 communes : Amfreville-la-Campagne, Becthomas, Fouqueville, Grostheil, la Harengère, la Haye-du-Theil, Houlbec, Mandeville, la Pyle, Saint-Amand-des-Hautes-Terres, Saint-Cyr-la-Campagne, Saint-Didier, Saint-Germain-de-Pasquier, 4Saint-Meslin-du-Bosc, Saint-Nicolas-du-Bosc, Saint-Ouen-de-Pontcheuil, Saint-Pierre-des-Cercueils, Saint-Pierre-du-Bosguerard, la Saussaye, Thuit-Anger, Thuit-Signol, Thuit-Simer, Tourville-la-Campagne, Vraiville."
DT27-05318,"Guignon (Sergenterie au),",,"Amfreville-la-Campagne, Berville, Bois-Normand-la-Campagne, le Bois-Hubert, Burey, Émanville, Faverolles, la Gouberge, Gouville, le Mesnil-Vicomte, Orvaux, Portes, la Puthenaye, Saint-Élier, Vitotel",non,"anciennement au Vavasseur, relevant de Conches et comprenant 15 paroisses de l’élection de Conches
, en 1429, et 2 fiefs, l’un à Iville, l’autre au Thuit-Signol : Amfreville-la-Campagne, Berville, Bois-Normand-la-Campagne, le Bois-Hubert, Burey, Émanville, Faverolles, la Gouberge, Gouville, le Mesnil-Vicomte, Orvaux, Portes, la Puthenaye, Saint-Élier, Vitotel."
DT27-04185,"Fleury-sur-Andelle (Canton de),",chef-lieu,"Amfreville-les-Champs, Amfreville-sous-les-Monts, Bacqueville, Bourg-Beaudouin, Charleval, Flipou, Gaillardbois-Cressenville, Grainville, Houville, Letteguives, Ménesqueville, le Mesnil-Verclives, Perriers-sur-Andelle, Radepont, Romilly, Pont-Saint-Pierre et Vandrimare",non,"
arrondissement des Andelys, avec Fleury-sur-Andelle pour chef-lieu, et pour anciens chef-lieu Grainville et Ecouis ; ayant à l’E. les cantons de Lyons-la-Forêt, d’Étrépagny et des Andelys, au S. ceux des Andelys et de Pont-de-l'Arche, à l’O. ce dernier canton et le département de la Seine-Inférieure, et comprenant 22 communes : Fleury-sur-Andelle, Amfreville-les-Champs, Amfreville-sous-les-Monts, Bacqueville, Bourg-Beaudouin, Charleval, Douville, Écouis, Flipou, Gaillardbois-Cressenville, Grainville, Houville, Letteguives, Ménesqueville, le Mesnil-Verclives, Perriers-sur-Andelle, Perruel, Radepont, Renneville, Romilly, Pont-Saint-Pierre, Vandrimare, et 18 paroisses, dont 1 cure, à Ecouis, et 17 succursales : Amfreville-les-Champs, Amfreville-sous-les-Monts, Bacqueville, Bourg-Beaudouin, Charleval, Flipou, Gaillardbois-Cressenville, Grainville, Houville, Letteguives, Ménesqueville, le Mesnil-Verclives, Perriers-sur-Andelle, Radepont, Romilly, Pont-Saint-Pierre et Vandrimare."
DT27-08887,"Pont-Saint-Pierre (Canton de),",canton,"Amfreville-les-Champs, Amfreville-sous-les-Monts, Bourg-Beaudouin, Cressenville, Douville, Fleury-sur-Andelle, Flipou, Grainville, Orgeville, Radepont, Romilly, Saint-Pierre-de-Pont-Saint-Pierre, Senneville, Vandrimare",non,"
canton du district de Louviers
, comprenant, de 1790 à l’an ix
, 15 communes : Saint-Nicolas-de-Pont-Saint-Pierre, chef-lieu ; Amfreville-les-Champs, Amfreville-sous-les-Monts, Bourg-Beaudouin, Cressenville, Douville, Fleury-sur-Andelle, Flipou, Grainville, Orgeville, Radepont, Romilly, Saint-Pierre-de-Pont-Saint-Pierre, Senneville, Vandrimare."
DT27-02128,"Campagne (La),",anciennes communes,"Amfreville, Angerville, Bérengeville, Berville, Bois-Normand, Criquebeuf, Daubeuf, Écardenville, Faverolles, Gauville, Marcilly, Perriers, Sainte-Colombe, Saint-Cyr, Saint-Germain, Saint-Léger, Saint-Martin, Saint-Melain, Sainte-Opportune, Tournedos et Tourville",non,"second nom servant à distinguer 21 communes ou anciennes communes situées sur des plateaux et ayant des homonymes dans le département : Amfreville, Angerville, Bérengeville, Berville, Bois-Normand, Criquebeuf, Daubeuf, Écardenville, Faverolles, Gauville, Marcilly, Perriers, Sainte-Colombe, Saint-Cyr, Saint-Germain, Saint-Léger, Saint-Martin, Saint-Melain, Sainte-Opportune, Tournedos et Tourville."
DT27-01260,"Bosc-Harel (Le),",hameau,"Amfreville, Fouqueville, Hectomare et le Troncq",27011///,"
hameau qui, après avoir été partagé entre deux cantons, Amfreville et le Neubourg, et entre quatre communes, Amfreville, Fouqueville, Hectomare et le Troncq, relève uniquement, depuis 1860, d’Amfreville-la-Campagne."
DT27-08621,"Pierre de la Motte (La),",dolmen,ancien chemin de Cormeilles à Bernay,non,"
dolmen à 
Asnières
, au bord d’un ancien chemin de Cormeilles à Bernay."
DT27-07979,"Nonancourt,",un des 7 doyennés,ancien diocèse d’Évreux,non,"l’un des 7 doyennés de l’archidiaconé d’Ouche
, dans l’ancien diocèse d’Évreux."
DT27-08867,"Pont-de-l’Arche,",élection,ancien diocèse de Rouen,non,"
chef-lieu de canton, arrondissement de Louviers ; ancienne place forte ; élection de 77 paroisses, dont 8, détachées de l’ancien diocèse de Rouen, font aujourd’hui partie du département de la Seine-Inférieure ; vicomté du bailliage de Rouen ; mairie du 
xiii
e siècle ; écluse ; point de la Seine où se termine l’action des marées (Ant. Passy)."
DT27-10254,"Saint-Pierre-du-Vauvray,",une des deux paroisses,ancienne seigneurie du Vauvray,non,"
commune du canton de Louviers, l’une des deux paroisses entre lesquelles se démembra l’ancienne seigneurie du Vauvray ; fief."
DT27-00120,"Andely (Le Grand-),",présidial,"Andely, Gisors, Lyons et Vernon",non,"
domaine des archevêques de Rouen ; bailliage ; présidial s’étendant sur les juridictions d’Andely, Gisors, Lyons et Vernon ; vicomté (la vicomté du Veulguesin d’Andeli), 1417 (arch. de l’Eure) ; élection commune avec Vernon et comprenant 135 paroisses ; sergenterie de l’exploit de l’Épée ou du Vexin ; maîtrise d’eaux et forêts ; collégiale."
DT27-00122,"Andelys (Les),",chef-lieu d’un canton,"Andelys, Boisemont, Bouafles, Corny, Courcelles, Cuverville, Daubeuf-près-Vatteville, Fresne-l’Archevêque, Guiseniers, Harquency, Hennezis, Heuqueville, Notre-Dame-de-l’Île, Port-Mort, la Roquette, Suzay, le Thuit, Vezillon",non,"
commune urbaine formée en 1790 de la réunion du Grand et du Petit Andely ; chef-lieu d’un canton comprenant 18 communes : les Andelys, Boisemont, Bouafles, Corny, Courcelles, Cuverville, Daubeuf-près-Vatteville, Fresne-l’Archevêque, Guiseniers, Harquency, Hennezis, Heuqueville, Notre-Dame-de-l’Île, Port-Mort, la Roquette, Suzay, le Thuit, Vezillon."
DT27-03646,"la Côte des),",côte,"Andelys, Elbeuf, Louviers et Pont-de-l’Arche",non,"
hameau d’Amfreville-sous-les-Monts ; prieuré antérieur au 
xii
e siècle ; côte élevée d’où l’on découvre distinctement trois rivières : la Seine, l’Eure et l’Andelle, et quatre villes : les Andelys, Elbeuf, Louviers et Pont-de-l’Arche (Masson Saint-Amand)."
DT27-03984,"Évreux sud,",canton comprenant,"Angerville-la-Campagne, Arnières, Aulnay, les Baux-Sainte-Croix, Caugé, Claville, Fauville, Fontaine-sous-Jouy, Gauciel, Guichainville, Huest, Jouy-sur-Eure, Miserey, le Plessis-Grohan, Saint-Luc, Saint-Sébastien-de-Morsent, Saint-Vigor, Sassey, la Trinité, les Ventes, le Vieil-Évreux",non,"
canton comprenant, avec une partie d’Évreux
, 22 communes : Angerville-la-Campagne, Arnières, Aulnay, les Baux-Sainte-Croix, Caugé, Claville, Fauville, Fontaine-sous-Jouy, Gauciel, Guichainville, Huest, Jouy-sur-Eure, Miserey, le Plessis-Grohan, Saint-Luc, Saint-Sébastien-de-Morsent, Saint-Vigor, Sassey, la Trinité, les Ventes, le Vieil-Évreux, et 13 paroisses, dont 1 cure, à Notre-Dame d’Évreux, et 12 succursales : Arnières, les Baux-Sainte-Croix, Caugé, Claville, Fontaine-sous-Jouy, Guichainville, Huest, Jouy-sur-Eure, Miserey, le Plessis-Grohan, Saint-Sébastien-de-Morsent, les Ventes, le Vieil-Évreux."
DT27-07394,"Montfort (Canton de),",,"Appeville-dit-Annebaut, Authou, Bonneville-Appetot, Brestot, Condé-sur-Risle, Écaquelon, Freneuse-sur-Risle, Glos-sur-Risle, Illeville-sur-Montfort, Pont-Authou, Saint-Philbert-sur-Risle, Thierville, Touville",non,"
arrondissement de Pont-Audemer, ayant à l’E. le canton de Bourgtheroulde, au S. le canton de Brionne, à l’O. celui de Saint-Georges, au N. ceux de Pont-Audemer et de Routot ; comprenant 14 communes : Montfort-sur-Risle, chef-lieu ; Appeville-dit-Annebaut, Authou, Bonneville-Appetot, Brestot, Condé-sur-Risle, Écaquelon, Freneuse-sur-Risle, Glos-sur-Risle, Illeville-sur-Montfort, Pont-Authou, Saint-Philbert-sur-Risle, Thierville, Touville, et 11 paroisses, dont 1 cure, à Montfort, et 10 succursales : Appeville-dit-Annebaut, Authou, Bonneville-Appetot, Brestot, Condé-sur-Risle, Écaquelon, Freneuse-sur-Risle, Illeville-sur-Montfort, Saint-Philbert-sur-Risle, Touville."
DT27-07394,"Montfort (Canton de),",,"Appeville-dit-Annebaut, Authou, Bonneville-Appetot, Brestot, Condé-sur-Risle, Écaquelon, Freneuse-sur-Risle, Illeville-sur-Montfort, Saint-Philbert-sur-Risle, Touville",non,"
arrondissement de Pont-Audemer, ayant à l’E. le canton de Bourgtheroulde, au S. le canton de Brionne, à l’O. celui de Saint-Georges, au N. ceux de Pont-Audemer et de Routot ; comprenant 14 communes : Montfort-sur-Risle, chef-lieu ; Appeville-dit-Annebaut, Authou, Bonneville-Appetot, Brestot, Condé-sur-Risle, Écaquelon, Freneuse-sur-Risle, Glos-sur-Risle, Illeville-sur-Montfort, Pont-Authou, Saint-Philbert-sur-Risle, Thierville, Touville, et 11 paroisses, dont 1 cure, à Montfort, et 10 succursales : Appeville-dit-Annebaut, Authou, Bonneville-Appetot, Brestot, Condé-sur-Risle, Écaquelon, Freneuse-sur-Risle, Illeville-sur-Montfort, Saint-Philbert-sur-Risle, Touville."
DT27-08204,"Pacy,",un des quatre doyennés,"archidiaconé d’Évreux
",non,"l’un des quatre doyennés de l’archidiaconé d’Évreux
 jusqu’en 1791."
DT27-11383,"Vernon,",un des quatre doyennés,"archidiaconé d’Évreux
",non,"l’un des quatre doyennés de l’archidiaconé d’Évreux
 avant la Révolution."
DT27-01635,"Breteuil,",doyenné,"archidiaconé d’Ouche
",non,"
doyenné de l’archidiaconé d’Ouche
."
DT27-07979,"Nonancourt,",un des 7 doyennés,"archidiaconé d’Ouche
",non,"l’un des 7 doyennés de l’archidiaconé d’Ouche
, dans l’ancien diocèse d’Évreux."
DT27-08855,"Pont-Audemer (Archidiaconé de),",,"archiprêtrés de Bernay, Louviers et Pont-Audemer",non,"comprenant les archiprêtrés de Bernay, Louviers et Pont-Audemer, 1791."
DT27-11377,"Verneuil (Canton de),",,"Armentières, Bâlines, les Barils, Bourth, Chennebrun, Courteilles, Gournay, Mandres, Piseux, Pullay, Saint-Christophe-sur-Avre, Tillières, Verneuil",non,"
arrondissement d’Évreux, ayant à l’E. le canton de Nonancourt ; au N., ceux de Damville, de Breteuil et de Rugles ; à l’O., le département de l’Orne ; au S., le département d’Eure-et-Loir, et comprenant 14 communes : Verneuil, Armentières, Bâlines, les Barils, Bourth, Chennebrun, Courteilles, Gournay-le-Guérin, Mandres, Piseux, Pullay, Saint-Christophe-sur-Avre, Saint-Victor-sur-Avre, Tillières, et 14 paroisses, dont une cure à Verneuil et 13 succursales : Armentières, Bâlines, les Barils, Bourth, Chennebrun, Courteilles, Gournay, Mandres, Piseux, Pullay, Saint-Christophe-sur-Avre, Tillières, Verneuil (Notre-Dame)."
DT27-01522,"Bourth (Canton de),",,"Armentières, les Barils, Bourth, Chaise-Dieu, Chennebrun, les Essarts, Francheville, Gournay-le-Guérin, Mandres, Petiteville, Saint-Christophe-près-Verneuil, le Theil",non,"comprenant, de 1790 à l’an ix
, 12 communes : Armentières, les Barils, Bourth, Chaise-Dieu, Chennebrun, les Essarts, Francheville, Gournay-le-Guérin, Mandres, Petiteville, Saint-Christophe-près-Verneuil, le Theil."
DT27-03984,"Évreux sud,",canton comprenant,"Arnières, les Baux-Sainte-Croix, Caugé, Claville, Fontaine-sous-Jouy, Guichainville, Huest, Jouy-sur-Eure, Miserey, le Plessis-Grohan, Saint-Sébastien-de-Morsent, les Ventes, le Vieil-Évreux",non,"
canton comprenant, avec une partie d’Évreux
, 22 communes : Angerville-la-Campagne, Arnières, Aulnay, les Baux-Sainte-Croix, Caugé, Claville, Fauville, Fontaine-sous-Jouy, Gauciel, Guichainville, Huest, Jouy-sur-Eure, Miserey, le Plessis-Grohan, Saint-Luc, Saint-Sébastien-de-Morsent, Saint-Vigor, Sassey, la Trinité, les Ventes, le Vieil-Évreux, et 13 paroisses, dont 1 cure, à Notre-Dame d’Évreux, et 12 succursales : Arnières, les Baux-Sainte-Croix, Caugé, Claville, Fontaine-sous-Jouy, Guichainville, Huest, Jouy-sur-Eure, Miserey, le Plessis-Grohan, Saint-Sébastien-de-Morsent, les Ventes, le Vieil-Évreux."
DT27-00218,"Asnières,",ancien territoire,Asnières,27021,"
ancien territoire divisé pendant des siècles en deux paroisses : Saint-Gervais-d’Asnières et Saint-Jean-d’Asnières ; reconstitué en 1854 en une seule commune : Asnières, canton de Cormeilles."
DT27-11046,"Val-d’Asnières,",fief,Asnières,27021,"
fief à Saint-Jean-d'Asnieres, aujourd’hui Asnières."
DT27-01617,"Brémulle,",plaine,au bas de la colline de Verclives,non,"
aujourd’hui simple ferme à Gaillardbois ; au commencement du xii
e siècle, nom d’une partie étendue du plateau du Vexin ; champ de bataille en 1119 ; nom, au 
xii
e siècle, de toute la plaine située au bas de la colline de Verclives (L. P.)."
DT27-00754,"Beuzeville (Ruisseau de),",,au-dessous de Fiquefleur,27243,"source à Beuzeville, séparant le département de l’Eure de celui du Calvados et se jetant dans la Seine au-dessous de Fiquefleur."
DT27-05966,"Isle aux Orties (L’),",,"au-dessous de Louviers
",27375,"sur l’Eure, au-dessous de Louviers
."
DT27-02943,"Colombiers,",point,"au-dessous de Pont-Audemer
",27467,"
point 
au-dessous de Pont-Audemer
 où la Risle commençait à être navigable, 1518 ; 1678 (Masson Saint-Amand), point où remontaient, jusqu’en 1711, des navires de 70 à 90 tonneaux et où parvenait depuis 1678 un canal partant de Pont-Audemer (Peuchet et Chanlaire)."
DT27-10185,"Saint-Ouen (Rivière de),",gros ruisseau,au-dessous de Villez-sous-Bailleul,27694,"
gros ruisseau qui prend sa source à Reanville (Réanville, ancien domaine de l’abbaye de Saint-Ouen) et, après un cours de 18 kilomètres, va se jeter dans la Seine au-dessous de Villez-sous-Bailleul, laissant son nom à une petite vallée."
DT27-04732,"Gambon (Le),",petite rivière,"au-dessus d’Harquency
",27315,"
petite rivière qui a sa source au-dessus d’Harquency
, traverse les deux Andelys et afflue à la Seine par la rive droite après un cours de 6 kilomètres."
DT27-10789,"Tourmiole (Gué de la),",,"au-dessus d’Ivry
",27355,"sur l’Eure, au-dessus d’Ivry
, vers Ézy."
DT27-04390,"Fort-aux-Anglais,",camp romain,"au-dessus de Becdal
",non,"nom populaire d’une enceinte retranchée, camp romain probablement, dans un bois situé au-dessus de Becdal
, sur le territoire du Mesnil-Jourdain."
DT27-01638,"Breteuil (Bras forcé de),",dérivation,au-dessus de Breteuil,27112,"
dérivation de l’Iton depuis le 
xii
e siècle, commençant à Bourth, formant deux étangs au-dessus de Breteuil, puis deux canaux d’un kilomètre circonvenant l’enceinte de la ville, et reprenant à Condé son lit primitif après un cours de 14 kilomètres."
DT27-00963,"Bois de l’Abbé,",bois,"au-dessus de Cailly
",27124,"
bois 
au-dessus de Cailly
, en litige, en 1286, entre les abbés de la Croix-Saint-Leufroi et de Conches."
DT27-03962,"Étang-de-France (L’),",prairie,"au-dessus de Verneuil
",27679,"
prairie 
au-dessus de Verneuil
, abondante en sources qui fortifient l’Avre."
DT27-11321,"étang des),",,"au-dessus du Vieux-Conches
",27165,"
au-dessus du Vieux-Conches
 ; source du Rouloir ; fief."
DT27-10563,"Suzay (Canton de),",,"Authevernes, Cahaignes, Cantiers, Douxmesnil, Farceaux, Flumesnil, Fontenay, Forêt-la-Folie, Guitry, Hacqueville, Harquency, la Londe, Mouflaines, Neuville-sous-Farceaux, Richeville, Suzay, Travailles",non,"comprenant, de 1790 à l’an ix
, 17 communes : Authevernes, Cahaignes, Cantiers, Douxmesnil, Farceaux, Flumesnil, Fontenay, Forêt-la-Folie, Guitry, Hacqueville, Harquency, la Londe, Mouflaines, Neuville-sous-Farceaux, Richeville, Suzay, Travailles."
DT27-00402,"Barquet,",commune,"Authieux, de Bosc-Roger et de la Vacherie",27040,"
commune accrue en 1792 des Authieux, de Bosc-Roger et de la Vacherie, tous trois dits près Barquet, 
plein fief de haubert, relevant du comté d’Évreux."
DT27-03983,"Évreux nord,",canton,"Aviron, Bacquepuis, Bernienville, le Boulay-Morin, Brosville, la Chapelle-du-Bois-des-Faux, Dardez, Émalleville, Gauville-la-Campagne, Graveron-Sémerville, Gravigny, Irreville, le Mesnil-Fuguet, Normanville, Parville, Quittebeuf, Reuilly, Sacquenville, Sainte-Colombe-la-Campagne, Saint-Germain-des-Angles, Saint-Martin-la-Campagne, le Tilleul-Lambert, Tournedos-la-Campagne, Tourneville",non,"
canton comprenant, avec une partie d’Evreux, 8124 communes : Aviron, Bacquepuis, Bernienville, le Boulay-Morin, Brosville, la Chapelle-du-Bois-des-Faux, Dardez, Émalleville, Gauville-la-Campagne, Graveron-Sémerville, Gravigny, Irreville, le Mesnil-Fuguet, Normanville, Parville, Quittebeuf, Reuilly, Sacquenville, Sainte-Colombe-la-Campagne, Saint-Germain-des-Angles, Saint-Martin-la-Campagne, le Tilleul-Lambert, Tournedos-la-Campagne, Tourneville, et 15 paroisses, dont 1 cure, à Saint-Taurin-d’Évreux, et 14 succursales : Bernienville, le Boulay-Morin, Brosville, la Chapelle-du-Bois-des-Faux, Gauville-la-Campagne, Graveron-Sémerville, Gravigny, Irreville, Normanville, Quittebeuf, Reuilly, Sacquenville, Sainte-Colombe-la-Campagne, le Tilleul-Lambert."
DT27-05249,"Grossœuvre (Canton de),",,"Avrilly, les Baux-Sainte-Croix, Berniencourt, Bérou, Champ-Dominel, Cissey, ",non,"qui comprenait, de 1790 à l’an ix
, 20 communes : Avrilly, les Baux-Sainte-Croix, Berniencourt, Bérou, Champ-Dominel, Cissey, 105Cracouville, Garencières, Grossœuvre, Guichainville, le Plessis-Grohan, Prey, Saint-Aubin-du-Vieil-Évreux, Saint-Luc, la Sôgne, Thomer, la Trinité, le Val-David, les Ventes, le Vieil-Évreux."
DT27-04155,"Fief-le-Roy,",,"bailliage de Beaumont-le-Roger
",non,"assis au bailliage de Beaumont-le-Roger
."
DT27-06486,"Lyons-la-Forêt,",membre,"bailliage de Gisors
",non,"
chef-lieu de canton, autrefois château fort ; rendez-vous de chasse des ducs de Normandie ; vicomté, membre du bailliage de Gisors
, élection de 61 paroisses de la généralité de Rouen ; maîtrise des eaux et forêts."
DT27-08859,"Pont-Authou,",vicomté,bailliage de Rouen,non,"
commune du canton de Montfort ; vicomté du bailliage de Rouen, relevant de Pont-Audemer."
DT27-08867,"Pont-de-l’Arche,",vicomté,bailliage de Rouen,non,"
chef-lieu de canton, arrondissement de Louviers ; ancienne place forte ; élection de 77 paroisses, dont 8, détachées de l’ancien diocèse de Rouen, font aujourd’hui partie du département de la Seine-Inférieure ; vicomté du bailliage de Rouen ; mairie du 
xiii
e siècle ; écluse ; point de la Seine où se termine l’action des marées (Ant. Passy)."
DT27-08854,"Pont-Audemer,",vicomté,"bailliage de Rouen
",non,"
chef-lieu d’arrondissement et de canton ; ancienne élection comprenant 157 paroisses ; vicomté du bailliage de Rouen
 ; mairie du 
xii
e siècle, château fort construit au 
xi
e siècle et détruit en 1378 par Duguesclin ; doyenné du diocèse de Rouen, devenu l’un des deux archidiaconés de ce diocèse ; grenier à sel ; maîtrise des eaux et forêts ; ville située par 49°21′ 22″ de latitude et 1°49′ 18″ de longitude O. et à 7 mètres au-dessus du niveau de la mer."
DT27-11382,"Vernon,",chef-lieu,bailliages de Gisors,non,"
ville, chef-lieu de canton, arrondissement d’Évreux ; chef-lieu d’un des 4 bailliages de Gisors ; maîtrise particulière des eaux et forêts ; grenier à sel ; vicomté, comprenant 28 paroisses ; parc militaire."
DT27-00551,"Beaumont (Canton de),",chef-lieu,"Barc, Barquet, Beaumontel, Berville-la-Campagne, Bray, Combon, Écardenville-la-Campagne, Fontaine-la-Soret, Goupillières, Grosley, la Houssaye, Launay, Nassandres, Perriers-la-Campagne, le Plessis-Sainte-Opportune, Romilly-la-Puthenaye, Rouge-Perriers, Sainte-Opportune-du-Bosc, Thibouville, Tilleul-Dame-Agnès, Tilleul-Othon",non,"
arrondissement de Bernay, ayant à l’E. les cantons du Neubourg, d’Évreux nord et de Conches, au S. le canton de Conches, à l’O. les cantons de Beaumesnil et de Bernay, au N. le canton de Brionne, et comprenant 22 communes : Beaumont-le-Roger, chef-lieu ; Barc, Barquet, Beaumontel, Berville-la-Campagne, Bray, Combon, Écardenville-la-Campagne, Fontaine-la-Soret, Goupillières, Grosley, la Houssaye, Launay, Nassandres, Perriers-la-Campagne, le Plessis-Sainte-Opportune, Romilly-la-Puthenaye, Rouge-Perriers, Sainte-Opportune-du-Bosc, Thibouville, Tilleul-Dame-Agnès, Tilleul-Othon, et 20 paroisses : une cure à Beaumont-le-Roger ; 19 succursales : à Barc, Barquet, Beaumontel, Berville-la-Campagne, Bray, Combon, Écardenville-la-Campagne, Fontaine-la-Soret, Goupillières, Grosley, la Houssaye, Nassandres, Perriers, le Plessis-Sainte-Opportune, Romilly-la-Puthenaye, Rouge-Perriers, Sainte-Opportune-du-Bosc, Thibouville, Tilleul-Othon."
DT27-00551,"Beaumont (Canton de),",chef-lieu,"Barc, Barquet, Beaumontel, Berville-la-Campagne, Bray, Combon, Écardenville-la-Campagne, Fontaine-la-Soret, Goupillières, Grosley, la Houssaye, Nassandres, Perriers, le Plessis-Sainte-Opportune, Romilly-la-Puthenaye, Rouge-Perriers, Sainte-Opportune-du-Bosc, Thibouville, Tilleul-Othon",non,"
arrondissement de Bernay, ayant à l’E. les cantons du Neubourg, d’Évreux nord et de Conches, au S. le canton de Conches, à l’O. les cantons de Beaumesnil et de Bernay, au N. le canton de Brionne, et comprenant 22 communes : Beaumont-le-Roger, chef-lieu ; Barc, Barquet, Beaumontel, Berville-la-Campagne, Bray, Combon, Écardenville-la-Campagne, Fontaine-la-Soret, Goupillières, Grosley, la Houssaye, Launay, Nassandres, Perriers-la-Campagne, le Plessis-Sainte-Opportune, Romilly-la-Puthenaye, Rouge-Perriers, Sainte-Opportune-du-Bosc, Thibouville, Tilleul-Dame-Agnès, Tilleul-Othon, et 20 paroisses : une cure à Beaumont-le-Roger ; 19 succursales : à Barc, Barquet, Beaumontel, Berville-la-Campagne, Bray, Combon, Écardenville-la-Campagne, Fontaine-la-Soret, Goupillières, Grosley, la Houssaye, Nassandres, Perriers, le Plessis-Sainte-Opportune, Romilly-la-Puthenaye, Rouge-Perriers, Sainte-Opportune-du-Bosc, Thibouville, Tilleul-Othon."
DT27-01482,"Bourg-Achard (Canton de),",,"Barneville, Bosbénard-Commin, Bosbénard-Crescy, Bosgouet, Bouquetot, Bourg-Achard, Catelon, Caumont, Épréville-en-Roumois, Flancourt, Honguemare, Saint-Michel-de-la-Haye, Saint-Ouen-de-Thouberville, la Trinité-de-Thouberville",non,"créé en 1790 et supprimé en l’an ix
 ; il renfermait 14 communes : Barneville, Bosbénard-Commin, Bosbénard-Crescy, Bosgouet, Bouquetot, Bourg-Achard, Catelon, Caumont, Épréville-en-Roumois, Flancourt, Honguemare, Saint-Michel-de-la-Haye, Saint-Ouen-de-Thouberville, la Trinité-de-Thouberville."
DT27-09531,"Routot (Canton de),",,"Barneville, Bosgouet, Bouquetot, Bourg-Achard, Caumont, Étreville, Éturqueraye, Hauville, la Haye-Aubrée, Honguemare, Rougemontiers, Saint-Ouen-de-Thouberville, Valletot",non,"
arrondissement de Pont-Audemer, ayant à l’est et au nord le département de la Seine-Inférieure, au sud les cantons de Bourgtheroulde et de Montfort, à l’ouest ceux de Pont-Audemer et de Quillebeuf, et comprenant 19 communes : Routot, Barneville, Bosgouet, Bouquetot, Bourg-Achard, Caumont, Cauverville-en-Roumois, 186Étreville, Éturqueraye, Guenouville, Hauville, la Haye-Aubrée, la Haye-de-Routot, Honguemare, le Landin, Rougemontiers, Saint-Ouen-de-Thouberville, la Trinité-de-Thouberville, Valletot, et 14 paroisses : une cure à Routot, 13 succursales à Barneville, Bosgouet, Bouquetot, Bourg-Achard, Caumont, Étreville, Éturqueraye, Hauville, la Haye-Aubrée, Honguemare, Rougemontiers, Saint-Ouen-de-Thouberville, Valletot."
DT27-00231,"Aubigny,",ancien membre,baronnie d’Annebaut,non,"
hameau de 
Tricqueville
, ancien membre de la baronnie d’Annebaut."
DT27-11041,"Valcorbon,",ancien membre,baronnie de Baudemont,non,"
commune réunie à Ecos en 1842 ; fief relevant de Gisors ; ancien membre de la baronnie de Baudemont."
DT27-10060,"Sainte-Marguerite-en-Ouche,","fief, membre",baronnie de Bernay,non,"
commune du canton de Beaumont ; fief, membre de la baronnie de Bernay."
DT27-01276,"Bosc-Morel,",membre,baronnie de Ferrières,non,"
commune du canton de Broglie ; membre de la baronnie de Ferrières."
DT27-05008,"Grand-Camp,",membre,baronnie de Ferrières,non,"
commune du canton de Broglie ; membre de la baronnie de Ferrières, devenue duché de Broglie."
DT27-10796,"Tournedos-la-Campagne,",membre,baronnie de Graveron-la-Turgère,non,"
commune du canton d’Évreux nord ; quart de fief relevant du comté d’Évreux, 1422 (L. P.), membre de la baronnie de Graveron-la-Turgère."
DT27-10879,"Trinité-de-Thouberville (La),",fief,baronnie de Mauny,non,"
commune du canton de Routot ; château fort au 
xiv
e siècle ; démembrement du grand territoire de Thouberville ; fief réuni à la baronnie de Mauny."
DT27-02096,"Calleville,",fief,baronnie de Pont-Saint-Pierre,non,"
fief sis à Douville, réuni à la baronnie de Pont-Saint-Pierre en 1684 ; aujourd’hui hameau de Pont-Saint-Pierre."
DT27-06337,"Logempré,",manoir seigneurial,baronnie de Pont-Saint-Pierre,non,"
tour en ruines indiquant au milieu des prés, à Douville, le manoir seigneurial de la baronnie de Pont-Saint-Pierre."
DT27-10558,"Surtauville,",commune,baronnie de Quatremare,non,"
commune du canton de Louviers, membre de la baronnie de Quatremare."
DT27-10559,"Surville,",commune,baronnie de Quatremare,non,"
commune du canton de Louviers, membre de la baronnie de Quatremare."
DT27-10335,"Saint-Victor-d’Épine,",fief,baronnie de Saint-Philbert-sur-Risle,non,"
commune du canton de Brionne ; fief compris dans la baronnie de Saint-Philbert-sur-Risle."
