Article,Vedette,Type vedette,Candidat,INSEE,Définition
DT30-06160,"Sainte-Magdeleine-de-Gicon,",chapelle ruinée,château de Gicon,non,"
chapelle ruinée du château de Gicon, commune de Chusclan."
DT30-04862,"Ourne (L'),",ruisseau,château de Saint-Félix-de-Pallières,30252,"
ruisseau qui prend sa source au château de Saint-Félix-de-Pallières, traverse les communes d'Anduze et de Tornac et se jette dans le Gardon sur le Massillargues-et-Attuechterritoire de la commune de ."
DT30-00031,"Agal (L'),",ruisseau,chaussée de Planque,non,"
ruisseau qui prend sa source à la chaussée de Planque, commune de Liouc, et se jette dans le Vidourle un peu au-dessous de Quissac."
DT30-05302,"Pont Arnaud,",pont,chemin de Montpellier,non,"
pont sur le Cadereau, au chemin de Montpellier, commune de Nimes."
DT30-02119,"Cros-de-l'Assemblée (Le),",quartier,chemin de Sauve,non,"
quartier, commune de Nimes, au chemin de Sauve, lieu où se réunissaient les protestants de Nimes quand le culte public leur était défendu."
DT30-07003,"Trois-Pilons (Les),","ancien oratoire, ou croix couverte",chemin de Sauve,non,"
ancien oratoire, ou croix couverte, aujourd'hui en ruines, sur le chemin de Sauve, commune de Nimes."
DT30-02725,"Font-du-Robinet,",source,chemin du Mas-Boulbon,non,"
source, commune de Nimes, sur le chemin du Mas-Boulbon."
DT30-06186,"Saint-Euzéby,","église rurale, aujourd'hui ruinée",chemin du Vigan,non,"
église rurale, aujourd'hui ruinée, sur le chemin du Vigan à Aveze."
DT30-01026,"Bréaunèze (La),",ruisseau,col du Minier,non,"
ruisseau qui prend sa source au col du Minier, à l'entrée de la Montagne-Basse d'Aulas, et se jette dans la rivière d'Aulas ou Coudouloux sur le Bréau-et-Salagosseterritoire de la commune de ."
DT30-07134,"Vallat-de-Combe-Prigonne (Le),",ruisseau,collines de Clarensac,30082,"
ruisseau qui prend sa source dans les collines de Clarensac et se jette dans le Rhôny sur le territoire de la même commune."
DT30-02969,"Garonne (La),",torrent,collines de Garons,30125,"
torrent qui descend, par les grandes pluies, des collines de Garons sur la plaine de Saint-Gilles."
DT30-04979,"Pautier (Le),",ruisseau,collines de Pautier,non,"
ruisseau qui prend sa source dans les collines de Pautier, commune de Clarensac, et se jette dans le Rhôny sur le territoire de la même commune."
DT30-01024,"Braüne (La),",ruisseau,collines de Saint-Mamet,30281,"
ruisseau qui prend sa source dans les collines de Saint-Mamet, traverse les communes de Parignargues, de Gajan, de Saint-Bauzély, de la Rouvière-en-Malgoirès et de la Calmette, et se jette dans le Gardon sur le Dionsterritoire de la commune de ."
DT30-00155,"Andusenque (L'),",petite contrée,"comté de Nimes
",non,"
petite contrée du comté de Nimes
."
DT30-04804,"Notre-Dame-de-Vie,",chapelle,Condamine,non,"
chapelle dans 
Beaucaire
, rue de la Condamine."
DT30-07092,"Valdourbie,",ruisseau,côte d'Aulas,non,"
ruisseau qui descend de la côte d'Aulas, commune du Vigan, et se jette dans l'Arre sur le territoire de la même commune."
DT30-01347,"Canabou (Le),",ruisseau,Couloures,non,"
ruisseau qui prend sa source sur la commune de Cabrières et se jette dans le Vistre à Couloures, commune de Marguerittes."
DT30-01577,"Cezarenca (Vallis),",vallée,cours supérieur de la Cèze,non,"
vallée comprenant le cours supérieur de la Cèze."
DT30-04959,Pataquière (La Route de la) :,,d'Aiguesmortes à l'étang de Mauguio,30003/,"elle va d'Aiguesmortes à l'étang de Mauguio (E. Dumas, Carte géolog. du Gard)."
DT30-01353,"Canalviel,",canal,d'Aiguesmortes au Grau-Louis,30003/,"
canal, allant d'Aiguesmortes au Grau-Louis (Hérault), aujourd'hui à moitié ensablé."
DT30-02153,"Cubelle (La),",ruisseau,"d'Aiguesvives, de Galargues, d'Aimargues",30004/30123/30006,"
ruisseau qui prend sa source sur la commune d’Aubais, traverse celles d'Aiguesvives, de Galargues, d'Aimargues, et se jette dans le Vistre sur le Caylarterritoire de la commune du ."
DT30-00321,Aulas (Rivière d') :,,"d'Arphy, d'Aulas, de Bréau, du Vigan, de Molières",30015/30024/30052/30350/30170,"elle prend sa source dans la montagne de l'Espérou, commune de Valleraugue, traverse celles d'Arphy, d'Aulas, de Bréau, du Vigan, de Molières, et se jette dans l'Arre en face d'Avèze."
DT30-00264,"Arre (L'),",rivière,"d'Arrigas, d'Aumessas, d'Arre, de Bez, de Molières, d'Avèze, du Vigan",30017/30025/30016/30038/30170/30026/30350,"
rivière qui prend sa source au hameau de l'Estelle, commune d’Alzon, traverse celles d'Arrigas, d'Aumessas, d'Arre, de Bez, de Molières, d'Avèze, du Vigan, et se jette dans l'Hérault au Pont-d'Hérault."
DT30-02612,"Font-Gaillard,",ruisseau,d'Aujargues,30023,"
ruisseau qui prend sa source sur la commune de Souvignargues, traverse celle d'Aujargues et se jette dans la Corbière sur la commune de Villevieille."
DT30-01363,"Candoullière (La),",ruisseau,d'Euzet et de Saint-Hippolyte-de-Caton,30109/30261,"
ruisseau qui prend sa source sur la commune de Saint-Maurice-de-Casesvieilles, traverse celles d'Euzet et de Saint-Hippolyte-de-Caton et se jette dans la Droude sur le territoire de Saint-Étienne-de-l'Olm."
DT30-01111,"Buffalon (Le),",ruisseau,"de Bezouce, de Redessan et de Manduel",30039/30211/30155,"
ruisseau qui prend sa source sur la commune de Lédenon, traverse celles de Bezouce, de Redessan et de Manduel, et va se jeter dans le Vistre sur le Bouillarguesterritoire de la commune de ."
DT30-01775,"Coasse (La),",chaîne de collines boisées,de Lafoux au Pont du Gard,non,"
chaîne de collines boisées qui s'étendent, sur la commune de Remoulins, de Lafoux au Pont du Gard."
DT30-00057,"Aigalade (L'),",ruisseau,de Montpezat et de Souvignargues,30182/30324,"
ruisseau qui prend sa source au 
Puits-de-Revessat
, commune de Combas, et se jette dans le Vidourle sur le Villevieilleterritoire de la commune de , après avoir traversé celles de Montpezat et de Souvignargues."
DT30-00351,"Auzonnet (L'),",rivière,"de Saint-Florent, de Saint-Jean-de-Valeriscle, des Mages, de Saint-Julien-de-Cassagnas, d'Allègre et de Rivières",30253/30268/30152/30271/30008/30215,"
rivière qui a sa source sur la commune de Portes, traverse celles de Saint-Florent, de Saint-Jean-de-Valeriscle, des Mages, de Saint-Julien-de-Cassagnas, d'Allègre et de Rivières, et se jette dans la Cèze sur le territoire de cette dernière commune."
DT30-02249,"Dourbie (La),",rivière,département de l'Aveyron,non,"
rivière qui prend sa source dans les bois de Montals, sur l'Espérou, traverse le Dourbieterritoire de la commune de , entre dans le département de l'Aveyron et va se jeter dans le Tarn à Milhau."
DT30-01639,"Chassezac (Le),",rivière,département de la Lozère,non,"
rivière qui prend sa source dans le département de la Lozère et se jette dans l'Ardèche."
DT30-02955,"Gardon (Le),",rivière,département de la Lozère,non,"
rivière formée de la réunion de plusieurs cours d'eau qui tous prennent leur source dans le département de la Lozère et qui, après s'être réunis successivement, vont se jeter dans le Rhône à Comps."
DT30-03249,"Homol (L'),",ruisseau,département de la Lozère,non,"
ruisseau qui prend sa source au bois des Armes, commune de Concoules, traverse dans le département de la Lozère, la commune de Vialas, rentre dans le département du Gard par la commune de Génolhac et se jette dans la Cèze sur le Sénéchasterritoire de la commune de ."
DT30-03722,"Malgoirès (Le),",pays,"diocèse d'Uzès
",non,"
pays du diocèse d'Uzès
, borné au N. et à l'O. par le Gardon, au S. par la partie du territoire de Nimes connue sous le nom de Garrigues, et à l'E. par les collines qui séparent le bassin de la Courme de celui de la Braüne, rivière qui, avec ses affluents, arrose le Malgoirès."
DT30-03607,"Littoraria,",pays,"diocèse de Nimes
",non,"
pays du diocèse de Nimes
, comprenant la région marécageuse qui s'étend entre la Vaunage et la mer."
DT30-00354,"Avedon (L'),",ruisseau,domaine de la Tour,non,"
ruisseau qui prend sa source sur le domaine de la Tour, commune d’Uzès, et se jette dans l'Alzon sur la commune de Saint-Maximin."
DT30-01044,"Briançon (Le),",ruisseau,"Domazan, de Théziers et de Montfrin",30103/30328/30179,"
ruisseau qui prend sa source à la ferme de la Baume, sur la commune d’Estézargues, traverse celles de Domazan, de Théziers et de Montfrin, et se jette dans le Rhône sur le territoire de cette dernière commune."
DT30-02085,"Crieulon (Le),",ruisseau,"Durfort, Saint-Jean-de-Crieulon, Logrian, Quissac",30106/30265/30150/30210,"
ruisseau qui prend sa source sur la commune de Saint-Martin-de-Saussenac, traverse celles de Durfort, Saint-Jean-de-Crieulon, Logrian, Quissac, et va se jeter dans le Vidourle sur le Hortoux-et-Quilhanterritoire de la commune d’."
DT30-05601,"Quatre-Capelans (Les),",chapitre collégial,"église de Vauvert
",30341,"
chapitre collégial composé de quatre prêtres, fondé dans l'église de Vauvert
 par le cardinal d'Albanie en 1379."
DT30-06167,"Saint-Esprit,",chapelle de confrérie,église paroissiale de Notre-Dame-des-Pommiers,non,"
chapelle de confrérie, à 
Beaucaire
, sur la place de l'église paroissiale de Notre-Dame-des-Pommiers."
DT30-04339,"Merdanson (Le),",ruisseau,en face d'Auzon,non,"
ruisseau qui prend sa source au-dessus de la ferme de Rouvergat, commune de Salindres, et se jette dans l'Auzonnet en face d'Auzon, commune d’Allègre."
DT30-06263,"Saint-Julien,",église,"enceinte d'Uzès
",30334,"
église dans l'enceinte d'Uzès
."
DT30-05508,"Puech-Crémat,",une des sept collines,"enceinte du Nimes romain
",30189,"l'une des sept collines enfermées dans l'enceinte du Nimes romain
."
DT30-05530,"Puech-Ferrier,",une des sept collines,"enceinte du Nimes romain
",30189,"l'une des sept collines enfermées dans l'enceinte du Nimes romain
."
DT30-05536,"Puech-Jésiou,",une des sept collines,"enceinte du Nimes romain
",30189,"l'une des sept collines enfermées dans l'enceinte du Nimes romain
."
DT30-06900,"Tour Banastière (La),",une des tours,"enceinte fortifiée de Remoulins
",30212,"l'une des tours de l'enceinte fortifiée de Remoulins
."
DT30-01026,"Bréaunèze (La),",ruisseau,entrée de la Montagne-Basse d'Aulas,non,"
ruisseau qui prend sa source au col du Minier, à l'entrée de la Montagne-Basse d'Aulas, et se jette dans la rivière d'Aulas ou Coudouloux sur le Bréau-et-Salagosseterritoire de la commune de ."
DT30-02226,"Doctrinaires (Les),",église succursale,entrée du faubourg des Prêcheurs,non,"
église succursale à Nimes, à l'entrée du faubourg des Prêcheurs."
DT30-00634,"Bégude-de-Sernhac (Ruiss. de la),",,étang de Clausonne,non,"sort de l'étang de Clausonne, commune de Meynes, et se jette dans le Gardon sur le Montfrinterritoire de la commune de ."
DT30-05937,"Roubine de Jonquières (La),",ruisseau,étang de Jonquières,non,"
ruisseau qui prend sa source à la bergerie de la Devèze, commune de Jonquières-et-Saint-Vincent, traverse l'étang de Jonquières et se jette dans le Rhône."
DT30-05630,"Radelle (Canal de la),",,étang de Mauguio,non,"fait communiquer le canal de Beaucaire à 
Aiguesmortes
 avec l'étang de Mauguio (Hérault)."
DT30-07304,"Vidourle (Le),",fleuve,étang de Repausset,non,"
fleuve qui prend sa source au-dessus de la ferme du Vidourle, commune de Saint-Roman-de-Codière, traverse les communes du Cros, de Cambo, Saint-Hippolyte-du-Fort, Conqueirac, Sauve, Quissac, Liouc, Hortoux-et-Quilhan, Gailhan-et-Sardan, Vic-le-Fesc, Lèques, Fontanès, Salinelles, Sommière, Aubais, Aiguesvives, Galargues, Aimargues, Saint-Laurent-d'Aigouze, et se jette dans l'étang de Repausset sur le Aiguesmortesterritoire de la commune d’."
DT30-03559,"Lèvezon,",ferme,étang de Scamandre,non,"
ferme, commune de Saint-Gilles, au bord de l'étang de Scamandre."
DT30-01045,"Briançon (Le),",ruisseau,Euzet et de Saint-Hippolyte-de-Caton,30109/30261,"
ruisseau qui prend sa source sur la commune de Saint-Just-et-Vaquières, traverse celles d'Euzet et de Saint-Hippolyte-de-Caton et va se jeter dans la Candoulière sur le territoire de cette dernière commune."
DT30-04348,"Merlière (La),",ruisseau,extrémité du pré de la Condamine,non,"
ruisseau qui descend du 
Cap-des-Mourèses
, commune du Vigan, et se jette dans l'Arre, à l'extrémité du pré de la Condamine, sur le territoire de la même commune."
DT30-05430,"Prairie (La),",,"faubourg d'Alais
",30007,"
faubourg d'Alais
."
DT30-05832,"Rochebelle,",hameau,"faubourg d'Alais
",30007,"
hameau devenu faubourg d'Alais
."
DT30-05438,"Prêcheurs (Les),","monastère de dominicains, aujourd'hui détruit","faubourg de Nimes
",30189,"
monastère de dominicains, aujourd'hui détruit, qui a donné son nom à un faubourg de Nimes
."
DT30-02102,"Croix-Haute (La),",,"faubourg de Saint-Hippolyte-du-Fort
",30263,"
faubourg de Saint-Hippolyte-du-Fort
."
DT30-02781,"Font-Vendargues,",ruisseau,ferme d'Aubay,non,"
ruisseau qui prend sa source à la ferme d'Aubay, commune de Nimes, et se jette dans le Vistre au-dessus du moulin Villard, même commune."
DT30-05789,"Rieu-Obscur (Le),",ruisseau,ferme de Bauzy,non,"
ruisseau qui prend sa source sur la ferme de Bauzy, commune de Saint-Martin-de-Corconac et va se jeter dans le Gardon sur le territoire de la même commune."
DT30-03066,"Gour-Faraux (Le),",ruisseau,ferme de Bétargues,non,"
ruisseau qui prend sa source à la ferme de Bétargues, commune de Saint-Nazaire-des-Gardies, et se jette dans le Baix sur le Puechredonterritoire de la commune de ."
DT30-02645,"Font-Barbarine,",ruisseau,ferme de Bouchet,non,"
ruisseau qui prend sa source sur la ferme de Bouchet, commune de Bouillargues, et se perd dans le bois de Signan."
DT30-02320,"Escaillon (L'),",ruisseau,ferme de Campagnolles,non,"
ruisseau qui prend sa source sur la ferme de Campagnolles, commune de Générac, traverse la commune d’Aubord et se jette dans le Vistre un peu au-dessus du moulin Fouquet, commune d’Aubord."
DT30-05805,"Rivensol (Le),",ruisseau,ferme de Chirac,non,"
ruisseau qui prend sa source à la ferme de Chirac, commune de Bagard, et se jette dans le Carréol près de Vermeils, hameau de la même commune."
DT30-02637,"Fontarane (La),",ruisseau,ferme de Fontarane,non,"
ruisseau qui prend sa source à la ferme de Fontarane et se jette dans le Rieutort sur le Saint-Cosme-et-Maruéjolsterritoire de la commune de ."
DT30-00772,"Bois (Le Ruisseau des),",,ferme de Fontfrède,non,"prend sa source à la ferme de Fontfrède, commune de Robiac, et se jette dans la Cèze sur le territoire de la même commune."
DT30-02646,"Font-Barben,",source,ferme de la Barben,non,"
source du 
Vallat-des-Crottes
, sur la ferme de la Barben, commune de Nimes, à la limite N.-O. des garrigues."
DT30-02163,"Cybèle,",ruisseau,ferme de la Bastide,non,"
ruisseau qui prend sa source sur la ferme de la Bastide, commune de Nimes, et se jette dans le Vistre sur le territoire de la même commune."
DT30-01044,"Briançon (Le),",ruisseau,ferme de la Baume,non,"
ruisseau qui prend sa source à la ferme de la Baume, sur la commune d’Estézargues, traverse celles de Domazan, de Théziers et de Montfrin, et se jette dans le Rhône sur le territoire de cette dernière commune."
DT30-01002,"Bouzon (Le),",ruisseau,ferme de la Fosse,non,"
ruisseau qui prend sa source à la ferme de la Fosse, commune de Colognac, et se jette dans la Conlègne sur le territoire de la même commune."
DT30-01434,"Carreisse (La),",ruisseau,ferme de la Mangarelle,non,"
ruisseau qui prend sa source dans les bois de Valbonne, à la ferme de la Mangarelle, commune de Saint-Paulet-de-Caisson, et se jette dans le Sablier sur le territoire de la même commune."
DT30-01932,"Contry (Le),",ruisseau,ferme de Lacan,non,"
ruisseau qui prend sa source à la ferme de Lacan, commune de Saint-Félix-de-Pallières, traverse le territoire de Monoblet et va se jeter dans le Crespenon ou Cazalet sur le Fressacterritoire de la commune de ."
DT30-00136,"Alzon (L'),",ruisseau,ferme de Malbouisset,non,"
ruisseau qui prend sa source à la ferme de Malbouisset, commune de Saint-Paul-la-Coste, et se jette dans le Gardon après avoir traversé les communes de Saint-Jean-du-Pin et de Saint-Christol."
DT30-01833,"Combebonne,",ruisseau,ferme de Peyridier,non,"
ruisseau qui prend sa source à la ferme de Peyridier, commune de Valleraugue, et se jette dans l'Hérault sur le territoire de la même commune."
DT30-04340,"Mère-de-Dieu (La),",ruisseau,ferme de Prime-Combe,non,"
ruisseau qui prend sa source à la ferme de Prime-Combe, commune de Lèques, et se jette dans le Vidourle sur le territoire de la même commune."
DT30-02767,"Font-Roquecourbe,",source,ferme de Roquecourbe,non,"
source, à la ferme de Roquecourbe, commune de Marguerittes."
DT30-02662,"Font-Caude,",ruisseau,ferme de Valensolle,non,"
ruisseau qui prend sa source sur la ferme de Valensolle, commune de Saint-Martin-de-Saussenac, et se jette dans le Crieulon sur le Durfortterritoire de la commune de ."
DT30-01555,"Cazalet (Le),",ruisseau,ferme des Fontettes,non,"
ruisseau qui prend sa source à la ferme des Fontettes, commune de Monoblet, traverse celles de Fressac et de Durfort et se jette dans le Vidourle sur le Sauveterritoire de la commune de ."
DT30-07390,"Virenque (La),",ruisseau,ferme des Founzes,non,"
ruisseau, affluent de la Vis, prenant sa source au mont Saint-Guiral, sur la ferme des Founzes, commune de Sauclières (Aveyron)."
DT30-03435,"Lander (Le),",ruisseau,ferme du Mazelet,non,"
ruisseau qui prend sa source au versant S.-E. de la montagne de Pierremale, sur la ferme du Mazelet, commune de Bagard, et se jette dans le Gardon d'Anduze sur le Boisset-et-Gaujacterritoire de la commune de ."
DT30-00672,"Béol (Le),",ruisseau,ferme du Repos,non,"
ruisseau qui prend sa source à la ferme du Repos, commune d’Aramon, et se jette dans le Rhône sur le territoire de la même commune."
DT30-07392,"Vis (La),",rivière,fermes de la Fabrié et du Villaret,non,"
rivière qui prend sa source au mont Saint-Guiral, sur les fermes de la Fabrié et du Villaret, commune d’Arrigas, traverse les communes d'Alzon, Campestre-et-Luc, Blandas, Rogues et Saint-Laurent-le-Minier, et se jette dans l'Hérault sur le territoire de cette dernière commune."
DT30-07217,"Vébron (Le),",ruisseau,flanc du mont Bannassac,non,"
ruisseau qui prend sa source au flanc du mont Bannassac, sur la commune de Saint-Ambroix, traverse le territoire de cette commune et celui de la commune des Mages, entre lesquels il sert de limite, et se jette dans la Cèze un peu au-dessus du hameau de Saint-Germain-de-Cèze."
DT30-00937,"Bourdiguet (Le),",ruisseau,"Foissac, Aubussargues, Aureillac et Bourdic",30111/30021/30014/30049,"
ruisseau qui prend sa source sur la commune de Brueys, traverse celles de Foissac, Aubussargues, Aureillac et Bourdic, et se jette dans le Gardon sur le territoire de Russan."
DT30-06876,"Toulon (Le),",ruisseau,Fons-outre-Gardon et de Saint-Bauzély-en-Malgoirès,30112/30233,"
ruisseau qui a sa source dans le bois de Lens, commune de Moulézan-et-Montagnac, traverse celles de Fons-outre-Gardon et de Saint-Bauzély-en-Malgoirès et se jette dans la Braüne sur le Gajanterritoire de la commune de ."
DT30-06755,"Tail (Le),",ruisseau,fontaine de Bonnet,non,"
ruisseau qui prend sa source sur la commune de Clarensac, à la fontaine de Bonnet, et se jette dans le Rhôny sur le territoire de la même commune."
DT30-02933,"Gambionne (La),",ruisseau,Fontaine de Goudargues,non,"
ruisseau qui se détache de la Fontaine de Goudargues et se jette dans la Cèze, après avoir arrosé une partie de la commune de Goudargues."
DT30-00037,"Agau (L'),",ruisseau,fontaine de Nimes,30189,"
ruisseau de la fontaine de Nimes ; il prend ce nom dans son parcours à travers la ville."
DT30-05811,"Rivière de Parignargues (La),",,fontaine des Joncs,non,"prend sa source à la fontaine des Joncs, sur le Parignarguesterritoire de la commune de , et se jette dans le Vallat-des-Crottes sur le Gajanterritoire de la commune de ."
DT30-02659,"Font-Bouteille,",ruisseau,fossés de la route de Beaucaire,non,"
ruisseau qui prend sa source sur la ferme précédente et se perd dans les fossés de la route de Beaucaire."
DT30-02773,"Font-Saint-Martin,",ruisseau,fossés de la route de Saint-Gilles,non,"
ruisseau qui a sa source dans le bois de Campagnes, commune de Nimes, et se perd dans les fossés de la route de Saint-Gilles."
DT30-01555,"Cazalet (Le),",ruisseau,Fressac et de Durfort,30119/30106,"
ruisseau qui prend sa source à la ferme des Fontettes, commune de Monoblet, traverse celles de Fressac et de Durfort et se jette dans le Vidourle sur le Sauveterritoire de la commune de ."
DT30-05794,"Rieutort (Le),",ruisseau,Ganges,34111,"
ruisseau qui prend sa source au mont Liron, traverse le territoire de Sumène et sort du département pour aller se jeter dans l'Hérault à Ganges."
DT30-02125,"Cros-Layron,",quartier,garrigues de Nimes,30189,"
quartier dans les garrigues de Nimes."
DT30-02374,"Esteuzen,",lieu détruit,garrigues de Nimes,30189,"
lieu détruit à l'extrémité nord des garrigues de Nimes."
DT30-02640,"Font-Aubarne,",ruisseau,garrigues de Nimes,30189,"
ruisseau qui prend sa source dans les garrigues de Nimes, territoire de Courbessac, et se jette dans le Vistre près de la ferme de la Tour-l'Évêque, commune de Nimes."
DT30-02783,"Font-Vespière,",ruisseau,garrigues de Nimes,30189,"
ruisseau qui prend sa source dans les garrigues de Nimes, près la ferme de Servas, et se jette dans un affluent de la Braüne."
DT30-05515,Puech-Deilaud :,la plus élevée des collines,garrigues de Nimes,30189,c'est la plus élevée des collines des garrigues de Nimes.
DT30-05557,"Puech-Pommier,",montagne,garrigues de Nimes,30189,"
montagne, dans les garrigues de Nimes."
DT30-02766,"Font-Robert,",ruisseau,garrigues de Saint-Cosme-et-Maruéjols,30245,"
ruisseau qui prend sa source dans les garrigues de Saint-Cosme-et-Maruéjols et se jette dans le Rieutort sur le territoire de la même commune."
DT30-02774,"Font-Saint-Pierre,",ruisseau,garrigues de Saint-Pierre-de-Vaquières,non,"
ruisseau qui prend sa source dans les garrigues de Saint-Pierre-de-Vaquières, commune de Parignargues, et se jette dans le Vallat-des-Crottes sur le Gajanterritoire de la commune de ."
DT30-01468,"Cassanas (Le),",ruisseau,Grandès-Haute,non,"
ruisseau qui prend sa source au mont 
Lengas
, sur la ferme dite la Grandès-Haute, commune de Dourbie, et se jette dans la Dourbie sur le territoire de la même commune."
DT30-02607,"Fontaine-de-Tavel,",ruisseau,grotte de Malaven,non,"
ruisseau qui prend sa source à la grotte de Malaven, commune de Tavel, et se jette dans le Vallat-Blanc."
DT30-03976,"Mas-de-l'Église,",ferme,hameau d'Ardailliès,non,"
ferme, commune de Valleraugue, an hameau d'Ardailliès."
DT30-04224,"Mas-Valat,",ferme,hameau d'Ardailliès,non,"
ferme, commune de Valleraugue, au hameau d'Ardailliès."
DT30-00711,"Bezon (Le),",ruisseau,hameau de Bezon,non,"
ruisseau qui prend sa source au hameau de Bezon, commune de Bonnevaux, et se jette dans la Conne sur le Concoulesterritoire de la commune de ."
DT30-05966,"Rourefort,",quartier,hameau de Chausse,non,"
quartier, commune de Chamborigaud, au hameau de Chausse."
DT30-01885,"Comeyro (Le),",ruisseau,hameau de Comeyro,non,"
ruisseau qui prend sa source au hameau de Comeyro, commune de Saint-Bresson, et se jette dans la Vis sur le Saint-Laurent-le-Minierterritoire de la commune de ."
DT30-01902,"Conduzorgues,",ruisseau,hameau de Conduzorgues,non,"
ruisseau qui prend sa source au hameau de Conduzorgues, commune de Montdardier, et se jette dans la Vis sur la commune de Gorniès (Hérault)."
DT30-00958,"Bournaves (Le),",ruisseau,hameau de Conflans,non,"
ruisseau qui prend sa source au hameau de Liquemaille, commune de Malons, et se jette dans la Cèze au hameau de Conflans, commune de Ponteils."
DT30-01909,"Conne (La),",ruisseau,hameau de Conflans,non,"
ruisseau qui prend sa source au bois des Armes, commune de Concoules, et se jette dans la Cèze au hameau de Conflans, commune de Ponteils, qui en prend son nom (confluens)."
DT30-00940,"Bourel (Le),",ruisseau,hameau de Coulis,non,"
ruisseau qui prend sa source au hameau de Coulis, commune de Bonnevaux, et se jette dans l'Abau à la ferme des Thomasses, même commune."
DT30-01209,"Cagaraule (La),",ruisseau,hameau de Fontanille,non,"
ruisseau qui prend sa source au hameau de Fontanille, commune de Calvisson, et se jette dans le Rhôny sur le Boissièresterritoire de la commune de ."
DT30-01070,"Broussons (Les),",ruisseau,hameau de Germau,non,"
ruisseau qui prend sa source au hameau de Germau, commune de Robiac, et se jette dans la Cèze sur le territoire de la même commune."
DT30-04720,"Naduel (Le),",ruisseau,hameau de l'Arboussine,non,"
ruisseau qui prend sa source près du hameau de la Sanguinède, commune de Montdardier, et va se jeter dans la Creuse au hameau de l'Arboussine, commune de Saint-Laurent-le-Minier."
DT30-06216,"Saint-Guilhen-de-l'Espérou,",église ruinée,hameau de l'Espérou,non,"
église ruinée dès le 
xv
e siècle, au hameau de l'Espérou."
DT30-06464,"Salindrèze (La),",ruisseau,hameau de l'Espinassonnet,non,"
ruisseau qui prend sa source au hameau de l'Espinassonnet, commune de Saint-Martin-de-Boubaux (Lozère), entre dans le département du Gard sur la commune de Saint-Paul-la-Coste et se jette dans le Galeizon sur le territoire de la même commune."
DT30-00264,"Arre (L'),",rivière,hameau de l'Estelle,non,"
rivière qui prend sa source au hameau de l'Estelle, commune d’Alzon, traverse celles d'Arrigas, d'Aumessas, d'Arre, de Bez, de Molières, d'Avèze, du Vigan, et se jette dans l'Hérault au Pont-d'Hérault."
DT30-02587,"Fons (La),",ruisseau,hameau de la Salle,non,"
ruisseau qui prend sa source au hameau de la Salle, commune de Roquedur, et se jette dans l'Hérault sur le territoire de la même commune."
DT30-00252,"Arnaude (L'),",ruisseau,hameau de Lalle,non,"
ruisseau qui prend sa source au hameau de Lalle, commune de Saint-Félix-de-Pallières, et se jette dans la Salindres sur le territoire de la même commune."
DT30-00958,"Bournaves (Le),",ruisseau,hameau de Liquemaille,non,"
ruisseau qui prend sa source au hameau de Liquemaille, commune de Malons, et se jette dans la Cèze au hameau de Conflans, commune de Ponteils."
DT30-02957,"Gardonnette (La),",ruisseau,hameau de Montredon,non,"
ruisseau qui prend sa source au hameau de Montredon, commune de Génolhac, et se jette dans l'Homol au hameau des Allègres, sur le territoire de la même commune."
DT30-02799,"Fossemale,",ruisseau,hameau de Novis,non,"
ruisseau qui prend sa source au hameau de Novis, commune de Vabres, et se jette dans la Salindres sur le territoire de la même commune."
DT30-06292,"Saint-Loup (Le),",ruisseau,hameau de Saint-Loup,non,"
ruisseau qui prend sa source sur la commune de Roquedur, au hameau de Saint-Loup, et se jette dans l'Hérault sur le territoire de la même commune."
DT30-01334,"Campredon,",ferme,hameau de Taleyrac,non,"
ferme, commune de Valleraugue, au hameau de Taleyrac."
DT30-02291,"Elzière (L'),",ferme,hameau de Valbonne,non,"
ferme, commune de Saint-André-de-Majencoules, aujourd'hui réunie au hameau de Valbonne."
DT30-01346,"Canabière (La),",ruisseau,hameau de Valcrose,non,"
ruisseau qui a sa source sur la commune de Bouquet et va se jeter dans l'Aguillon, au hameau de Valcrose, commune de Lussan."
DT30-02957,"Gardonnette (La),",ruisseau,hameau des Allègres,non,"
ruisseau qui prend sa source au hameau de Montredon, commune de Génolhac, et se jette dans l'Homol au hameau des Allègres, sur le territoire de la même commune."
DT30-07411,"Yonnet (L'),",ruisseau,hameau des Plos,non,"
ruisseau qui prend sa source au hameau des Plos, commune de Saint-Jean-du-Pin, et se jette dans le Gardon sur le territoire de la même commune."
DT30-06112,"Saint-Christophe-des-Trestoulières,",chapelle,hameau des Trestoulières,non,"
chapelle du 
xv
e siècle, au hameau des Trestoulières : voy. ce nom."
DT30-05681,"Rebeyrette (La),",ruisseau,hameau du Crouzat,non,"
ruisseau qui prend sa source au hameau du Crouzat, commune de Chamborigaud, et se jette dans la Luech sur le territoire de la même commune."
DT30-02245,"Douloby (Le),",ruisseau,hameau du Devès,non,"
ruisseau qui prend sa source sur la commune de Banne (Ardèche) et se jette dans le Gardon au hameau du Devès, commune de Castillon-de-Gagnère."
DT30-04935,"Paro (La),",ferme,hameau du Pradal,non,"
ferme, aujourd'hui comprise dans le hameau du Pradal, commune de Malons-et-Elze."
DT30-05733,"Rey (Le),",ruisseau,hameau du Rey,non,"
ruisseau qui prend sa source sur la commune d’Arphy, traverse celle de Mandagout, et se jette dans l'Arre au hameau du Rey, commune de Saint-André-de-Majencoules."
