Article,Vedette,Type vedette,Candidat,INSEE,Définition
DT44-20444,"Jaille (La),",habitation,rue Belle-Image,non,"habitation à Nantes, rue Belle-Image, 1679 (Arch. L.-Inf., G 476)."
DT44-20562,"Porte-Blanche (La),",habitation,rue de Briord,non,"habitation à Nantes, rue de Briord, XVIe siècle (Arch. L.-Inf., G 484)."
DT44-04987,"Cheval-Noir (Le),",habitation,rue de la Clavurerie,non,"habitation à Nantes, rue de la Clavurerie, 1719 (Arch. L.-Inf., B 1949)."
DT44-01709,"Bizart,",fief et manoir,rue de Verdun,non,"fief et manoir à Chantenay, rue de Verdun, au XVIIe siècle, relevant de la seigneurie des Dervallières (Arch. L.-Inf., B 1937)."
DT44-01047,"Bel (Rue du),",,Saillé,44069,à Saillé.
DT44-01337,"Ber (Rue du),",,Saillé,44069,à Saillé.
DT44-03744,"Cannes (Rue des),",,Saillé,44069,à Saillé.
DT44-03971,"Caves (Rue des),",,Saillé,non,"à Saillé, commune de Guérande."
DT44-05237,"Clique (Rue de la),",,Saillé,44069,à Saillé.
DT44-05949,"Cour-aux-Baye (Rue du),",,Saillé,non,"à Saillé, commune de Guérande."
DT44-06330,"Croix-Soreau (Rue de la),",,Saillé,44069,à Saillé.
DT44-07711,"Four (La rue du),",,Saillé,44069,à Saillé.
DT44-19396,"Trévénégat,",manoir,Saillé,non,"manoir à Saillé, commune de Guérande, 1678 (Arch. L.-Inf., B 1509, f° 1097)."
DT44-11983,"Maine (La),",rivière,Saint-Aubin-de-Baubigné,79237,"rivière, affluent de la Sèvre-Nantaise, qui prend sa source a Saint-Aubin-de-Baubigné (Deux-Sèvres) ; elle arrose Getigne et se jette dans la Sèvre à Clisson."
DT44-06609,"Divate (La),",rivière,Saint-Christophe,49270,"rivière qui prend sa source entre Saint-Christophe et le Puiset-Doré (Maine-et-Loire). Elle sert de limite aux départements du Maine-et-Loire et de la Loire-Inférieure et arrose les communes de la Boissière-du-Doré, la Remaudière, le Loroux-Bottereau, Barbechat, la Chapelle-Bassemer. Elle se jette dans la Boire d’Anjou (bras de Loire)."
DT44-06571,"Desnerie (La),",seigneurie,Saint-Donatien,44109,"seigneurie en Saint-Donatien, relevant du duc de Bretagne, 1454 (Arch. L.-Inf., B 1860)."
DT44-16797,"Renaudière (La),",Seigneurie,Saint-Donatien de Nantes,44109,"Seigneurie en Saint-Donatien de Nantes, membre du domaine royal (Arch. L.-Inf., B 1860)."
DT44-20462,"Launay-Brun,",manoir,Saint-Donatien de Nantes,44109,"manoir en Saint-Donatien de Nantes, 1258 (Arch. L.-Inf., G 21)."
DT44-20521,"Michauderie (La),",habitation,Saint-Donatien de Nantes,44109,"habitation en Saint-Donatien de Nantes (Arch. L.-Inf., G 482)."
DT44-15930,"Saint-Joseph-du-Porteric,",ancien château,Saint-Joseph-du-Porteric,non,"ancien château, commune de Nantes, aujourd’hui Saint-Joseph-du-Porteric."
DT44-10216,"Isac (L’),",rivière,Saint-Omer,non,"rivière qui prend sa source sur le plateau de Saffré. Elle arrose Saffre, Blain, Saint-Omer, Guenrouet, Fegreac et se jette dans la Vilaine près de Téhillac."
DT44-14200,"Ognon (L’),",rivière,Saint-Sulpice-de-Verdon,85272,"rivière qui prend sa source entre l’Herbergement et Saint-Sulpice-de-Verdon (Vendée) ; elle arrose Vieillevigne, la Planche, Montebert, le Bignon et se jette dans le lac de Grandlieu à Pont-Saint-Martin."
DT44-14729,"Pé-Gilbert (Le),",fief,Saint-Viaud,44192,"fief en Saint-Viaud, vassal de l’abbaye de Buzay."
DT44-13110,"Moine (La),",rivière,Sainte-Florence,85212,"rivière, affluent de la Sèvre-Nantaise, prend sa source à Sainte-Florence (Vendée), arrose Remouille, Aigrefeuille, Maisdon, Chateau-Thebaud, et se jette dans la Sèvre à Saint-Fiacre, près le Coin."
DT44-03984,"Cellier-de-la-Haie (Le),",seigneurie,Sainte-Lumine-de-Coutais,44174,"seigneurie en Sainte-Lumine-de-Coutais, relevant du duc de Bretagne (Arch. L.-Inf., B 1865)."
DT44-02078,"Bois-Gautier (Le),",seigneurie,Sainte-Opportune-en-Retz,44187,"seigneurie en Sainte-Opportune-en-Retz, relevant du duc de Bretagne, 1426 (Arch. L.-Inf., B 1866)."
DT44-11766,"Logne (La),",rivière,sud de Legé,44081,"rivière qui prend sa source en Vendée, au sud de Legé ; elle arrose Saint-Jean-de-Corcoue, Saint-Etienne-de-Corcoue, la Limouziniere, Saint-Colombin, et se jette dans la Boulogne."
DT44-07572,"Forêt-Nantaise (La),",forêt,Touffou,non,nom porté par la forêt de Touffou.
DT44-19400,"Tréveron (La Gagnerie de),",port,Tréveron,non,commune de Besné ; — le port de Tréveron.
DT44-07194,"Falleron (Le),",rivière,Vendée,non,"rivière qui prend sa source en Vendée. Elle longe les communes de Touvoie et de Saint-Etienne-de-Mermorte, et arrose Paulx et Machecoul où elle se divise en deux branches appelées les étiers de la Taillée et de la Gravelle, puis elle rentre en Vendée sous le nom d’étier du Fresne. Elle se jette dans la baie de Bourgneuf au sud de Bouin (Vendée)."
DT44-07194,"Falleron (Le),",rivière,Vendée,non,"rivière qui prend sa source en Vendée. Elle longe les communes de Touvoie et de Saint-Etienne-de-Mermorte, et arrose Paulx et Machecoul où elle se divise en deux branches appelées les étiers de la Taillée et de la Gravelle, puis elle rentre en Vendée sous le nom d’étier du Fresne. Elle se jette dans la baie de Bourgneuf au sud de Bouin (Vendée)."
DT44-11766,"Logne (La),",rivière,Vendée,non,"rivière qui prend sa source en Vendée, au sud de Legé ; elle arrose Saint-Jean-de-Corcoue, Saint-Etienne-de-Corcoue, la Limouziniere, Saint-Colombin, et se jette dans la Boulogne."
DT44-18393,"Sèvre-Nantaise (La),",rivière,Vendée,non,"rivière qui prend sa source dans le département des Deux-Sèvres et entre dans celui de la Loire-Inférieure après avoir traversé la Vendée et le Maine-et-Loire. Elle arrose Getigne, Clisson Gorges, le Pallet, Monniere, la Haie-Fouassiere, Saint-Fiacre, Vertou, et se jette dans la Loire entre Pirmil et Reze."
DT44-18140,"Salle-Verte (La),",habitation,Ville de Guérande,44069,habitation faisant partie de la Ville de Guérande.
