Article,Vedette,Type vedette,Candidat,INSEE,Définition
DT28-03970,"Loir (Le),",rivière,étangs du Loir,non,"rivière prenait autrefois sa source aux étangs du Loir (commune du Thieulin), mais ne part aujourd’hui que de la fontaine de Saint-Éman, située au milieu de la commune de ce nom."
DT28-01025,"Braye (La),",rivière,Eure-et-Loir,non,"rivière, prend sa source près de Saint-Bomert et se jette dans le Loir au Pont-de-Braye, sur les limites de la Sarthe et du Loir-et-Cher, après avoir arrosé la commune de Saint-Bomert dans Eure-et-Loir."
DT28-01848,"Coconnier (Chemin),",chemin romain,Évreux,27229,"d’Évreux à Paris, en passant par Dreux, Nogent-le-Roi et Chateauneuf."
DT28-05183,"Pasdanière (La),",ferme,Faye,non,"ferme, commune de Brunelles, réunie à la Faye en 1586."
DT28-06188,"Sainte-Ève,",chapelle,Fenots,non,"chapelle, aux Fenots, commune de Dreux, fondée en 1653."
DT28-03548,"Henri IV (Chemin de),",hameau,Ferté-Bernard,non,de Brou à la Ferté-Bernard.
DT28-05688,"Prêtres (Sente aux),",hameau,Flainville,non,de Flainville (commune d’Ollé) à Bailleau-le-Pin.
DT28-06319,"Saint-Ursin,",chapelle,fontaine de Goutte-d’Or,non,"chapelle, commune de Dreux, aujourd’hui détruite, fondée en 1653 près de la fontaine de Goutte-d’Or."
DT28-03970,"Loir (Le),",rivière,fontaine de Saint-Éman,non,"rivière prenait autrefois sa source aux étangs du Loir (commune du Thieulin), mais ne part aujourd’hui que de la fontaine de Saint-Éman, située au milieu de la commune de ce nom."
DT28-06274,"Saint-Martin (Ruisseau de),",chapelle,fontaine de Saint-Martin,non,"prend sa source à la fontaine de Saint-Martin, dans le parc de Baronville, et se jette dans la Voise, après avoir arrosé la commune de Béville-le-Comte ; mentionné en 1601 (ch. du chap. de Notre-Dame de Maillebois)."
DT28-06622,"Thironne (La),",rivière,fontaine Saint-Bernard,non,"rivière prend sa source à la fontaine Saint-Bernard et à l’étang de Sainte-Anne, commune de Thiron, et se jette dans le Loir, après avoir arrosé les communes de Thiron, Chassant et Montigny-le-Chartif."
DT28-06310,"Saint-Severin (Ruisseau de),",ancienne commune,fontaine Saint-Severin,non,"commune de Fontenay-sur-Eure, 169prend sa source à la fontaine Saint-Severin (commune de Saint-Georges-sur-Eure) et se jette dans le ruisseau de la Fontaine-de-Mont."
DT28-01304,"Carneaux (Ruisseau des),",ferme,Fontaine-Bouillant,non,"commune de Saint-Prest, prend sa source entre Fontaine-Bouillant et la Villette et se jette dans l’Eure."
DT28-06227,"Saint-Jacques (Fontaine de),",prieuré,Fontaine-les-Ribouts,28155,à Fontaine-les-Ribouts.
DT28-00246,"Barre (La),",bois,Fontenay-au-Perche,non,"ferme, commune d’Illiers, donne son nom à un bois, dépendant de la mairie du chapitre de Chartres à Fontenay-au-Perche."
DT28-03704,"Iron (L’),",rivière,Fontenelle,41089,"rivière prend sa source sous la Fontenelle (Loir-et-Cher) et se jette dans le Loir près de Cloyes, après avoir arrosé la commune de Cloyes."
DT28-00023,"Aiguillon (Chemin de l’),",ferme,Forêt,non,"de la Forêt, commune des Corvées, à Friaize."
DT28-04989,"Noète (Bois de la),",moulin,Forêt,non,"à la Forêt, commune de Lanneray."
DT28-05250,"Perche (Le),",pays,forêt du Perche,non,"pays, prit le nom sous lequel il est aujourd’hui connu de la grande forêt du Perche, qui occupait une partie de son territoire."
DT28-06318,"des Châtaigniers,",pont,Fosse,non,"prend sa source à la Fosse (commune d’Authon) et se jette dans la Braye, près de la Guilberdière, commune de Bréez (Sarthe)."
DT28-05861,"Renault (Vallée),",hameau,Fossé-Piégeux,non,"part de Chazay (commune de Saint-Aubin-des-Bois), puis, après avoir parcouru la commune de Cintray, traverse l’ancien étang de la Motte (commune de Saint-Georges-sur-Eure), à l’extrémité duquel était un pont, dit de la Vallée-Renault, sur l’ancien chemin ferré de Chartres au Mans, et enfin, après avoir rencontré le Fossé-Piégeux, se jette dans l’Eure près d’Andrevilliers."
DT28-06805,"Truandière (Chemin de la),",hameau,Fouville,non,"de Fouville à Saint-Maixme, mentionné en 1299 (ch. de l’abbaye de Saint-Vincent-aux-Bois)."
DT28-02681,"Fossés-le-Roy (Les),",fossés,France,non,"fossés faisant la séparation de la Normandie et de la France, aujourd’hui détruits, encore indiqués sur la carte de l’évesché de Chartres par Jaillot (1701), longeaient l’Avre depuis Verneuil jusqu’à l’Eure probablement, séparant ainsi les départements actuels d’Eure-et-Loir et de l’Eure."
DT28-02315,"Éguilly,",vassal,Frécot,non,"fief, à Moriers, vassal de Frécot et ressortissant pour la justice à Alluyes."
DT28-03327,"Gué-de-la-Pierre (Le),",moulin,Frécot,non,"moulin, à Frécot, commune de Trizay-lès-Bonneval, aujourd’hui détruit, mentionné en 1526 (ch. de l’abbaye de Bonneval)."
DT28-04744,"Morts (Chemin des),",hameau,Frécot,non,de Frécot à Bonneval.
DT28-00331,"Beaumont,",vassal,Fumeçon,non,"fief, commune de Trizay-lès-Bonneval, vassal de Fumeçon."
DT28-01616,"Chaufourneaux,",vassal,Fumeçon,non,"fief, commune d’Ermenonville-la-Petite, vassal de Fumeçon."
DT28-05400,"Pihourdière (La),",vassal,Fumeçon,non,"fief, commune d’Ermenonville-la-Petite, vassal de Fumeçon."
DT28-03807,"Justice (Chemin de la),",dolmen,Génerville,non,"de Nogent-le-Phaye à Génerville (commune de Sours), aujourd’hui abandonné, est figuré sur un plan de 1728."
DT28-04512,"Meuniers (Chemin des),",hameau,Génerville,non,de Villiers-le-Bois (commune de Nogent-le-Phaye) à Génerville (commune de Sours).
DT28-05340,"Picorée (Sente de la),",fief vassal,Génerville,non,de Génerville (commune de Sours) à Cinq-Ormes (commune d’Houville).
DT28-04183,"Maladrerie (Chemin de la),",ferme,Giroudet,non,d’Ecrosnes à Giroudet (commune d’Écrosnes).
DT28-05298,"Peterons (Chemin des),",hameau,Giroudet,non,"de Giroudet à Ecrosnes, mentionné en 1471 (reg. des contrats du chap. de Chartres)."
DT28-06027,"Rossignol (Chemin du),",château,Givais,non,de Bonneval à Givais (commune de Dancy).
DT28-01891,"Conie (La),",rivière,Goulet,non,"rivière prend sa source près de Villeneuve-sur-Conie (Loiret) et se jette dans le Loir au Goulet, commune de Marboué, après avoir arrosé les communes de Péronville, Varize, Civry, Conie, Moléans, Donnemain et Marboué."
DT28-01550,"Chartrain (Pays),",ferme,Grand Perche,non,"faisant partie de la Beauce et correspondant à la Beauce Chartraine, moins l’élection de Dourdan, était borné à l’O. par le Grand Perche et le Thimerais ; au N. par le Thimerais, le Drouais et le comté de Montfort ; à l’E. il était séparé de l’élection de Dourdan par une ligne passant par Greffiers, Menainville, Ablis, Boinville-le-Gaillard, Sainville, Abonville et Fresnay-l'Eveque ; enfin au S. 42il était borné par le Dunois et le Perche-Gouet."
DT28-04176,"Malades (Chemin des),",maladrerie,Grand-Beaulieu,non,de la maladrerie de la Banlieue à celle du Grand-Beaulieu (commune de Chartres).
DT28-06617,"les Terres-Démembrées,",pays,Grand-Perche,non,"ainsi nommées depuis qu’elles furent séparées de la couronne par Henri II en faveur d’Antoine de Bourbon, duc de Vendôme ; pays, faisant partie du Perche, était borné au N. par l’Avre, à l’E. par le Drouais, au S. E. par le pays Chartrain et à l’O. par le Grand-Perche."
DT28-04572,"Moines (Chemin aux),",prieuré,Grandchamps,78283,"de Coulombs à Grandchamps (Seine-et-Oise), mentionné en 1693 (ch. de la charité de Faverolles)."
DT28-05059,"Olivet (Chemin d’),",moulin,Grandchamps,78283,de Maintenon à Grandchamps.
DT28-00225,"Bareau (Vallée),",ferme,Grandes-Vallées,non,"commune de Bouville, part des Grandes-Vallées et aboutit à la vallée de Paray."
DT28-03179,"Grands-Prés (Ruisseau des),",moulin,Grands-Prés de Chartres,non,"commune de Chartres, prend sa source dans les Grands-Prés de Chartres et se jette dans l’Eure."
DT28-05194,"Pâtis (Les),",fief vassal,Grasse-Vache,non,"ferme, commune de Digny, autrefois fief vassal de Grasse-Vache."
DT28-01550,"Chartrain (Pays),",ferme,Greffiers,non,"faisant partie de la Beauce et correspondant à la Beauce Chartraine, moins l’élection de Dourdan, était borné à l’O. par le Grand Perche et le Thimerais ; au N. par le Thimerais, le Drouais et le comté de Montfort ; à l’E. il était séparé de l’élection de Dourdan par une ligne passant par Greffiers, Menainville, Ablis, Boinville-le-Gaillard, Sainville, Abonville et Fresnay-l'Eveque ; enfin au S. 42il était borné par le Dunois et le Perche-Gouet."
DT28-02931,"Gauche (Chemin),",hameau,Grogneul,non,de Grogneul à Chartainvilliers.
DT28-06200,"Sainte-Suzanne (Rivière de),",bras,gué de Dampierre,non,"bras de l’Ozanne, prend sa source près d’Authon et rejoint la Mozanne au gué de Dampierre, après avoir arrosé les communes d’Authon, de Charbonnières et des Autels-Saint-Éloi."
DT28-01749,"Chevrière (Chemin de la),",ferme,Gué-de-Volhart,non,du Plessis (commune de Dangeau) au Gué-de-Volhart (même commune).
DT28-03719,"Jambette (La),",ruisseau,Guerrière,non,"ruisseau, prend sa source à la Guerrière et au Plessis, commune des Étilleux, et se jette dans l’Huisne, après avoir arrosé les communes des Étilleux, de Saint-Jean-Pierre-Fixte et de Nogent-le-Rotrou."
DT28-04874,"Moulin-Richaut (Le),",moulin à vent,hameau d’Aufferville,non,"moulin à vent, commune de Luplanté, appelé aujourd’hui Moulin d’Aufferville, du hameau d’Aufferville, près duquel il est situé."
DT28-07208,"Visetière (La),",ferme,Harbouville,non,"ferme à Harbouville, commune d’Ozoir-le-Breuil, aujourd’hui détruite."
DT28-06878,"du Château,",ferme,Hardessé,non,de Chauffours à Hardessé (commune d’Ollé) ; mentionnée en 1738 (terrier de Bennes).
DT28-03744,"Jean-Marie (Sente),",écart,Hauterive,non,"de Hauterive (commune de Saint-Maixme) à la Louvière (commune d’Ardelles), figurée sur un plan de 1683."
DT28-02250,"Drouais (Le),",pays,Hauteville,non,"pays, était borné au N. par l’Avre, depuis Nonancourt jusqu’à son confluent dans l’Eure ; à l’E. par le Pinserais, dont il était séparé par une ligne passant par le Breuil-Benoît, Abondant, Serville, Broue, Boutigny et la Hauteville ; au S. par le pays Chartrain, et à l’O. par le Thimerais, dont il était séparé par une ligne passant par le Tremblay-le-Vicomte, Gironville, Saulnieres, Chataincourt et Escorpain."
DT28-01878,"Commargon,",vassal,Haye,non,"fief, commune de Marcheville, vassal de la Haye."
DT28-05045,"Obton (L’),",rivière,Houdan,78310,"rivière prend sa source près du Bois-des-Prés et se jette dans la Vesgre à Houdan, après avoir arrosé la commune de Boutigny."
DT28-03987,"Longueraye,",vassal,Imbermais,non,"fief, commune de Puiseux, vassal d’Imbermais."
DT28-04537,"Mignières (Les),",vassal,Imbermais,non,"fief, commune de Puiseux, vassal d’Imbermais."
DT28-05394,"Pigalle,",vassal,Imbermais,non,"fief, commune d’Ardelles, vassal de Longueville, ressortissant pour la justice à Imbermais."
DT28-04082,"Maillardière (La),",ruisseau,Jambin,non,"ferme, commune de Saint-Jean-Pierre-Fixte, donne son nom à un ruisseau qui prend sa source au Jambin et à la Chevalerie, commune de Souancé, et se jette dans la Jambette au-dessous de la Godelière, commune de Nogent-le-Rotrou."
DT28-00670,"Bois-Frédon (Le),",vassal,la mairie d’Yèvres,non,"fief, commune de Dangeau, vassal de la mairie d’Yèvres."
DT28-00821,"Bordes (Les),",vassal,Laideville,non,"fief, commune de Pezy, vassal de Laideville."
DT28-05774,"Quincampoix,",vassal,Laleu-Bellouis,non,"fief, commune de Méréglise, vassal de Laleu-Bellouis."
DT28-02410,"Eure (L’),",rivière,Lande,non,"rivière prend sa source entre Longny et la Lande (Orne) et se jette dans la Seine près du Pont-de-l’Arche (Eure), après avoir arrosé, dans le département d’Eure-et-Loir, les communes de Manou, Fontaine-Simon, Belhomert, Saint-Maurice-de-Gasloup, Pontgouin, Landelles, Chuisnes, Courville, Saint-Luperce, Saint-Georges-sur-Eure, Nogent-sur-Eure, Fontenay-sur-Eure, Thivars, Ver-lès-Chartres, Morancez, Barjouville, le Coudray, Luisant, Chartres, Lèves, Saint-Prest, Jouy, Soulaires, Chartainvilliers, Saint-Piat, Mévoisins, Maintenon, Pierres, Villiers-le-Morhier, Lormaye, Nogent-le-Roi, Chaudon, Villemeux, Charpont, Écluselles, Luray, Saint-Denis-de-Moronval, Chérisy, Montreuil, Abondant, Sorel, Saussay, Anet, Oulins, la Chaussée-d’Ivry et Guainville."
DT28-06279,"Chaussée de),",chemin romain,Larchant,non,"chemin romain de Chartres à Sens, en passant par Rouvray-Saint-Denis, doit son nom à la translation des reliques de Saint-Mathurin à Larchant (Seine-et-Marne)."
DT28-02984,"Germains (Les),",vassal,Létourville,non,"fief, commune de Prunay-le-Gillon, vassal de Létourville."
DT28-05213,"Paunay,",ruisseau,Levessières,non,"ferme, commune de Soizé, donne son nom à un ruisseau qui prend sa source aux Levessières, commune de Soizé, et se jette dans la Braye à Saint-Ulphace."
DT28-03718,"Jambe-de-fer,",fief,Ligaudry,non,"fief, à Ligaudry, commune de Neuvy-en-Dunois, vassal de l’abbaye de Bonneval."
DT28-04442,"Mère-Dieu (Pont de la),",ferme,Loché,non,"à Loché, commune de Ver-lès-Chartres, tire son nom de l’ancienne abbaye de Notre-Dame de l’Eau."
DT28-05683,"Pressoir (Le),",ferme,Loché,non,"ferme à Loché, commune de Ver-lès-Chartres."
DT28-06260,"Saint-Lubin-d’Isigny,",ancienne commune,Logron,non,"ferme, commune de Marboué ; ancienne commune réunie à Logron et à Marboue le 6 mars 1828 ; prieuré dépendant de l’abbaye de la Madeleine de Châteaudun."
DT28-00992,"Bouteillerie (La),",fief,Loinville,non,"fief, à Loinville, commune de Champseru, vassal du marquisat de Gallardon."
DT28-05743,"Puits-Gast (Sente du),",vassal,Loinville,,de Champseru à Loinville.
DT28-01025,"Braye (La),",rivière,Loir-et-Cher,non,"rivière, prend sa source près de Saint-Bomert et se jette dans le Loir au Pont-de-Braye, sur les limites de la Sarthe et du Loir-et-Cher, après avoir arrosé la commune de Saint-Bomert dans Eure-et-Loir."
DT28-00297,"Beauce (Doyenné de),",pays,Lolon,non,"Decanatus Castriduni ou Belsiæ, dépendant de l’archidiaconé de Dunois, comprenait, dans le département d’Eure-et-Loir, les paroisses d’Autheuil ; Bazoches-en-Dunois ; Baignollet ; Bourneville ; Courbehaye ; Cormainville ; Charray ; Donnemain-Saint-Mamert ; Dancy ; Fains ; Fontenay-sur-Conie ; Guillonville ; Jallans ; Lolon ; Lutz ; Loigny ; Moleans ; Moriers ; le Mee ; Nottonville ; Neuvy-en-Beauce ; Orgeres ; Ozoir-le-Breuil ; Pre-Saint-Martin ; Peronville ; Romilly-sur-Aigre ; la Chapelle-du-Noyer ; Saint-Denis-des-Ponts ; la Madeleine ; Saint-Aignan ; Saint-Lubin ; Saint-Médard ; Saint-Pierre et Saint-Valérien de Châteaudun ; Saint-Martin et Saint-Pierre de la Ferté-Villeneuil ; Saint-Georges et Saint-Lubin de Cloyes ; Notre-Dame ; Saint-Maurice ; Saint-Michel et Saint-Sauveur de Bonneval ; Saint-Maur ; le Gault-en-Beauce ; Sancheville ; Saint-Cloud ; Viabon ; Villampuy et Villiers-Saint-Orien."
DT28-06222,Saint-Gilles (Chemin de),chapelle et fontaine,Lolon,non,de Bonneval à Lolon (commune de Saint-Maur).
DT28-02410,"Eure (L’),",rivière,Longny,non,"rivière prend sa source entre Longny et la Lande (Orne) et se jette dans la Seine près du Pont-de-l’Arche (Eure), après avoir arrosé, dans le département d’Eure-et-Loir, les communes de Manou, Fontaine-Simon, Belhomert, Saint-Maurice-de-Gasloup, Pontgouin, Landelles, Chuisnes, Courville, Saint-Luperce, Saint-Georges-sur-Eure, Nogent-sur-Eure, Fontenay-sur-Eure, Thivars, Ver-lès-Chartres, Morancez, Barjouville, le Coudray, Luisant, Chartres, Lèves, Saint-Prest, Jouy, Soulaires, Chartainvilliers, Saint-Piat, Mévoisins, Maintenon, Pierres, Villiers-le-Morhier, Lormaye, Nogent-le-Roi, Chaudon, Villemeux, Charpont, Écluselles, Luray, Saint-Denis-de-Moronval, Chérisy, Montreuil, Abondant, Sorel, Saussay, Anet, Oulins, la Chaussée-d’Ivry et Guainville."
DT28-01264,"Butte-Mondière (La),",vassal,Longueville,non,"fief, commune de Thimert, vassal de Longueville."
DT28-05394,"Pigalle,",vassal,Longueville,non,"fief, commune d’Ardelles, vassal de Longueville, ressortissant pour la justice à Imbermais."
DT28-03744,"Jean-Marie (Sente),",écart,Louvière,non,"de Hauterive (commune de Saint-Maixme) à la Louvière (commune d’Ardelles), figurée sur un plan de 1683."
DT28-06841,"Vaince-Monnaie (Sente de),",hameau,Luat-Clairet,non,du Luat-Clairet (commune de Luray) à Blainville (commune de Marville-Moutiers-Brûlé).
DT28-00297,"Beauce (Doyenné de),",pays,Madeleine,non,"Decanatus Castriduni ou Belsiæ, dépendant de l’archidiaconé de Dunois, comprenait, dans le département d’Eure-et-Loir, les paroisses d’Autheuil ; Bazoches-en-Dunois ; Baignollet ; Bourneville ; Courbehaye ; Cormainville ; Charray ; Donnemain-Saint-Mamert ; Dancy ; Fains ; Fontenay-sur-Conie ; Guillonville ; Jallans ; Lolon ; Lutz ; Loigny ; Moleans ; Moriers ; le Mee ; Nottonville ; Neuvy-en-Beauce ; Orgeres ; Ozoir-le-Breuil ; Pre-Saint-Martin ; Peronville ; Romilly-sur-Aigre ; la Chapelle-du-Noyer ; Saint-Denis-des-Ponts ; la Madeleine ; Saint-Aignan ; Saint-Lubin ; Saint-Médard ; Saint-Pierre et Saint-Valérien de Châteaudun ; Saint-Martin et Saint-Pierre de la Ferté-Villeneuil ; Saint-Georges et Saint-Lubin de Cloyes ; Notre-Dame ; Saint-Maurice ; Saint-Michel et Saint-Sauveur de Bonneval ; Saint-Maur ; le Gault-en-Beauce ; Sancheville ; Saint-Cloud ; Viabon ; Villampuy et Villiers-Saint-Orien."
DT28-02790,"Frichu (Chemin),",ferme,Mage,non,"du Mage (commune de Gâtelles) à Villette-les-Bois, figuré sur un plan de 1683."
DT28-05861,"Renault (Vallée),",hameau,Mans,non,"part de Chazay (commune de Saint-Aubin-des-Bois), puis, après avoir parcouru la commune de Cintray, traverse l’ancien étang de la Motte (commune de Saint-Georges-sur-Eure), à l’extrémité duquel était un pont, dit de la Vallée-Renault, sur l’ancien chemin ferré de Chartres au Mans, et enfin, après avoir rencontré le Fossé-Piégeux, se jette dans l’Eure près d’Andrevilliers."
DT28-06837,"Vaches (Chemin des),",chemin romain,Mans,non,"d’Yevres à Sens, chemin romain se détachant de celui de Chartres au Mans qui passait à Saumeray, et touchant les points d’Alluyes, Neuvy-en-Dunois, Allaines et Toury, figuré sur un plan de 1684."
DT28-03311,"Guay (Ruisseau de la fontaine du),",affluent,mare du Guay,non,"affluent de la Meuvette, prend sa source à la mare du Guay, commune de Laons."
DT28-03365,"Gueux (Chemin des),",ferme,Marsauceux,non,de Marsauceux à Puiseux.
DT28-05697,"Prieur (Sente au),",pont,Mauny,non,"de la Bourdinière (commune de Boisvillette) à Mauny (même commune), mentionnée en 1216 (ch. du pr. de la Bourdinière)."
DT28-05742,"Puits-Gast (Le),",vassal,Mémillon,non,"fief, commune de Saint-Maur, vassal de Mémillon."
DT28-01550,"Chartrain (Pays),",ferme,Menainville,non,"faisant partie de la Beauce et correspondant à la Beauce Chartraine, moins l’élection de Dourdan, était borné à l’O. par le Grand Perche et le Thimerais ; au N. par le Thimerais, le Drouais et le comté de Montfort ; à l’E. il était séparé de l’élection de Dourdan par une ligne passant par Greffiers, Menainville, Ablis, Boinville-le-Gaillard, Sainville, Abonville et Fresnay-l'Eveque ; enfin au S. 42il était borné par le Dunois et le Perche-Gouet."
DT28-03277,"Gros-Caillou (Le),",ravin,Mirougrain,non,"dolmen, près de Nonvilliers, donne son nom à un ravin, nommé également vallée de Saint-Laurent, de la Fourrière et du Pont-aux-Cordiers, qui prend sa source aux Abbayes (commune du Thieulin), passe aux Corvees et à Nonvilliers et se jette dans le Loir à Mirougrain, commune de Saint-Éman."
DT28-05909,"Riffles (Vallée aux),",hameau,Moines,non,"commune de Mainvilliers, se perd dans la Vallée aux Moines."
DT28-04511,"Meuniers (Chemin des),",hameau,Mondonville,non,de Séresville (commune de Mainvilliers) à Mondonville (commune d’Amilly) ; figuré sur un plan de 1769.
DT28-05145,"Pance (La),",fief,Mondoucet,non,"fief, commune d’Argenvilliers, ressortissait pour la justice à Mondoucet."
DT28-00559,"Blanc (Chemin),",rivière,Montdoubleau,41143,de Cloyes à Montdoubleau.
DT28-01550,"Chartrain (Pays),",ferme,Montfort,non,"faisant partie de la Beauce et correspondant à la Beauce Chartraine, moins l’élection de Dourdan, était borné à l’O. par le Grand Perche et le Thimerais ; au N. par le Thimerais, le Drouais et le comté de Montfort ; à l’E. il était séparé de l’élection de Dourdan par une ligne passant par Greffiers, Menainville, Ablis, Boinville-le-Gaillard, Sainville, Abonville et Fresnay-l'Eveque ; enfin au S. 42il était borné par le Dunois et le Perche-Gouet."
DT28-06524,"Tanneurs (Chemin aux),",hameau,Moreaulieu,non,de Moreaulieu (commune du Tremblay-le-Vicomte) à Saulnieres.
DT28-07008,"Verte (Sente),",ferme,Morteveille,non,"de Morteveille (commune de Gâtelles) à Émerville (commune de Vérigny), figurée sur un plan de 1723."
DT28-02820,"Fumesson,",vassal,Morville,non,"fief, commune d’Yèvres, vassal de Morville et y ressortissant pour la justice."
DT28-03855,"Lasnier (Fief),",vassal,Morville,non,"commune de Luplanté, vassal de Morville."
DT28-05351,"Pierre-à-Glan,",fief,Morville,non,"ferme, commune d’Yèvres ; autrefois fief, ressortissant pour la justice à Morville."
DT28-03198,"Grappe (La),",vassal,Motte-sur-Digny,non,"fief, commune de Digny, vassal de la Motte-sur-Digny."
DT28-04009,"Loups (Vallée aux),",village,moulin de Dionval,non,"commune de Saint-Piat, se jette dans l’Eure en aval du moulin de Dionval ; mentionnée en 1473 (navig. de l’Eure)."
DT28-07228,"Voise (La Petite-),",rivière,moulin de Houx,non,"rivière prend sa source dans la commune d’Ymeray et se jette dans la Voise en aval du moulin de Houx, après avoir arrosé les 194d’Ymeray, Bailleau-sous-Gallardon, Armenonville-les-Gâtineaux, Yermenonville et Houxcommunes ."
DT28-04671,"Montméan (Ravin de),",ferme,moulin de la Folie,non,"commune de Maintenon, se jette dans l’Eure en amont du moulin de la Folie."
DT28-05825,"Reau-d’Étain (Vallée du),",hameau,moulin de la Forte-Maison,non,"commune de Saint-Prest, se jette dans l’Eure en aval du moulin de la Forte-Maison."
DT28-02814,"Froux (Ruisseau des),",écart,moulin de la Roche,non,"commune de Saint-Prest, prend sa source en amont du moulin de la Roche et se jette dans l’Eure."
DT28-02584,"Fontaine-de-la-Mairie (Ruisseau de la),",moulin,moulin de Nouvet,non,"prend sa source à Fontenay-sur-Eure et se jette dans l’Eure en aval du moulin de Nouvet, après avoir arrosé les communes de Fontenay-sur-Eure, Mignières et Thivars."
DT28-03182,"Grand-Vau (Ravin du),",hameau,moulin de Plateau,non,"commune de Saint-Prest, se jette dans l’Eure en aval du moulin de Plateau."
DT28-05810,"Rambouillet (Rivière de),",vassal,moulin de Savonnières,non,"dite aussi rivière de Guéville, de Saint-Hilarion et de Gazeran, prend sa source dans les canaux de Rambouillet (Seine-et-Oise) et, après avoir arrosé les communes de Droue, Hanches et Épernon, se jette dans la Drouette, en amont du moulin de Savonnières."
DT28-06120,"Ruyaux (Vallée des),",hameau,moulin de Vaucelles,non,"commune de Mignières, se jette dans l’Eure au moulin de Vaucelles."
DT28-05627,"Poulain (Rivière de),",bras,moulin de Vauféry,non,"bras de l’Eure, prend son origine au pont de la Mère-Dieu et rejoint l’Eure au-dessous du moulin de Vauféry, commune de Morancez."
DT28-01831,"Cocatrix (Ruisseau de),",ferme,moulin de Ville,non,"commune de Levainville, prend sa 51source près de Garnay et se jette dans la Voise en aval du moulin de Ville."
DT28-03361,"Guesle (La),",rivière,moulin de Vinerville,non,"rivière nommée aussi rivière d’Hermeray et rivière Notre-Dame-le-Raiseux, prend sa source aux étangs de Guiperreux (Seine-et-Oise) et, après avoir arrosé les communes d’Épernon et de Hanches, se jette dans la Drouette, en amont du moulin de Vinerville."
DT28-06799,"Trou-à-l’Ane (Le),",prise d’eau,moulin de Volhard,non,"prise d’eau de la rivière de la Commune, dérivation de la Blaise, au-dessous du moulin de Volhard, commune de Vernouillet."
DT28-03492,"Harriat (Fontaine du),",moulin,moulin du Grand-Droue,non,"commune de Droue, se jette dans la Drouette en aval du moulin du Grand-Droue."
DT28-03275,"Gros-Bras (Chemin du),",hameau,Mousseaux,non,de Bercheres-l'Eveque à Mousseaux (commune de Saint-Luperce).
DT28-02547,"Foins (Route des),",hameau,Neuilly,non,de Senonches à Neuilly (Seine).
DT28-05554,"Poitrac (Chemin),",ferme,Noir-Épinay,non,de Mondonville-Saint-Jean à Noir-Épinay (commune de Léthuin).
DT28-02250,"Drouais (Le),",pays,Nonancourt,non,"pays, était borné au N. par l’Avre, depuis Nonancourt jusqu’à son confluent dans l’Eure ; à l’E. par le Pinserais, dont il était séparé par une ligne passant par le Breuil-Benoît, Abondant, Serville, Broue, Boutigny et la Hauteville ; au S. par le pays Chartrain, et à l’O. par le Thimerais, dont il était séparé par une ligne passant par le Tremblay-le-Vicomte, Gironville, Saulnieres, Chataincourt et Escorpain."
DT28-02681,"Fossés-le-Roy (Les),",fossés,Normandie,non,"fossés faisant la séparation de la Normandie et de la France, aujourd’hui détruits, encore indiqués sur la carte de l’évesché de Chartres par Jaillot (1701), longeaient l’Avre depuis Verneuil jusqu’à l’Eure probablement, séparant ainsi les départements actuels d’Eure-et-Loir et de l’Eure."
DT28-00297,"Beauce (Doyenné de),",pays,Notre-Dame,non,"Decanatus Castriduni ou Belsiæ, dépendant de l’archidiaconé de Dunois, comprenait, dans le département d’Eure-et-Loir, les paroisses d’Autheuil ; Bazoches-en-Dunois ; Baignollet ; Bourneville ; Courbehaye ; Cormainville ; Charray ; Donnemain-Saint-Mamert ; Dancy ; Fains ; Fontenay-sur-Conie ; Guillonville ; Jallans ; Lolon ; Lutz ; Loigny ; Moleans ; Moriers ; le Mee ; Nottonville ; Neuvy-en-Beauce ; Orgeres ; Ozoir-le-Breuil ; Pre-Saint-Martin ; Peronville ; Romilly-sur-Aigre ; la Chapelle-du-Noyer ; Saint-Denis-des-Ponts ; la Madeleine ; Saint-Aignan ; Saint-Lubin ; Saint-Médard ; Saint-Pierre et Saint-Valérien de Châteaudun ; Saint-Martin et Saint-Pierre de la Ferté-Villeneuil ; Saint-Georges et Saint-Lubin de Cloyes ; Notre-Dame ; Saint-Maurice ; Saint-Michel et Saint-Sauveur de Bonneval ; Saint-Maur ; le Gault-en-Beauce ; Sancheville ; Saint-Cloud ; Viabon ; Villampuy et Villiers-Saint-Orien."
DT28-07201,"Vinottiers (Chemin des),",ferme,Noue,non,"d’Ouerray à la Noue (commune d’Amilly), porté sur un plan de 1769."
DT28-05924,"Rimbert,",vassal,Nuisement,non,"fief, commune de Charpont, vassal de Nuisement."
DT28-06096,"Ruche (Chemin de la),",étang,Nuisement,non,"de Vernouillet à Nuisement (commune de Vernouillet), figuré sur un plan de 1724."
DT28-05814,"Raquette (La),",moulin à vent,Oisème,28173,"moulin à vent, à Oisème."
DT28-00925,"Boullay-Mivoye (Le),",village,Orléans,non,"canton de Nogent-le-Roi, ainsi nommé parce qu’il est à moitié chemin d’Orléans à Rouen."
DT28-04198,"Malheureuse (Fontaine),",écart,Osmeaux,non,"à Osmeaux, commune de Chérisy."
DT28-05809,"Rambouillet,",fief,Osmeaux,non,"fief, à Osmeaux, commune de Chérisy, vassal du chapitre de Chartres, mentionné en 1659 (inv. du chap. de Chartres)."
